,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-5.46875,-10.4296875,-11.4609375,-11.359375,-11.375,-12.6640625
1,-6.5078125,-6.18359375,-12.75,-13.1171875,-11.609375,-12.9296875
2,-5.13671875,-11.8984375,-12.8359375,-10.8515625,-11.4453125,-11.140625
3,-5.3359375,-10.484375,-12.5390625,-10.6953125,-12.1328125,-11.28125
4,-4.6484375,-10.53125,-12.5,-11.6015625,-12.0234375,-11.890625
5,-4.37890625,-11.515625,-12.234375,-11.2109375,-12.1953125,-12.2734375
6,-5.046875,-10.3046875,-11.875,-12.015625,-12.40625,-10.109375
7,-5.3359375,-11.265625,-11.796875,-11.7421875,-12.0625,-12.5390625
8,-5.18359375,-9.6796875,-11.6953125,-11.6953125,-11.3046875,-12.359375
9,-5.74609375,-5.8203125,-12.5546875,-13.3671875,-10.046875,-12.0234375
10,-5.64453125,-10.0078125,-10.875,-10.671875,-11.265625,-13.0859375
11,-4.77734375,-12.0,-12.84375,-11.109375,-11.953125,-11.8203125
12,-5.55078125,-11.1328125,-11.53125,-11.8046875,-11.4921875,-10.6015625
13,-4.796875,-5.65234375,-12.4140625,-11.078125,-11.5546875,-11.3515625
14,-4.60546875,-7.9609375,-13.390625,-11.703125,-12.71875,-13.1484375
15,-4.58203125,-10.9140625,-12.8359375,-11.234375,-11.7578125,-13.1484375
16,-5.06640625,-11.4921875,-11.9296875,-11.9375,-11.28125,-12.21875
17,-4.97265625,-10.1875,-13.71875,-13.2734375,-13.5078125,-12.9296875
18,-4.66015625,-5.19921875,-11.59375,-11.1171875,-10.7734375,-11.109375
19,-5.33203125,-8.6796875,-9.5078125,-12.0859375,-12.21875,-11.7109375
