,0,1,2
0,0.7253164556962025,0.7443037974683544,0.7468354430379747
1,0.7177215189873418,0.7329113924050633,0.759493670886076
2,0.7215189873417721,0.730379746835443,0.7518987341772152
3,0.7177215189873418,0.7367088607594937,0.740506329113924
4,0.7253164556962025,0.7316455696202532,0.7493670886075949
5,0.7278481012658228,0.7354430379746836,0.7481012658227848
6,0.7240506329113924,0.7443037974683544,0.7341772151898734
7,0.7177215189873418,0.760759493670886,0.7531645569620253
8,0.7164556962025317,0.7493670886075949,0.730379746835443
9,0.7253164556962025,0.7379746835443038,0.7582278481012659
10,0.7151898734177216,0.739240506329114,0.7455696202531645
11,0.7265822784810126,0.7443037974683544,0.7316455696202532
12,0.7189873417721518,0.7367088607594937,0.7443037974683544
13,0.7189873417721518,0.7291139240506329,0.7455696202531645
14,0.7215189873417721,0.739240506329114,0.7430379746835443
15,0.720253164556962,0.7367088607594937,0.7278481012658228
16,0.720253164556962,0.7341772151898734,0.7354430379746836
17,0.7227848101265822,0.7493670886075949,0.7443037974683544
18,0.7177215189873418,0.7316455696202532,0.7443037974683544
19,0.7265822784810126,0.7417721518987341,0.7367088607594937
