,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.75390625,-3.50390625,-9.0625,-9.34375,-8.1875,-10.234375
1,-3.296875,-8.90625,-10.921875,-9.671875,-8.5859375,-9.921875
2,-4.59765625,-4.41015625,-6.96484375,-9.1796875,-9.453125,-10.0390625
3,-2.728515625,-6.7109375,-10.25,-8.4140625,-8.9140625,-9.453125
4,-2.466796875,-4.79296875,-10.6796875,-9.8203125,-9.2109375,-9.890625
5,-3.14453125,-6.69921875,-10.90625,-9.265625,-10.4296875,-9.4296875
6,-2.376953125,-9.5390625,-9.8828125,-9.1875,-9.7265625,-9.7109375
7,-3.21484375,-3.541015625,-10.2109375,-8.8515625,-9.265625,-9.8359375
8,-3.638671875,-5.8125,-6.5234375,-8.6953125,-8.640625,-10.0390625
9,-3.509765625,-4.05859375,-5.765625,-9.6484375,-9.4609375,-11.2265625
10,-3.125,-11.5234375,-11.3984375,-11.640625,-9.6875,-10.984375
11,-2.8203125,-8.7421875,-9.875,-9.3984375,-8.6328125,-9.0859375
12,-3.482421875,-3.025390625,-10.203125,-9.890625,-9.5625,-9.578125
13,-3.099609375,-9.03125,-9.90625,-9.6953125,-9.9140625,-10.4296875
14,-3.775390625,-9.609375,-9.3359375,-9.0390625,-9.0234375,-9.9140625
15,-3.068359375,-3.134765625,-9.6328125,-9.65625,-9.546875,-10.25
16,-3.796875,-9.59375,-10.75,-11.140625,-9.9296875,-10.1953125
17,-3.9296875,-7.6171875,-10.4375,-10.6953125,-11.0234375,-10.40625
18,-3.42578125,-6.8671875,-7.46875,-9.53125,-8.4375,-9.3828125
19,-3.349609375,-9.7421875,-10.109375,-10.046875,-10.046875,-10.671875
