,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.791015625,-4.23046875,-9.8046875,-9.4921875,-9.3359375,-10.234375
1,-4.04296875,-10.109375,-10.8359375,-9.9453125,-9.46875,-9.921875
2,-5.5,-5.515625,-7.21484375,-9.625,-9.9453125,-10.0390625
3,-3.796875,-9.4375,-10.25,-8.8828125,-8.40625,-9.453125
4,-3.6640625,-7.4765625,-10.1328125,-10.0546875,-9.59375,-9.890625
5,-3.646484375,-9.78125,-11.3125,-9.65625,-10.703125,-9.4296875
6,-3.185546875,-10.46875,-10.5859375,-9.3046875,-10.0546875,-9.7109375
7,-3.587890625,-4.453125,-9.625,-9.0625,-9.6953125,-9.8359375
8,-4.2578125,-5.62890625,-9.2265625,-9.953125,-9.65625,-10.0390625
9,-3.73828125,-4.59375,-7.63671875,-10.4921875,-10.390625,-11.2265625
10,-4.16015625,-11.5625,-11.25,-11.484375,-9.9609375,-10.984375
11,-3.056640625,-9.59375,-9.734375,-9.6796875,-9.484375,-9.0859375
12,-3.837890625,-5.046875,-10.421875,-9.765625,-9.515625,-9.578125
13,-3.484375,-9.390625,-10.0703125,-10.2578125,-9.90625,-10.4296875
14,-3.712890625,-10.234375,-10.2890625,-9.71875,-9.421875,-9.9140625
15,-3.638671875,-4.16796875,-10.171875,-10.1328125,-9.8671875,-10.25
16,-4.65625,-10.4453125,-11.390625,-11.2421875,-10.546875,-10.1953125
17,-4.5546875,-9.03125,-10.9453125,-11.0,-11.453125,-10.40625
18,-4.98828125,-6.71875,-7.1328125,-9.5859375,-9.6171875,-9.3828125
19,-3.78125,-10.09375,-9.9296875,-9.2890625,-10.1171875,-10.671875
