,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-4.68359375,-3.16015625,-8.75,-5.05078125,-7.91796875,-8.84375,-7.20703125,-8.3203125,-9.3125,-9.1171875,-1.76171875,-1.52734375,-5.26171875,-5.73828125,-7.79296875,-6.24609375,-6.05078125,-5.83203125,-6.69140625,-6.76171875,-2.40625,-3.2109375,-5.8671875,-5.4140625,-5.9609375,-5.68359375,-4.3671875,-5.921875,-6.578125,-6.65234375,-5.62890625,-3.51953125,-8.40625,-10.0,-11.1640625,-10.25,-8.5625,-6.28515625,-9.6796875,-7.82421875,-5.41796875,-3.08203125,-8.5625,-9.953125,-11.65625,-9.984375,-9.1015625,-6.24609375,-9.859375,-7.6484375,-5.58984375,-3.38671875,-8.6484375,-9.7109375,-11.0625,-10.15625,-8.703125,-6.25390625,-9.8828125,-7.59765625
1,-5.55859375,-4.70703125,-10.734375,-5.78515625,-8.6875,-10.234375,-8.4296875,-9.8203125,-10.5703125,-9.328125,-7.55859375,-3.837890625,-10.1953125,-12.3828125,-13.359375,-13.578125,-10.609375,-8.9296875,-10.96875,-8.4609375,-7.1015625,-3.630859375,-9.9921875,-12.421875,-13.0703125,-13.0,-10.5546875,-8.515625,-11.265625,-8.671875,-5.2578125,-2.896484375,-7.6171875,-10.46875,-11.28125,-9.2578125,-9.2734375,-7.6953125,-8.328125,-7.4140625,-5.33203125,-2.427734375,-7.98828125,-10.7734375,-11.15625,-9.03125,-9.1015625,-6.83984375,-9.0546875,-7.66015625,-6.73828125,-3.447265625,-10.1640625,-11.7734375,-13.28125,-12.375,-10.3984375,-7.76953125,-12.0234375,-8.8671875
2,-5.50390625,-4.45703125,-9.8984375,-5.77734375,-8.2109375,-10.21875,-8.3359375,-9.0234375,-10.3828125,-9.703125,-5.75,-3.783203125,-9.15625,-7.8515625,-10.1640625,-10.6640625,-8.71875,-10.6953125,-9.8046875,-10.0703125,-6.46484375,-3.62109375,-9.359375,-12.140625,-13.1015625,-12.5,-10.6328125,-8.7421875,-11.0859375,-8.875,-7.37109375,-4.71484375,-10.640625,-12.390625,-13.375,-14.15625,-10.5703125,-8.046875,-11.875,-8.84375,-5.98828125,-3.130859375,-8.515625,-10.90625,-11.6171875,-10.4765625,-9.7109375,-7.04296875,-10.125,-7.97265625,-5.71875,-2.931640625,-8.8984375,-11.0859375,-12.359375,-10.59375,-10.046875,-7.59375,-10.7734375,-7.9921875
3,-3.8828125,-2.8671875,-8.8671875,-4.125,-6.9140625,-8.578125,-6.375,-8.078125,-8.765625,-8.1171875,-4.25,-3.7890625,-7.515625,-6.0078125,-6.359375,-8.546875,-6.671875,-8.2265625,-8.0703125,-8.0,-6.39453125,-3.20703125,-9.484375,-11.3984375,-12.390625,-12.3046875,-9.8984375,-7.06640625,-10.65625,-8.125,-6.5546875,-3.546875,-9.140625,-10.7578125,-10.953125,-11.4375,-9.1953125,-7.109375,-9.984375,-8.2578125,-6.66796875,-3.501953125,-9.7734375,-11.7421875,-12.2890625,-12.390625,-10.15625,-7.3828125,-11.09375,-8.5390625,-6.66015625,-3.236328125,-9.0546875,-11.8515625,-12.28125,-11.453125,-10.53125,-8.109375,-10.84375,-8.5859375
4,-3.69140625,-3.26953125,-9.03125,-3.90234375,-6.76171875,-8.2578125,-6.35546875,-7.98046875,-8.5859375,-7.796875,-7.16796875,-3.56640625,-9.4296875,-12.4140625,-12.8984375,-11.65625,-10.296875,-8.4609375,-10.703125,-8.25,-5.10546875,-2.42578125,-8.4921875,-10.3828125,-12.2265625,-10.5546875,-9.65625,-6.7890625,-10.640625,-7.70703125,-5.2421875,-2.40625,-8.71875,-10.859375,-12.640625,-10.6796875,-9.96875,-6.8671875,-11.0546875,-7.71484375,-4.50390625,-1.9267578125,-7.52734375,-9.4921875,-11.28125,-8.890625,-8.9296875,-6.76953125,-9.609375,-7.40234375,-4.71484375,-2.21484375,-7.73828125,-10.2421875,-11.6796875,-9.203125,-9.484375,-6.80859375,-9.8828125,-7.5
5,-3.830078125,-3.158203125,-8.796875,-4.13671875,-6.93359375,-8.390625,-6.56640625,-7.93359375,-8.9453125,-8.09375,-4.54296875,-3.244140625,-6.32421875,-6.98046875,-7.14453125,-7.32421875,-6.49609375,-7.34765625,-7.46484375,-7.22265625,-7.4140625,-3.748046875,-10.265625,-12.328125,-12.7734375,-13.6015625,-10.375,-8.09375,-11.4921875,-8.9375,-6.4375,-3.548828125,-8.9609375,-10.9453125,-11.25,-11.2109375,-9.6484375,-7.1484375,-9.71875,-8.234375,-6.375,-3.412109375,-9.484375,-11.3203125,-12.171875,-11.9609375,-10.0234375,-7.203125,-10.7421875,-8.25,-6.3828125,-3.412109375,-8.671875,-10.0,-11.1953125,-10.6484375,-9.328125,-7.0703125,-9.6796875,-7.51953125
6,-4.28125,-3.462890625,-8.8515625,-4.3046875,-6.7734375,-8.6640625,-6.71875,-8.6640625,-8.5078125,-8.578125,-4.09765625,-2.91015625,-6.45703125,-8.0703125,-8.0,-7.03125,-7.62890625,-7.91796875,-6.92578125,-7.72265625,-6.48046875,-3.599609375,-7.60546875,-12.28125,-11.453125,-7.7890625,-10.0703125,-8.5390625,-8.71875,-8.5625,-5.7890625,-3.072265625,-8.1640625,-10.15625,-11.78125,-10.625,-9.171875,-6.5546875,-9.9453125,-7.76953125,-5.75,-3.095703125,-7.8828125,-9.5703125,-10.734375,-9.6796875,-8.6328125,-6.671875,-8.96875,-7.52734375,-6.8203125,-4.3125,-9.8125,-11.6171875,-12.4609375,-12.0234375,-9.78125,-7.5,-11.15625,-8.21875
7,-3.9921875,-3.3984375,-8.9765625,-3.7890625,-7.0234375,-8.2109375,-6.4921875,-8.0,-8.9375,-8.1171875,-4.2421875,-3.078125,-7.203125,-7.2421875,-7.5546875,-6.9921875,-7.0234375,-6.1328125,-8.359375,-7.32421875,-6.47265625,-3.10546875,-9.0859375,-10.609375,-11.21875,-10.8359375,-9.3515625,-7.0078125,-10.3515625,-8.8515625,-6.9765625,-3.5859375,-9.671875,-11.4765625,-12.0234375,-12.203125,-9.7578125,-7.40625,-11.0078125,-8.78125,-5.1484375,-2.875,-7.515625,-9.609375,-10.1953125,-9.1953125,-8.34375,-6.421875,-8.71875,-7.26171875,-6.3125,-3.318359375,-9.5703125,-11.21875,-12.1953125,-11.4296875,-9.9375,-7.203125,-10.953125,-8.2890625
8,-5.10546875,-4.42578125,-9.640625,-5.26171875,-7.63671875,-9.421875,-7.62890625,-9.0546875,-9.828125,-8.3828125,-5.87109375,-2.61328125,-8.3671875,-11.4140625,-11.9375,-10.1484375,-9.984375,-7.44921875,-10.53125,-7.515625,-5.5703125,-2.767578125,-8.3671875,-11.171875,-11.6953125,-10.59375,-9.7890625,-7.109375,-10.21875,-7.51171875,-5.12890625,-2.41796875,-7.56640625,-10.015625,-10.3828125,-9.4140625,-8.484375,-6.5859375,-8.859375,-7.00390625,-6.16796875,-3.162109375,-9.6953125,-11.5,-12.234375,-11.8359375,-9.9609375,-7.16796875,-11.0,-8.2265625,-7.0859375,-4.1328125,-10.3671875,-11.5859375,-12.0859375,-12.40625,-9.7421875,-7.5546875,-11.3125,-8.890625
9,-4.93359375,-4.41015625,-9.7109375,-4.61328125,-7.37109375,-9.140625,-7.48046875,-8.9765625,-9.515625,-9.1171875,-6.51171875,-3.46484375,-9.0546875,-11.546875,-11.5078125,-11.53125,-9.984375,-8.546875,-9.296875,-8.6171875,-7.44921875,-3.970703125,-10.3671875,-12.4765625,-12.8203125,-13.671875,-10.6796875,-8.2890625,-11.6484375,-8.9921875,-7.62109375,-4.63671875,-10.0234375,-10.84375,-10.0,-11.5,-9.125,-8.1015625,-9.6953125,-9.3203125,-6.5,-3.078125,-9.375,-11.1328125,-11.6015625,-11.75,-9.90625,-7.765625,-10.875,-8.78125,-6.51171875,-3.37109375,-9.3984375,-11.3359375,-11.4609375,-11.3515625,-9.9921875,-8.140625,-10.453125,-8.5078125
