,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,0.2135416666666666,0.046875,0.015625,0.0052083333333333,0.0052083333333333,0.0052083333333333
1,0.171875,0.0104166666666666,0.0,0.0,0.0,0.0
2,0.0729166666666666,0.1302083333333333,0.0,0.0,0.0,0.0
3,0.109375,0.0,0.0,0.0,0.0,0.0
4,0.140625,0.0,0.0052083333333333,0.0,0.0,0.0
5,0.1666666666666666,0.046875,0.0,0.0,0.0,0.0
6,0.09375,0.0052083333333333,0.0,0.0,0.0,0.0
7,0.1979166666666666,0.0416666666666666,0.0,0.0,0.0,0.0
8,0.0892857142857142,0.0059523809523809,0.0357142857142857,0.0357142857142857,0.0,0.0
9,0.1428571428571428,0.0178571428571428,0.0476190476190476,0.0,0.0,0.0
10,0.1369047619047619,0.0238095238095238,0.0773809523809523,0.0,0.0,0.0
11,0.125,0.0297619047619047,0.0059523809523809,0.0059523809523809,0.0892857142857142,0.0
12,0.1488095238095238,0.1011904761904761,0.0,0.0,0.0,0.0059523809523809
13,0.1071428571428571,0.119047619047619,0.1011904761904761,0.0119047619047619,0.0,0.0
14,0.1547619047619047,0.0178571428571428,0.0119047619047619,0.0119047619047619,0.0,0.0
15,0.1309523809523809,0.0535714285714285,0.0,0.0,0.0,0.0
16,0.1964285714285714,0.0297619047619047,0.0119047619047619,0.0,0.0,0.0
17,0.0357142857142857,0.0059523809523809,0.0059523809523809,0.0,0.0,0.0059523809523809
18,0.0833333333333333,0.0297619047619047,0.0059523809523809,0.0,0.0,0.0
19,0.1130952380952381,0.0059523809523809,0.0119047619047619,0.0,0.0,0.0
