,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-1.8087892532348635,-3.2718067169189453,-4.494861602783203,-4.733758449554443,-4.900277614593506,-6.349029541015625
1,-1.731905817985535,-4.269679546356201,-5.472799301147461,-8.1355562210083,-6.450102806091309,-7.883116722106934
2,-2.333238363265991,-2.0769927501678467,-5.339521408081055,-7.711519241333008,-7.850576877593994,-6.86624002456665
3,-2.4103286266326904,-4.673673629760742,-10.247045516967772,-10.29760456085205,-10.16018009185791,-9.806893348693848
5,-2.136199712753296,-3.612463235855103,-5.296276092529297,-6.166042327880859,-6.371680736541748,-6.681132793426514
7,-1.7646286487579346,-2.8004608154296875,-6.385266304016113,-6.985510349273682,-6.556213855743408,-6.5981316566467285
6,-1.884201169013977,-6.271096229553223,-8.20641803741455,-8.754942893981934,-8.380452156066895,-7.483060836791992
8,-2.162983655929565,-4.569277286529541,-4.54161262512207,-4.436842918395996,-7.775323390960693,-7.51202392578125
9,-1.818759799003601,-3.6522722244262695,-3.608736515045166,-7.357903957366943,-8.068222045898438,-6.844155311584473
10,-1.8907524347305296,-3.9432590007781982,-3.343505859375,-6.818641185760498,-7.416302680969238,-7.477717876434326
11,-1.983938455581665,-4.264223098754883,-4.12952995300293,-6.319526195526123,-2.898672580718994,-4.838945865631104
13,-2.1690709590911865,-2.4818947315216064,-3.2826924324035645,-4.51334810256958,-6.1660685539245605,-5.4453535079956055
12,-1.9400697946548464,-1.9741274118423464,-7.449380874633789,-7.194295883178711,-6.848135948181152,-8.619629859924316
14,-1.6479365825653076,-3.00624418258667,-3.418986320495605,-5.762404441833496,-8.071497917175293,-6.632508277893066
23,-2.1362903118133545,-1.820666074752808,-2.5754823684692383,-6.634623527526856,-7.367838382720947,-7.040103912353516
16,-1.5754421949386597,-2.8142099380493164,-2.666146993637085,-8.072641372680664,-7.32574462890625,-7.094742298126221
17,-2.5911967754364014,-5.665202617645264,-7.579267501831055,-8.543457984924316,-9.725133895874023,-8.743348121643066
18,-2.472041606903076,-3.589263916015625,-6.168168067932129,-6.762873649597168,-7.906036853790283,-7.123765468597412
19,-2.0826234817504883,-4.515035152435303,-3.1955442428588867,-7.410634994506836,-8.074612617492676,-7.909252643585205
4,-2.561398983001709,-5.429802417755127,-5.758017539978027,-6.221156597137451,-7.375959873199463,-6.396783351898193
22,-2.327383279800415,-4.909852981567383,-4.840806484222412,-5.969764232635498,-7.513523101806641,-8.696823120117188
21,-2.550158977508545,-4.936169624328613,-8.130894660949707,-8.312871932983398,-7.920372009277344,-7.264097690582275
15,-2.1185874938964844,-1.7031145095825195,-6.8045148849487305,-6.455312728881836,-8.268506050109863,-8.032852172851562
20,-2.146845817565918,-8.156289100646973,-9.034552574157717,-8.316119194030762,-8.136650085449219,-7.6349053382873535
