,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-0.5625,-9.625,-9.8359375,-9.6015625,-9.6015625,-11.0625
1,-2.3984375,-9.953125,-9.25,-9.6015625,-9.6015625,-10.046875
2,-0.7265625,-10.5,-8.78125,-8.5859375,-8.5859375,-10.9296875
3,-1.7578125,-10.2578125,-10.671875,-11.265625,-11.3046875,-11.90625
4,-1.04296875,-3.208984375,-12.5234375,-10.921875,-10.2578125,-11.5625
5,-0.8896484375,-11.4140625,-11.0234375,-11.3828125,-10.875,-11.1640625
6,-0.88720703125,-8.7265625,-10.359375,-10.2109375,-10.53125,-10.5
7,-2.669921875,-9.9453125,-10.734375,-9.9765625,-10.0546875,-10.9765625
8,-1.4296875,-4.29296875,-5.3046875,-9.46875,-10.1640625,-10.5546875
9,-1.171875,-10.84375,-11.859375,-11.234375,-12.078125,-10.78125
10,-1.3818359375,-2.671875,-12.1171875,-10.6796875,-10.296875,-11.6328125
11,-1.17578125,-10.5390625,-11.34375,-9.7734375,-10.1015625,-9.84375
12,-0.65673828125,-9.015625,-12.109375,-10.1953125,-11.9921875,-12.5078125
13,-0.9375,-10.8203125,-10.90625,-10.5703125,-10.3515625,-11.3515625
14,-1.0048828125,-7.65234375,-9.734375,-10.640625,-9.4140625,-10.671875
15,-0.806640625,-3.873046875,-4.55859375,-11.609375,-11.25,-11.5078125
16,-1.0224609375,-10.0703125,-9.046875,-7.6953125,-10.453125,-9.9140625
17,-2.84765625,-5.94140625,-9.7578125,-10.0234375,-10.7578125,-11.1015625
18,-1.298828125,-9.3515625,-11.34375,-11.15625,-10.65625,-9.3828125
19,-0.693359375,-9.703125,-11.421875,-10.984375,-11.0546875,-12.0546875
