,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
1,-5.753778457641602,-5.2650957107543945,-9.700277328491213,-10.536066055297852,-10.414180755615234,-10.410646438598633
3,-7.58094596862793,-7.212184906005859,-6.568125247955322,-10.01926612854004,-9.911852836608888,-10.331754684448242
8,-8.403535842895508,-10.182450294494627,-9.946951866149902,-10.219023704528809,-9.378028869628906,-9.294219017028809
15,-8.200742721557617,-9.558127403259276,-9.805704116821287,-9.484224319458008,-10.193328857421877,-10.537574768066406
2,-7.688118457794189,-6.020707607269287,-7.769650459289551,-9.05953311920166,-8.344046592712402,-9.322845458984377
14,-5.714229583740234,-6.737010002136231,-9.85356330871582,-8.848349571228027,-9.127833366394045,-9.329818725585938
12,-6.589711666107178,-7.629252433776855,-11.22439670562744,-11.42320442199707,-9.737604141235352,-11.289267539978027
21,-8.648674011230469,-8.695934295654297,-9.294142723083496,-9.29958724975586,-9.272610664367676,-9.906530380249023
23,-6.891494274139404,-9.371566772460938,-9.825278282165527,-10.419769287109377,-9.49551773071289,-9.99411964416504
9,-7.687813758850098,-7.02325439453125,-7.043487548828125,-9.93761157989502,-9.244131088256836,-9.537376403808594
11,-6.790597915649414,-9.329726219177246,-10.727181434631348,-10.098648071289062,-9.964056968688965,-10.795584678649902
10,-7.010354995727539,-7.015311241149902,-9.87697410583496,-9.79789924621582,-9.408580780029297,-9.565796852111816
20,-8.010783195495605,-9.806314468383787,-8.93635368347168,-9.350871086120604,-9.05988311767578,-10.21105670928955
0,-8.33897590637207,-10.663970947265623,-8.245988845825195,-9.082590103149414,-9.200304985046388,-9.274160385131836
6,-8.076107025146484,-7.209874153137207,-7.325504779815674,-8.989236831665039,-8.846359252929688,-9.61120319366455
5,-6.581581115722656,-10.105474472045898,-10.115966796875,-10.155774116516112,-10.233879089355469,-10.45558738708496
7,-7.36715030670166,-9.70593547821045,-8.89611530303955,-9.240592956542969,-9.956873893737791,-8.918233871459961
4,-5.842432022094727,-6.267854690551758,-8.834989547729492,-8.817535400390625,-8.767014503479004,-9.444880485534668
17,-7.963279724121094,-10.26487922668457,-9.791926383972168,-10.158596992492676,-10.050148963928224,-10.98875331878662
18,-9.155076026916504,-7.098503589630127,-6.192420482635498,-6.731342792510986,-5.780938148498535,-8.177948951721191
19,-6.348662853240967,-10.18082332611084,-9.676909446716309,-9.914898872375488,-8.984193801879883,-9.769478797912598
16,-7.986315727233887,-10.45044994354248,-10.751948356628418,-9.836748123168944,-10.035223960876465,-9.568058013916016
13,-7.65149450302124,-7.355049133300781,-9.339167594909668,-9.423479080200195,-9.241851806640623,-9.429154396057129
