,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-4.66796875,-3.521484375,-8.2734375,-5.31640625,-9.4609375,-7.765625,-6.76953125,-6.33984375,-9.484375,-9.0703125,-7.9296875,-4.2734375,-10.53125,-12.6484375,-14.40625,-14.0390625,-11.3984375,-10.96875,-10.0703125,-9.078125,-7.84765625,-4.22265625,-10.6796875,-13.0859375,-14.765625,-13.9296875,-11.671875,-10.234375,-10.6328125,-9.28125,-7.5859375,-4.0234375,-10.5234375,-12.9765625,-14.7734375,-13.40625,-11.6484375,-10.6640625,-10.4609375,-9.328125,-7.9921875,-4.2734375,-10.5,-13.203125,-15.0,-13.5546875,-12.046875,-10.7578125,-11.0,-9.2734375,-8.2578125,-5.71484375,-11.3515625,-13.8046875,-14.9765625,-14.3828125,-12.7734375,-11.5703125,-11.875,-10.0234375
1,-7.02734375,-5.91796875,-9.734375,-7.48828125,-11.828125,-10.0703125,-10.0859375,-9.28125,-11.8515625,-11.4609375,-6.98828125,-5.45703125,-9.46875,-8.4921875,-11.3515625,-10.3046875,-9.34375,-9.015625,-10.8046875,-11.421875,-6.625,-2.021484375,-7.1953125,-9.5546875,-10.5234375,-8.53125,-7.6953125,-9.0859375,-7.9140625,-8.09375,-9.578125,-5.609375,-10.5078125,-11.921875,-12.875,-9.7421875,-9.4375,-10.28125,-9.453125,-10.78125,-6.44921875,-2.66796875,-9.2421875,-12.640625,-13.3515625,-10.8125,-10.7265625,-8.375,-10.796875,-8.3125,-6.53125,-3.939453125,-9.8046875,-11.2421875,-13.1484375,-12.125,-9.96875,-7.53125,-11.5546875,-8.2578125
2,-4.90625,-3.818359375,-8.1484375,-5.5859375,-9.28125,-7.234375,-7.109375,-5.5859375,-9.71875,-8.6875,-8.0078125,-3.904296875,-10.1796875,-12.8046875,-13.6015625,-13.515625,-11.109375,-8.6484375,-11.671875,-8.7734375,-7.265625,-3.6171875,-9.9609375,-12.140625,-13.1484375,-12.5,-10.5546875,-8.1171875,-11.171875,-8.640625,-6.1328125,-3.3359375,-9.1875,-10.6953125,-11.7890625,-10.8203125,-9.40625,-6.8515625,-10.1953125,-7.890625,-6.40625,-3.349609375,-9.0,-10.8359375,-11.6015625,-11.015625,-9.375,-6.96875,-10.4453125,-7.796875,-5.75,-3.4140625,-9.0390625,-10.7421875,-11.609375,-10.515625,-9.171875,-7.0390625,-10.1171875,-7.890625
3,-6.14453125,-4.70703125,-8.9609375,-6.05859375,-8.8046875,-7.65234375,-7.12109375,-5.59765625,-9.59375,-9.4765625,-6.8046875,-3.583984375,-8.3203125,-10.484375,-10.4609375,-8.375,-9.03125,-6.421875,-8.9296875,-9.3515625,-6.69921875,-3.935546875,-8.78125,-10.6796875,-10.6640625,-9.71875,-8.8203125,-7.05859375,-9.46875,-9.09375,-7.03125,-3.875,-9.8046875,-11.4609375,-12.203125,-11.9453125,-9.6796875,-7.4765625,-10.5,-8.8671875,-8.3046875,-5.31640625,-11.15625,-11.8515625,-12.15625,-13.5078125,-9.890625,-8.546875,-10.8828125,-9.40625,-7.35546875,-4.17578125,-10.5234375,-12.4453125,-13.7421875,-12.78125,-11.078125,-8.7265625,-12.3671875,-8.65625
4,-4.70703125,-3.513671875,-8.328125,-5.10546875,-9.0546875,-7.5859375,-6.57421875,-5.73046875,-8.828125,-8.9296875,-8.65625,-4.953125,-10.5078125,-12.609375,-12.8046875,-13.7265625,-10.34375,-9.0234375,-10.640625,-9.125,-8.1953125,-4.8984375,-11.28125,-12.0703125,-13.0859375,-13.4921875,-10.375,-7.765625,-11.5703125,-9.1953125,-7.171875,-4.09375,-9.9765625,-11.109375,-11.59375,-11.765625,-9.734375,-7.171875,-10.125,-8.6015625,-6.3515625,-3.251953125,-9.6015625,-11.0546875,-12.296875,-11.234375,-9.9921875,-7.109375,-9.984375,-8.3671875,-7.59375,-4.625,-11.1875,-11.65625,-12.2265625,-13.6796875,-9.6875,-8.03125,-11.3359375,-9.1640625
5,-6.60546875,-7.30078125,-9.59375,-8.3046875,-10.03125,-10.21875,-9.5,-7.66796875,-10.90625,-11.6328125,-7.43359375,-3.322265625,-9.1640625,-12.03125,-12.4609375,-10.65625,-10.3203125,-8.2109375,-10.0703125,-8.421875,-7.359375,-3.6328125,-9.90625,-12.140625,-13.0390625,-12.78125,-10.5078125,-8.1484375,-11.078125,-9.0078125,-5.828125,-2.9375,-8.4375,-11.28125,-11.6953125,-9.421875,-9.8828125,-7.4921875,-9.5,-8.1328125,-4.40625,-1.916015625,-7.796875,-9.9765625,-10.8515625,-7.6640625,-9.2265625,-6.578125,-8.2265625,-8.015625,-6.27734375,-3.005859375,-9.765625,-12.4609375,-12.9140625,-10.78125,-10.984375,-8.0390625,-11.2109375,-9.15625
6,-5.65625,-4.875,-8.8515625,-5.390625,-9.375,-8.3828125,-6.6953125,-7.4296875,-9.78125,-9.859375,-6.32421875,-4.56640625,-7.98828125,-7.55078125,-8.6953125,-8.1953125,-6.64453125,-7.30078125,-8.4140625,-9.9921875,-8.15625,-5.01953125,-11.25,-12.2109375,-12.515625,-14.296875,-10.0390625,-7.91796875,-11.21875,-9.4296875,-7.7734375,-4.4140625,-10.6328125,-11.4765625,-11.9296875,-13.25,-9.9296875,-7.2734375,-10.6328125,-9.265625,-7.9140625,-4.390625,-10.7421875,-11.4296875,-11.8125,-13.140625,-9.9453125,-7.421875,-10.5390625,-9.75,-6.90625,-3.884765625,-10.59375,-11.1015625,-11.8203125,-12.6875,-9.53125,-7.125,-11.109375,-9.2734375
7,-6.11328125,-5.55078125,-9.0859375,-6.44140625,-10.2578125,-9.2890625,-7.99609375,-8.4296875,-10.6796875,-10.6171875,-7.6015625,-5.40625,-7.859375,-8.5703125,-9.71875,-10.25,-8.8046875,-10.296875,-9.5546875,-10.9609375,-7.0234375,-3.298828125,-9.328125,-11.9140625,-12.765625,-12.2421875,-10.375,-9.03125,-10.203125,-8.734375,-7.55078125,-3.568359375,-9.3671875,-12.1953125,-13.0390625,-12.71875,-10.7734375,-9.765625,-10.4453125,-8.71875,-8.1640625,-4.3125,-9.8828125,-12.8125,-13.484375,-13.734375,-11.09375,-10.0390625,-10.71875,-8.6015625,-7.828125,-4.78125,-11.46875,-13.3125,-13.8125,-14.046875,-11.1171875,-8.328125,-12.109375,-9.0625
8,-6.3125,-4.8515625,-8.953125,-6.4765625,-10.015625,-8.5859375,-8.265625,-7.3828125,-10.25,-10.1484375,-6.81640625,-3.955078125,-7.53515625,-9.2109375,-9.84375,-9.8125,-8.25,-7.16796875,-8.40625,-9.3359375,-7.21875,-3.716796875,-9.515625,-11.703125,-12.703125,-11.7734375,-10.34375,-7.7109375,-10.4296875,-8.53125,-6.16015625,-3.173828125,-8.9453125,-10.6796875,-12.2421875,-10.8671875,-9.6953125,-7.14453125,-9.4921875,-7.8515625,-6.6171875,-3.701171875,-9.5,-11.203125,-12.5859375,-11.578125,-10.078125,-7.3515625,-10.2734375,-8.265625,-7.19140625,-4.33984375,-9.9375,-11.9296875,-12.3203125,-12.75,-10.21875,-7.78515625,-11.203125,-8.7421875
9,-5.58203125,-5.14453125,-9.375,-6.23046875,-9.34375,-8.5546875,-7.53515625,-6.66015625,-9.8984375,-9.59375,-7.296875,-4.046875,-9.5390625,-12.203125,-12.5625,-11.359375,-9.84375,-8.3828125,-10.390625,-8.25,-6.8671875,-3.734375,-9.0546875,-11.21875,-11.90625,-10.7109375,-9.5859375,-7.46875,-9.8125,-7.82421875,-5.9140625,-2.7109375,-8.859375,-10.4453125,-12.2109375,-10.1171875,-9.5859375,-6.7734375,-9.6484375,-7.84765625,-5.375,-2.3515625,-8.375,-9.984375,-11.8203125,-9.609375,-9.2265625,-6.5390625,-9.1484375,-7.51953125,-5.44140625,-2.740234375,-8.7265625,-10.5703125,-12.0390625,-10.203125,-9.46875,-6.87890625,-10.0546875,-7.58984375
