,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-1.71134614944458,-1.90757417678833,-3.1929614543914795,-3.122072219848633,-3.1147620677948,-3.28237533569336
1,-2.4280192852020264,-2.236816883087158,-2.608980655670166,-2.118416309356689,-2.2445616722106934,-1.5187748670578003
2,-1.3747687339782717,-0.7761023044586182,-0.920891046524048,-2.014630079269409,-2.674776554107666,-3.1172854900360107
3,-0.4618188738822937,-0.8770869374275208,-1.4197769165039062,-2.2643702030181885,-2.3709702491760254,-2.933099269866944
5,-1.598604679107666,-1.3450582027435305,-0.7673045992851257,-2.4166202545166016,-2.341240644454956,-2.176645040512085
7,-0.8380277156829834,-1.055486798286438,-1.7299182415008545,-1.7041103839874268,-1.253048300743103,-2.1222827434539795
6,-1.2712010145187378,-0.8522330522537231,-1.730817198753357,-1.5368587970733645,-1.6291130781173706,-1.7845526933670044
8,-0.922597885131836,-0.914099097251892,-1.2078789472579956,-2.4090828895568848,-2.5308399200439453,-2.130049705505371
9,-1.8888230323791504,-0.8377301096916199,-0.8206806778907776,-0.5784382820129395,-1.5363985300064087,-2.538934230804444
10,-1.4881728887557983,-2.133925199508667,-1.8141014575958248,-2.378114700317383,-2.519581317901612,-2.413224697113037
11,-1.1002206802368164,-1.0094369649887085,-0.6703806519508362,-2.1929266452789307,-2.3918161392211914,-2.172261953353882
13,-0.9907618165016174,-0.6992852091789246,-1.911628484725952,-2.429232358932495,-2.50251841545105,-2.491424083709717
12,-1.6009522676467896,-0.6550084948539734,-0.9071558713912964,-1.0470304489135742,-0.6738427877426147,-0.6147530674934387
14,-2.3474395275115967,-1.1352636814117432,-2.0485281944274902,-2.670438289642334,-2.987062454223633,-3.123035192489624
23,-0.934995174407959,-1.6135684251785278,-2.313360452651977,-2.5024526119232178,-2.413704872131348,-2.251535415649414
16,-0.9990109205245972,-1.8344734907150269,-1.6159398555755615,-2.7284698486328125,-3.1552579402923584,-2.7778358459472656
17,-0.9638200998306274,-0.7324874997138977,-1.0305020809173584,-0.5054020285606384,-1.5457110404968262,-0.6611082553863525
18,-1.7681493759155271,-1.0685555934906006,-2.7810630798339844,-1.712483525276184,-2.3465187549591064,-2.909261465072632
19,-1.3482362031936646,-1.112094163894653,-1.6215543746948242,-2.2526330947875977,-2.0375096797943115,-2.353640556335449
4,-1.8826302289962769,-0.8804466724395752,-0.8725253343582153,-1.2810579538345337,-1.5707073211669922,-1.1921321153640747
22,-1.346085786819458,-1.1479696035385132,-1.28807532787323,-1.4766430854797363,-1.1607463359832764,-2.875206708908081
21,-3.66098952293396,-3.2853221893310547,-1.9879525899887085,-1.7582967281341553,-2.4606966972351074,-2.435396194458008
15,-1.2205735445022583,-1.1953288316726685,-1.7942677736282349,-2.023470878601074,-2.260959386825561,-1.982583999633789
20,-0.7823680639266968,-1.8717716932296755,-2.716604232788086,-1.7281190156936646,-1.8612720966339111,-2.311241865158081
