,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,0.609375,0.1614583333333333,0.0364583333333333,0.0729166666666666,0.0729166666666666,0.046875
1,0.53125,0.578125,0.0677083333333333,0.0364583333333333,0.0260416666666666,0.171875
2,0.4270833333333333,0.53125,0.40625,0.1510416666666666,0.0625,0.0104166666666666
3,0.5572916666666666,0.4791666666666667,0.40625,0.0104166666666666,0.0729166666666666,0.0885416666666666
4,0.515625,0.2083333333333333,0.1875,0.0625,0.078125,0.0677083333333333
5,0.421875,0.1614583333333333,0.4635416666666667,0.0260416666666666,0.0208333333333333,0.0416666666666666
6,0.4895833333333333,0.328125,0.0989583333333333,0.0416666666666666,0.265625,0.1302083333333333
7,0.6614583333333334,0.4166666666666667,0.15625,0.078125,0.1875,0.171875
8,0.5625,0.3194444444444444,0.5416666666666666,0.0625,0.0694444444444444,0.0694444444444444
9,0.5763888888888888,0.4513888888888889,0.5486111111111112,0.2013888888888889,0.1875,0.0555555555555555
10,0.5902777777777778,0.2013888888888889,0.2291666666666666,0.0833333333333333,0.1666666666666666,0.0902777777777777
11,0.5347222222222222,0.3333333333333333,0.5347222222222222,0.1041666666666666,0.0694444444444444,0.0694444444444444
12,0.5486111111111112,0.6527777777777778,0.25,0.2986111111111111,0.4236111111111111,0.0625
13,0.625,0.5833333333333334,0.0138888888888888,0.0972222222222222,0.0763888888888889,0.0763888888888889
14,0.5208333333333334,0.5208333333333334,0.0,0.0486111111111111,0.0138888888888888,0.0
15,0.5069444444444444,0.1458333333333333,0.1388888888888889,0.0902777777777777,0.0902777777777777,0.1319444444444444
16,0.5833333333333334,0.0486111111111111,0.0694444444444444,0.0,0.0208333333333333,0.0138888888888888
17,0.6527777777777778,0.4166666666666667,0.2013888888888889,0.7916666666666666,0.25,0.6180555555555556
18,0.6458333333333334,0.1875,0.0138888888888888,0.1319444444444444,0.0902777777777777,0.0833333333333333
19,0.5625,0.5069444444444444,0.0694444444444444,0.1180555555555555,0.1527777777777778,0.034722222222222224
