,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-3.592763185501098,-2.842841625213623,-2.1003975868225098,-3.6599838733673096,-2.8951833248138428,-4.174353122711182
1,-2.6663737297058105,-3.833991527557373,-3.299229621887207,-3.3763465881347656,-3.496959924697876,-3.2618870735168457
2,-3.0267467498779297,-2.507757663726806,-3.730567693710327,-3.182063341140747,-2.910158634185791,-3.549966335296631
4,-3.1601805686950684,-2.965359687805176,-3.225389003753662,-3.585453510284424,-3.823816537857056,-4.1006598472595215
3,-3.203404188156128,-4.3726487159729,-4.1174845695495605,-3.3919548988342285,-3.066314458847046,-3.9667623043060303
5,-3.216253757476806,-3.497514247894287,-2.900642871856689,-3.5202407836914062,-3.056008815765381,-3.694846391677856
7,-2.7081458568573,-3.8356776237487793,-3.378488063812256,-4.31268310546875,-3.616500616073608,-3.930824279785156
6,-2.940364360809326,-2.603589534759521,-1.8977429866790767,-3.2909624576568604,-2.6628808975219727,-2.9059503078460693
8,-4.613606452941895,-4.127813339233398,-3.122845411300659,-3.129267692565918,-3.0868289470672607,-3.579383373260498
15,-2.8751649856567383,-3.181682825088501,-3.0503878593444824,-3.196220636367798,-3.455220937728882,-4.5158538818359375
9,-2.660897254943848,-4.054497718811035,-3.516453742980957,-2.8729958534240723,-2.7297110557556152,-3.477712869644165
14,-2.9814696311950684,-3.78683876991272,-3.6932430267333984,-3.66250228881836,-3.1746139526367188,-2.854513168334961
10,-3.264147996902466,-2.7932281494140625,-3.206072330474853,-3.4855759143829346,-2.711656332015991,-3.3018717765808105
12,-3.91929292678833,-2.070862531661988,-3.3310680389404297,-2.582683563232422,-2.5194332599639893,-3.212498903274536
11,-2.612133741378784,-2.8283371925354004,-2.209616184234619,-4.708798885345459,-3.4235599040985107,-3.386552333831787
13,-3.4297432899475098,-1.6931313276290894,-3.3617663383483887,-2.7794978618621826,-2.8677308559417725,-2.775386333465576
16,-3.140389442443848,-3.8814268112182617,-3.24676251411438,-3.4866976737976074,-3.210437536239624,-3.524538993835449
17,-3.878507375717163,-3.453913688659668,-2.955008745193481,-3.3620848655700684,-3.1909778118133545,-4.488718986511231
18,-4.223440170288086,-2.15164852142334,-2.236356496810913,-3.729133129119873,-4.529083728790283,-3.90570878982544
19,-2.9362127780914307,-4.429747581481934,-3.5189666748046875,-3.1559529304504395,-2.933868646621704,-3.3540053367614746
