,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-2.861328125,-5.3828125,-7.30078125,-9.9453125,-11.8828125,-12.9453125
1,-4.75,-10.5703125,-10.1484375,-10.8515625,-10.6796875,-11.359375
2,-3.015625,-11.484375,-12.7421875,-11.515625,-12.40625,-12.9921875
3,-2.900390625,-4.83984375,-12.5703125,-11.46875,-11.3984375,-11.4921875
4,-2.892578125,-5.7265625,-10.6015625,-10.9609375,-12.1875,-12.7734375
5,-3.126953125,-7.0546875,-11.0390625,-9.4921875,-10.1171875,-10.1484375
6,-2.140625,-3.642578125,-10.28125,-9.7890625,-9.671875,-9.7421875
7,-2.390625,-2.744140625,-12.1796875,-11.796875,-11.796875,-12.5078125
8,-4.421875,-5.3359375,-4.4453125,-7.79296875,-10.5,-13.078125
9,-2.8515625,-4.796875,-6.48046875,-8.4375,-13.2734375,-11.578125
10,-4.15234375,-7.51953125,-6.19140625,-14.0390625,-12.515625,-13.6640625
11,-2.740234375,-5.23828125,-11.0546875,-9.015625,-10.15625,-11.4296875
12,-3.00390625,-12.84375,-13.1953125,-11.6484375,-11.5,-9.8203125
13,-3.201171875,-4.69921875,-3.7109375,-4.80078125,-5.515625,-7.67578125
14,-3.416015625,-11.1796875,-12.4140625,-11.5859375,-11.390625,-12.828125
15,-3.373046875,-11.640625,-11.703125,-9.2109375,-10.09375,-11.4609375
16,-3.533203125,-11.6328125,-11.640625,-12.1328125,-12.4609375,-12.5859375
17,-2.37890625,-10.6171875,-13.2890625,-12.21875,-12.40625,-13.3046875
18,-2.638671875,-11.1640625,-10.890625,-10.8515625,-11.8046875,-12.0625
19,-2.681640625,-11.3046875,-11.140625,-11.03125,-10.46875,-10.7578125
