,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
1,-6.596199989318848,-10.976218223571776,-12.947439193725586,-11.646184921264648,-11.962158203125,-13.096607208251951
3,-8.594947814941406,-8.618330955505371,-11.593301773071287,-11.455032348632812,-11.611167907714844,-12.138965606689451
8,-7.077744483947754,-7.266484260559082,-14.134703636169434,-12.63967227935791,-12.041463851928713,-12.129109382629396
2,-7.663145542144775,-8.896037101745605,-11.44502067565918,-11.144594192504885,-10.023754119873049,-11.437067031860352
14,-7.241801738739014,-8.717639923095703,-12.5752592086792,-11.5739107131958,-11.352428436279297,-11.786993980407717
12,-6.947888851165772,-9.058564186096191,-10.978311538696287,-10.70128345489502,-10.676610946655272,-11.542657852172852
21,-8.388908386230469,-12.370506286621094,-12.985116958618164,-13.082952499389648,-11.629461288452148,-11.388090133666992
23,-8.755388259887695,-9.004213333129883,-12.130236625671388,-12.204574584960938,-12.063043594360352,-12.829715728759766
9,-6.962482452392578,-5.098537921905518,-6.542178153991699,-9.517423629760742,-10.732765197753906,-7.33891487121582
11,-6.508791446685791,-10.23491382598877,-10.992576599121094,-9.718257904052734,-10.34958553314209,-10.1351957321167
10,-8.39110279083252,-11.283014297485352,-13.733280181884766,-13.448982238769531,-10.780593872070312,-12.924139976501465
0,-7.676891326904297,-6.583446979522705,-8.238170623779297,-13.479097366333008,-12.700166702270508,-12.436817169189451
17,-7.947331428527832,-6.176295757293701,-10.039836883544922,-10.717758178710938,-10.725064277648926,-10.690301895141602
18,-7.715941905975342,-7.307727336883545,-11.75233268737793,-11.455310821533203,-11.645572662353516,-11.742034912109377
19,-7.941805362701416,-13.13202953338623,-10.708166122436523,-10.272059440612791,-11.1644926071167,-10.703761100769045
16,-7.125727653503418,-10.945536613464355,-11.891590118408203,-10.867633819580078,-10.651518821716309,-10.812654495239258
4,-6.851904392242432,-6.105693817138672,-7.8788371086120605,-9.367563247680664,-9.127288818359377,-10.926284790039062
20,-7.497743606567383,-6.442634105682373,-11.005141258239746,-9.944204330444336,-9.507275581359863,-10.055445671081545
5,-8.422843933105469,-7.387909889221191,-12.265164375305176,-11.49842643737793,-9.460572242736816,-10.97818088531494
13,-7.426824569702148,-7.919477939605713,-13.148462295532228,-12.06509780883789,-12.08715534210205,-12.70061492919922
6,-9.296454429626465,-11.55390453338623,-12.504451751708984,-12.469478607177734,-11.830523490905762,-10.653875350952148
7,-6.71484375,-6.44921875,-8.875,-11.5859375,-11.625,-11.0625
15,-6.9453125,-7.4765625,-7.4609375,-8.765625,-9.796875,-7.859375
