,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-7.12890625,-7.1953125,-10.2265625,-10.2890625,-11.171875,-12.03125
1,-6.51171875,-10.015625,-9.9140625,-10.234375,-10.015625,-10.90625
2,-7.078125,-10.8515625,-10.59375,-10.2734375,-10.28125,-9.40625
3,-6.76953125,-8.96875,-10.984375,-10.2734375,-9.921875,-11.71875
4,-9.8125,-8.4375,-11.84375,-11.546875,-11.234375,-11.578125
5,-6.53515625,-9.84375,-9.6875,-10.2734375,-10.2265625,-11.3984375
6,-7.1171875,-6.46484375,-11.1015625,-10.390625,-10.6953125,-10.890625
7,-7.35546875,-8.5625,-10.6015625,-10.796875,-10.546875,-11.359375
8,-7.90234375,-7.82421875,-8.21875,-10.4609375,-9.953125,-10.9765625
9,-7.52734375,-9.28125,-10.59375,-11.2578125,-11.09375,-12.25
10,-8.671875,-7.76171875,-8.7109375,-11.078125,-10.75,-11.7265625
11,-6.40625,-9.1796875,-10.9296875,-10.0,-10.0390625,-11.453125
12,-6.671875,-9.1640625,-11.96875,-10.921875,-11.421875,-12.2421875
13,-6.8984375,-10.6484375,-10.9765625,-9.7421875,-9.7890625,-11.0625
14,-7.55859375,-9.84375,-9.6875,-9.7265625,-9.796875,-10.5390625
15,-7.796875,-9.609375,-10.34375,-9.953125,-10.0078125,-9.9375
16,-6.515625,-11.109375,-11.71875,-11.046875,-11.2421875,-12.140625
17,-8.1796875,-8.6328125,-10.328125,-9.9765625,-9.7109375,-10.9453125
18,-7.75,-10.53125,-11.671875,-11.1796875,-10.703125,-12.1328125
19,-7.29296875,-8.7734375,-8.953125,-9.3203125,-9.7578125,-10.703125
