,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-5.453125,-7.74609375,-7.84765625,-8.4921875,-8.7578125,-8.390625
1,-7.53515625,-8.84375,-8.25,-8.7421875,-8.0859375,-6.85546875
2,-7.16796875,-6.5546875,-8.1640625,-8.15625,-9.1640625,-6.875
3,-5.6015625,-8.09375,-7.5390625,-7.0703125,-3.7109375,-3.04296875
4,-3.88671875,-7.66796875,-7.03515625,-7.9609375,-7.7734375,-8.3515625
5,-4.4375,-7.69921875,-7.33984375,-8.28125,-7.56640625,-8.1484375
6,-3.896484375,-7.84375,-6.234375,-7.27734375,-6.796875,-7.62109375
7,-7.15625,-7.96875,-7.78125,-8.6640625,-8.3984375,-8.453125
8,-7.2421875,-8.203125,-7.21875,-7.28515625,-6.73046875,-6.9296875
9,-5.796875,-7.47265625,-7.67578125,-8.4296875,-7.6640625,-7.59375
10,-4.828125,-7.94921875,-7.96484375,-8.234375,-8.8359375,-7.828125
11,-7.80078125,-6.9296875,-8.359375,-8.0390625,-6.6640625,-6.3359375
12,-4.296875,-8.0,-7.7109375,-7.46875,-7.87109375,-7.56640625
13,-5.45703125,-7.52734375,-7.9140625,-7.66796875,-7.94921875,-6.90234375
14,-5.875,-7.5,-7.22265625,-7.2421875,-6.62890625,-6.0390625
15,-5.765625,-8.2109375,-8.375,-8.046875,-7.59765625,-7.0390625
16,-4.6875,-7.74609375,-7.6171875,-8.1328125,-7.296875,-6.3046875
17,-6.89453125,-8.1640625,-7.94921875,-8.2734375,-8.5546875,-8.390625
18,-4.625,-10.5625,-10.0859375,-8.34375,-7.1171875,-7.48828125
19,-5.30078125,-9.0625,-9.171875,-10.203125,-10.7890625,-8.671875
