,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-1.6845703125,-1.65234375,-3.033203125,-2.8359375,-2.83203125,-3.1171875
1,-2.96875,-2.501953125,-0.56396484375,-3.0625,-3.1484375,-2.9375
2,-1.6484375,-3.89453125,-2.330078125,-2.1328125,-1.9208984375,-3.125
3,-1.9453125,-1.4619140625,-2.908203125,-3.384765625,-3.2578125,-3.8359375
4,-2.693359375,-3.65625,-1.2529296875,-2.869140625,-3.10546875,-3.435546875
5,-1.55078125,-3.1875,-3.5078125,-3.4609375,-3.810546875,-5.421875
6,-1.6904296875,-1.7236328125,-3.0859375,-3.0625,-2.73046875,-3.2265625
7,-1.9560546875,-3.533203125,-2.88671875,-3.56640625,-3.435546875,-4.06640625
8,-2.794921875,-3.205078125,-1.611328125,-0.90087890625,-0.71630859375,-0.72802734375
9,-2.5703125,-2.771484375,-5.46484375,-4.15234375,-4.15234375,-4.87890625
10,-1.763671875,-2.189453125,-2.107421875,-1.8583984375,-1.7783203125,-2.337890625
11,-1.8740234375,-2.345703125,-2.138671875,-2.884765625,-3.880859375,-3.400390625
12,-2.16015625,-4.24609375,-3.138671875,-3.1015625,-3.2578125,-3.375
13,-1.91015625,-3.349609375,-2.662109375,-3.33984375,-3.19140625,-3.5390625
14,-2.029296875,-3.50390625,-1.6875,-1.7998046875,-1.8134765625,-2.447265625
15,-1.71875,-2.498046875,-4.6328125,-3.970703125,-3.0703125,-3.404296875
16,-1.5791015625,-1.4384765625,-2.203125,-2.458984375,-3.51953125,-5.70703125
17,-3.197265625,-2.904296875,-2.927734375,-2.103515625,-1.8994140625,-2.431640625
18,-1.7802734375,-4.03125,-2.58984375,-2.3671875,-3.29296875,-3.744140625
19,-1.5107421875,-3.689453125,-4.38671875,-4.18359375,-3.2421875,-4.1484375
