,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-3.708984375,-3.974609375,-9.5234375,-10.09375,-9.375,-9.9921875
1,-6.1171875,-7.60546875,-7.11328125,-12.953125,-10.5859375,-10.8671875
2,-3.224609375,-4.43359375,-5.46484375,-5.80859375,-10.34375,-11.03125
3,-3.923828125,-6.63671875,-7.20703125,-12.359375,-11.4296875,-11.7109375
4,-2.97265625,-3.669921875,-7.3515625,-11.1328125,-11.859375,-11.40625
5,-2.833984375,-5.94140625,-7.87890625,-12.453125,-11.6640625,-13.109375
6,-2.501953125,-4.91015625,-11.3046875,-10.9609375,-11.15625,-11.8203125
7,-3.173828125,-12.3046875,-11.5234375,-10.6796875,-10.3203125,-9.296875
8,-3.63671875,-6.4140625,-7.30859375,-12.2265625,-11.6171875,-10.1875
9,-2.70703125,-7.125,-7.15234375,-11.34375,-11.078125,-10.9921875
10,-3.66796875,-5.37109375,-11.515625,-12.515625,-11.2578125,-11.796875
11,-3.181640625,-4.75390625,-7.359375,-13.1328125,-12.8515625,-13.8359375
12,-3.740234375,-10.328125,-13.6015625,-12.765625,-12.3203125,-13.78125
13,-2.623046875,-5.6484375,-11.359375,-10.9453125,-10.2421875,-10.984375
14,-3.044921875,-8.3203125,-12.8359375,-12.6796875,-11.6484375,-12.109375
15,-2.736328125,-9.1171875,-9.4140625,-9.890625,-9.4375,-9.5
16,-3.44921875,-9.296875,-11.6796875,-11.046875,-12.203125,-11.4296875
17,-3.671875,-11.6875,-11.1171875,-10.1953125,-10.671875,-10.15625
18,-2.5390625,-8.9453125,-9.6328125,-8.8125,-9.3203125,-11.2421875
19,-2.861328125,-8.625,-11.5703125,-11.9765625,-11.5859375,-11.609375
