,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-2.33203125,-3.880859375,-8.6640625,-9.140625,-8.8828125,-9.9921875
1,-3.240234375,-6.5078125,-6.00390625,-13.1953125,-9.1953125,-10.8671875
2,-1.814453125,-5.75,-5.51171875,-4.9921875,-9.9609375,-11.03125
3,-2.7734375,-6.82421875,-7.51171875,-12.4140625,-11.0625,-11.7109375
4,-2.193359375,-3.44140625,-5.1875,-10.6015625,-11.2890625,-11.40625
5,-1.5634765625,-4.87109375,-7.0390625,-12.28125,-11.375,-13.109375
6,-1.5966796875,-3.193359375,-11.1953125,-10.765625,-10.84375,-11.8203125
7,-3.05078125,-12.390625,-12.46875,-9.8046875,-10.0234375,-9.296875
8,-2.9609375,-5.953125,-7.9375,-12.0703125,-11.0546875,-10.1875
9,-2.244140625,-4.83984375,-6.00390625,-10.09375,-9.9453125,-10.9921875
10,-1.9716796875,-5.05859375,-11.546875,-12.3828125,-10.9375,-11.796875
11,-1.5830078125,-3.39453125,-5.0390625,-13.3671875,-12.3515625,-13.8359375
12,-2.0703125,-9.5234375,-12.7890625,-12.21875,-12.2890625,-13.78125
13,-1.837890625,-4.546875,-11.328125,-10.6953125,-10.71875,-10.984375
14,-1.98828125,-7.2578125,-12.4375,-12.4609375,-10.703125,-12.109375
15,-2.005859375,-8.9140625,-9.59375,-8.71875,-8.671875,-9.5
16,-2.439453125,-7.55859375,-12.2734375,-11.0625,-11.1328125,-11.4296875
17,-3.560546875,-11.046875,-11.21875,-8.4609375,-9.9453125,-10.15625
18,-2.37890625,-8.2734375,-9.4140625,-9.5078125,-10.1796875,-11.2421875
19,-1.9755859375,-7.96484375,-11.4375,-11.640625,-11.875,-11.609375
