,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-2.703125,-7.890625,-6.43359375,-6.75,-6.6796875,-6.47265625
1,-2.98828125,-7.80078125,-6.734375,-6.546875,-5.83203125,-5.80078125
2,-3.19921875,-7.203125,-6.953125,-6.41796875,-6.16015625,-6.0
3,-2.560546875,-4.27734375,-4.65234375,-6.9453125,-6.88671875,-6.4765625
4,-3.283203125,-8.4375,-7.85546875,-7.79296875,-7.07421875,-6.61328125
5,-2.11328125,-7.4453125,-6.35546875,-6.96875,-7.125,-7.48828125
6,-2.595703125,-3.62109375,-6.828125,-6.48828125,-6.57421875,-6.54296875
7,-3.322265625,-4.6171875,-6.59375,-5.7421875,-5.84375,-5.7578125
8,-3.658203125,-5.99609375,-6.6640625,-6.6171875,-6.1015625,-7.32421875
9,-2.580078125,-7.2890625,-6.48828125,-6.35546875,-6.2578125,-6.41015625
10,-4.23828125,-5.05078125,-4.6796875,-7.140625,-5.9609375,-6.30859375
11,-3.3203125,-8.7890625,-7.7578125,-6.93359375,-6.97265625,-6.578125
12,-5.265625,-5.72265625,-6.85546875,-6.59765625,-7.16796875,-6.52734375
13,-3.458984375,-8.2578125,-5.16015625,-7.01953125,-7.59765625,-6.8984375
14,-3.423828125,-3.21484375,-4.4453125,-7.16796875,-6.75,-6.99609375
15,-3.791015625,-2.345703125,-4.42578125,-6.5078125,-6.4296875,-6.578125
16,-3.173828125,-5.98828125,-6.8359375,-5.7109375,-5.5390625,-5.90625
17,-3.84375,-8.5234375,-7.4609375,-5.84765625,-6.578125,-5.875
18,-2.732421875,-3.96484375,-6.1796875,-6.76953125,-5.49609375,-5.421875
19,-3.162109375,-5.32421875,-6.4921875,-6.43359375,-5.921875,-5.703125
