,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-8.0078125,-8.796875,-9.21875,-8.765625,-8.8515625,-9.7890625
1,-7.84375,-9.453125,-10.1875,-9.2890625,-10.0703125,-11.1875
2,-7.62890625,-9.78125,-9.625,-9.5703125,-10.3046875,-10.125
3,-7.3984375,-9.0078125,-8.4296875,-8.3984375,-8.5078125,-9.5859375
4,-7.88671875,-8.40625,-7.9140625,-7.9140625,-7.9140625,-8.921875
5,-8.359375,-10.1484375,-9.0546875,-9.2578125,-9.2578125,-9.796875
6,-7.765625,-9.1640625,-9.890625,-9.6171875,-10.1640625,-10.984375
7,-7.79296875,-9.7578125,-9.578125,-9.2109375,-7.9375,-9.125
8,-7.63671875,-9.3125,-9.203125,-8.9921875,-9.453125,-10.015625
9,-7.4453125,-9.859375,-9.90625,-8.4765625,-8.1171875,-8.90625
10,-7.75390625,-9.578125,-9.4765625,-9.890625,-8.90625,-10.625
11,-6.79296875,-8.9140625,-7.95703125,-8.296875,-8.0,-9.3671875
12,-8.453125,-9.125,-8.7421875,-8.6640625,-9.640625,-9.890625
13,-7.81640625,-9.546875,-8.0703125,-8.625,-9.171875,-9.5
14,-8.2890625,-9.328125,-8.578125,-8.59375,-8.59375,-9.8203125
15,-7.4375,-8.8671875,-9.9296875,-10.4921875,-8.7421875,-8.875
16,-8.1328125,-8.734375,-9.09375,-8.59375,-9.34375,-9.71875
17,-8.4765625,-10.2578125,-10.2421875,-8.3359375,-8.6171875,-8.671875
18,-7.86328125,-9.6484375,-9.453125,-8.140625,-7.62890625,-8.8046875
19,-8.9453125,-9.390625,-10.3125,-9.03125,-8.703125,-9.4921875
