,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-0.4513553380966186,-0.6359822750091553,-1.7710719108581543,-2.236145734786988,-2.261683702468872,-2.220992088317871
1,-0.5057787895202637,-0.2032856792211532,-2.1273441314697266,-2.2738873958587646,-2.478223323822021,-2.159519910812378
2,-0.2685430645942688,-0.7317944765090942,-1.5225024223327637,-1.6904876232147217,-2.511173248291016,-2.5492608547210693
3,-0.6502407193183899,-0.9468308091163636,-0.6824922561645508,-1.0922465324401855,-1.2523753643035889,-1.93179190158844
5,-0.4519761502742767,-1.167232871055603,-0.4656028151512146,-1.5118632316589355,-1.819191217422485,-1.834818840026856
7,-0.7582201361656189,-1.899352550506592,-1.860536813735962,-1.5769206285476685,-1.972175359725952,-2.294684886932373
6,-2.362804412841797,-1.6955472230911257,-2.543442249298096,-2.250554323196411,-2.67120623588562,-2.5829997062683105
8,-0.6659107208251953,-1.3423080444335938,-1.3440392017364502,-1.0682573318481443,-1.4274921417236328,-3.463857650756836
9,-1.0531413555145264,-0.9209160804748536,-1.422548770904541,-1.4217684268951416,-1.8760044574737549,-2.229866504669189
10,-1.1944814920425415,-0.8473885655403137,-1.280805587768555,-4.294863700866699,-3.712113618850708,-3.190513849258423
11,-0.734197199344635,-0.5169550180435181,-1.901626706123352,-1.7240105867385864,-1.6335145235061646,-2.0134871006011963
13,-0.9737091064453124,-2.0858962535858154,-2.3590750694274902,-3.394214391708374,-3.3830628395080566,-3.095377206802368
12,-0.5637145638465881,-0.5793138742446899,-2.586294174194336,-2.596590757369995,-1.6559653282165527,-2.1663014888763428
14,-1.1939078569412231,-1.7453718185424805,-1.6022342443466189,-1.2486572265625,-0.8243306875228882,-1.6317944526672363
23,-0.4012649953365326,-1.188844919204712,-0.9710934162139891,-1.3247668743133545,-1.192579984664917,-2.053856372833252
16,-0.5664020776748657,-0.4016863703727722,-0.2993828952312469,-2.218775749206543,-1.7561156749725342,-2.052385807037353
17,-0.3740823864936828,-0.5752493143081665,-0.8142973780632019,-0.6062361001968384,-0.610533595085144,-0.6700130701065063
18,-1.188452959060669,-2.400377988815308,-2.8122808933258057,-2.799588441848755,-2.6366238594055176,-2.5128707885742188
19,-0.8914744853973389,-0.5818539261817932,-0.5657034516334534,-2.0136547088623047,-1.945892572402954,-2.112566471099853
4,-0.2847732305526733,-1.42048978805542,-1.7431565523147583,-0.6531882286071777,-0.7010979652404785,-1.7114742994308472
22,-0.1695714890956878,-1.0673859119415283,-0.7097405791282654,-2.4829063415527344,-1.9664959907531736,-2.486500263214112
21,-0.5161426067352295,-0.7326374053955078,-1.0796260833740234,-2.108924865722656,-2.2257890701293945,-2.348979949951172
15,-0.2761212885379791,-0.5546490550041199,-0.3776907920837402,-0.995136559009552,-1.715875267982483,-0.0620746128261089
20,-1.1825764179229736,-1.6675982475280762,-2.415002822875977,-3.290642738342285,-2.628741979598999,-2.9157843589782715
