,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-0.9154770374298096,-0.5443315505981445,-0.8055267333984375,-1.6339139938354492,-2.1612565517425537,-2.5356178283691406
1,-1.5720767974853516,-2.7761037349700928,-1.8988208770751955,-2.250482082366944,-2.129662036895752,-2.4150586128234863
2,-0.7370143532752991,-0.8961144089698792,-1.2445858716964722,-1.9920698404312127,-2.272451162338257,-2.275956630706787
3,-0.9428871870040894,-0.7683128714561462,-0.9833818078041076,-2.5751702785491943,-2.815783977508545,-2.550965547561645
5,-1.1988019943237305,-0.8092403411865234,-2.2178359031677246,-2.1857330799102783,-2.2811520099639893,-1.7500693798065186
7,-1.477455496788025,-1.1914743185043335,-1.0028326511383057,-0.7670605778694153,-2.738485097885132,-2.357135057449341
6,-0.8736322522163391,-1.412349820137024,-2.8161838054656982,-2.9608004093170166,-2.807051658630371,-2.59389877319336
8,-0.8330883383750916,-0.4659414887428283,-1.3546509742736816,-2.022494077682495,-2.0726242065429688,-2.181535243988037
9,-1.4517617225646973,-0.7284249067306519,-1.6191691160202026,-2.5325539112091064,-2.652341604232788,-2.7863426208496094
10,-0.4856064021587372,-1.2473492622375488,-0.7222748398780823,-2.2676031589508057,-1.506345272064209,-1.8304777145385744
11,-1.805745244026184,-1.404292345046997,-1.4088661670684814,-2.2018933296203613,-2.3526270389556885,-2.1868467330932617
13,-1.0555531978607178,-1.238213062286377,-0.973353385925293,-2.0875377655029297,-1.730101466178894,-1.771942138671875
12,-0.9658063650131226,-0.9225060939788818,-2.5611062049865723,-3.120333671569824,-3.5435891151428223,-2.994370937347412
14,-0.9261465072631836,-0.8417062759399414,-0.3329456746578216,-0.8765939474105835,-1.5869052410125732,-1.965378165245056
23,-2.248443365097046,-1.560583233833313,-1.0277605056762695,-2.0136377811431885,-2.2983224391937256,-2.132999420166016
16,-1.165251612663269,-0.9811555743217468,-1.4017471075057983,-1.430694818496704,-1.0677801370620728,-3.2982728481292725
17,-0.6929208040237427,-1.0223244428634644,-0.7298984527587891,-1.7729655504226685,-3.0427846908569336,-3.023478746414185
18,-1.3282275199890137,-1.9483057260513303,-1.924464464187622,-2.3727684020996094,-2.5879368782043457,-2.3921239376068115
19,-0.786763608455658,-1.0421977043151855,-1.8103041648864744,-2.3867850303649902,-2.6465680599212646,-2.189318418502808
4,-0.7246288061141968,-0.4205626249313354,-0.9005215167999268,-1.536583662033081,-1.5728857517242432,-0.9722777605056764
22,-1.2448362112045288,-0.6682337522506714,-1.606053590774536,-2.439453363418579,-1.5008728504180908,-1.808109998703003
21,-1.013556957244873,-0.8355884552001953,-0.5311892628669739,-2.348381996154785,-2.054835081100464,-1.784241795539856
15,-1.852211236953736,-0.9861618280410768,-0.7335481643676758,-1.5801680088043213,-2.499723434448242,-2.710519552230835
20,-0.9882071018218994,-2.358839511871338,-2.678945541381836,-2.4508421421051025,-4.909051895141602,-2.6679883003234863
