,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
1,-5.456708908081055,-11.362726211547852,-12.64714527130127,-11.789590835571287,-12.292509078979492,-11.08914566040039
3,-6.195815563201904,-9.583815574645996,-13.07637882232666,-12.147100448608398,-12.609781265258787,-10.724610328674316
8,-5.659402847290039,-12.590383529663086,-11.842223167419434,-12.168049812316896,-11.892635345458984,-12.336042404174805
2,-5.572842597961426,-13.170502662658691,-13.411442756652832,-12.76979923248291,-13.236239433288574,-13.414137840270996
14,-5.703951835632324,-7.834242820739746,-11.984009742736816,-12.022968292236328,-12.3862943649292,-12.300743103027344
12,-4.968996047973633,-12.10239601135254,-12.533350944519045,-12.05385684967041,-12.68679141998291,-12.243694305419922
21,-8.296613693237305,-10.369162559509276,-12.299267768859863,-12.246966361999512,-11.73231601715088,-11.69932746887207
23,-7.342740535736084,-10.42734432220459,-10.626258850097656,-12.966333389282228,-12.761289596557615,-12.00444221496582
9,-6.525476932525635,-8.834962844848633,-11.91479778289795,-11.956494331359863,-13.187110900878906,-13.170425415039062
11,-6.03640079498291,-10.381893157958984,-12.65938663482666,-12.932950019836426,-12.276789665222168,-12.906291961669922
10,-6.023391246795654,-12.192294120788574,-13.248878479003906,-13.526724815368652,-13.383968353271484,-11.772690773010254
0,-7.030377388000488,-12.598865509033203,-13.419039726257324,-13.45665168762207,-13.199564933776855,-13.524535179138184
17,-5.71534538269043,-11.17236328125,-12.628263473510742,-12.630985260009766,-12.198841094970703,-10.959210395812988
18,-8.020588874816895,-8.880230903625488,-7.797622203826904,-11.941813468933104,-12.157773971557615,-11.758109092712402
19,-7.411478042602539,-7.318007946014404,-8.749300956726074,-9.58652687072754,-9.67641544342041,-11.86347484588623
16,-6.428365230560303,-8.232681274414062,-9.36225414276123,-12.229949951171877,-11.805377960205078,-10.637207984924316
4,-5.88173770904541,-12.761642456054688,-12.785405158996582,-12.174675941467283,-13.04411792755127,-11.533147811889648
20,-5.317253589630127,-11.691654205322266,-12.150811195373535,-11.895878791809082,-11.555497169494627,-11.947999954223633
5,-7.413426876068115,-8.557826042175293,-13.364990234375,-12.804577827453612,-12.14330768585205,-12.229825019836426
13,-7.085634231567383,-9.223383903503418,-12.271617889404297,-11.801901817321776,-12.213493347167969,-12.2630033493042
6,-8.064722061157227,-7.837916851043701,-8.428581237792969,-11.940807342529297,-11.544367790222168,-11.088324546813965
7,-8.3515625,-11.1328125,-12.53125,-11.6484375,-11.5625,-11.8515625
15,-7.91796875,-10.9921875,-12.0234375,-13.7265625,-12.5078125,-13.3515625
