,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-8.1953125,-7.5390625,-8.421875,-8.421875,-8.421875,-8.8046875
1,-7.42578125,-7.60546875,-8.546875,-8.78125,-7.3671875,-8.578125
2,-7.8046875,-8.2109375,-8.015625,-8.34375,-8.0859375,-8.6171875
3,-8.171875,-7.6484375,-9.8203125,-8.40625,-8.046875,-8.484375
4,-7.9609375,-7.91015625,-7.4609375,-7.33203125,-7.21875,-7.0
5,-7.4453125,-8.609375,-8.2734375,-8.1015625,-8.2109375,-8.6328125
6,-8.0390625,-7.88671875,-8.359375,-7.93359375,-8.09375,-8.28125
7,-6.921875,-6.79296875,-8.7734375,-7.4765625,-7.98828125,-8.7890625
8,-9.03125,-11.6171875,-13.0625,-10.09375,-8.90625,-8.4375
9,-8.703125,-7.8125,-6.5078125,-8.046875,-8.1875,-8.7109375
10,-9.828125,-8.5859375,-7.41015625,-8.7109375,-8.7734375,-8.7421875
11,-8.078125,-8.734375,-8.6875,-8.546875,-8.328125,-9.421875
12,-7.88671875,-5.5078125,-8.03125,-8.625,-8.5,-8.2890625
13,-8.6484375,-8.828125,-8.3515625,-8.5546875,-8.3125,-8.1328125
14,-7.45703125,-6.80078125,-8.7890625,-7.94140625,-7.71875,-9.0703125
15,-8.546875,-6.76171875,-8.4453125,-7.40625,-7.14453125,-7.58203125
16,-8.265625,-7.6953125,-7.91796875,-7.93359375,-7.99609375,-8.78125
17,-8.84375,-7.953125,-9.9921875,-9.140625,-8.8828125,-9.0390625
18,-7.30078125,-7.58203125,-9.890625,-9.3125,-8.34375,-8.734375
19,-7.8828125,-9.3125,-8.7265625,-8.6953125,-8.359375,-8.7421875
