,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-2.255859375,-7.40234375,-7.13671875,-7.984375,-8.5390625,-9.3046875
1,-2.5078125,-7.8359375,-5.42578125,-6.5703125,-7.25390625,-7.8125
2,-2.875,-8.9609375,-9.8515625,-8.2578125,-8.90625,-10.46875
3,-2.720703125,-7.63671875,-7.3046875,-6.265625,-7.6953125,-8.8515625
4,-2.671875,-7.6484375,-6.6953125,-6.4375,-5.9140625,-6.8046875
5,-3.3359375,-5.16015625,-4.29296875,-4.33984375,-4.33984375,-7.6171875
6,-3.109375,-8.1796875,-7.62109375,-7.70703125,-8.65625,-8.65625
7,-2.060546875,-5.671875,-7.0390625,-7.265625,-7.2109375,-6.53515625
8,-3.185546875,-8.1796875,-8.796875,-8.578125,-7.66796875,-7.85546875
9,-2.47265625,-6.98046875,-7.25,-8.21875,-8.46875,-8.4296875
10,-5.40234375,-5.265625,-6.921875,-5.84375,-7.13671875,-9.1171875
11,-2.271484375,-7.44921875,-7.18359375,-8.3515625,-8.921875,-10.453125
12,-2.078125,-7.921875,-6.98046875,-7.48046875,-6.21484375,-8.921875
13,-2.341796875,-5.2109375,-7.76953125,-7.01171875,-6.5078125,-6.76953125
14,-2.44140625,-6.83984375,-6.71875,-6.71875,-6.71875,-8.0546875
15,-2.474609375,-7.875,-6.02734375,-7.71484375,-6.14453125,-9.515625
16,-2.69921875,-7.7109375,-7.86328125,-7.31640625,-7.62890625,-6.94921875
17,-2.3984375,-5.2734375,-7.53515625,-5.64453125,-5.0234375,-7.53125
18,-2.2265625,-7.37109375,-7.69140625,-8.8828125,-8.1875,-8.40625
19,-2.697265625,-10.109375,-11.09375,-10.0390625,-10.28125,-12.9375
