,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-8.1484375,-8.0,-10.40625,-9.671875,-9.0625,-9.25
1,-6.41796875,-7.671875,-7.47265625,-7.55078125,-7.44140625,-7.69140625
2,-7.56640625,-7.62109375,-8.4453125,-8.640625,-8.171875,-8.328125
3,-6.65234375,-8.6484375,-8.75,-8.609375,-9.5078125,-9.2890625
4,-7.4609375,-10.09375,-8.5625,-9.109375,-7.92578125,-7.5
5,-7.55859375,-10.6640625,-8.9453125,-8.1484375,-8.234375,-7.3671875
6,-8.6796875,-8.1640625,-8.953125,-8.21875,-8.171875,-8.3984375
7,-7.390625,-8.78125,-9.1015625,-8.9765625,-8.890625,-8.859375
8,-8.6640625,-9.3671875,-10.953125,-10.6328125,-9.8125,-9.171875
9,-7.578125,-7.78515625,-8.2734375,-8.296875,-7.9375,-8.34375
10,-8.1875,-7.9765625,-8.8515625,-8.2578125,-8.015625,-9.1796875
11,-7.53125,-6.90234375,-9.3828125,-8.4375,-8.390625,-8.7578125
12,-7.08203125,-7.33984375,-7.58203125,-7.8046875,-7.02734375,-7.03515625
13,-6.77734375,-7.4453125,-8.5859375,-8.6875,-8.578125,-8.640625
14,-7.4296875,-9.0234375,-8.890625,-9.2109375,-8.765625,-8.75
15,-7.63671875,-8.375,-8.984375,-8.7109375,-8.484375,-8.5
16,-6.984375,-8.21875,-8.4921875,-9.0234375,-9.6015625,-10.203125
17,-7.72265625,-9.2421875,-9.2265625,-9.578125,-8.3515625,-8.8359375
18,-7.16015625,-8.625,-8.46875,-8.078125,-8.3125,-8.3671875
19,-7.69921875,-9.5546875,-9.265625,-9.265625,-9.2109375,-9.0859375
