,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-10.403243064880373,-8.390399932861328,-8.756086349487305,-8.315346717834473,-8.475081443786621,-8.712495803833008
1,-8.213704109191895,-8.368971824645996,-8.443002700805664,-9.024890899658203,-8.53873062133789,-8.35501480102539
2,-8.174067497253418,-8.412092208862305,-8.912303924560547,-8.912303924560547,-8.921070098876953,-8.886261940002441
4,-9.11599826812744,-10.570950508117676,-8.88260269165039,-7.945228099822998,-7.486627101898193,-8.202795028686523
3,-8.237174034118652,-8.421523094177246,-8.376376152038574,-8.4190673828125,-7.659458160400391,-8.422347068786621
5,-7.837473392486572,-8.519067764282227,-8.979543685913086,-8.875996589660645,-8.819233894348145,-9.038052558898926
7,-8.102075576782227,-6.606170654296875,-7.933474063873291,-8.186222076416016,-7.7254767417907715,-8.274441719055176
6,-8.035675048828125,-6.176746845245361,-5.877943515777588,-6.491391658782959,-7.61527681350708,-7.398937225341797
8,-8.95146656036377,-7.867856025695801,-7.975582122802734,-7.535389900207519,-7.457375526428223,-7.897616863250732
15,-7.793148040771484,-7.909502506256103,-8.279901504516602,-8.61956787109375,-8.236401557922363,-8.269822120666504
9,-8.133056640625,-7.926595211029053,-8.828298568725586,-8.335603713989258,-8.305582046508789,-8.474896430969238
14,-7.837374687194824,-7.467293739318848,-8.303291320800781,-7.245231628417969,-8.222192764282227,-8.87170124053955
10,-8.587508201599121,-7.551880359649658,-7.170364856719971,-7.854026794433594,-7.719631195068359,-7.857894420623779
12,-8.198857307434082,-8.635964393615723,-8.318623542785645,-7.594700336456299,-7.662459373474121,-7.729898452758789
11,-8.620018005371094,-8.595945358276367,-9.010278701782228,-8.56226921081543,-8.485738754272461,-8.789321899414062
13,-8.077887535095215,-6.387166976928711,-8.629008293151855,-7.3957200050354,-7.779065132141113,-8.009781837463379
16,-8.0829439163208,-8.37202262878418,-8.34500503540039,-8.089517593383789,-8.243824005126953,-8.880402565002441
17,-8.311009407043457,-8.30402660369873,-8.412397384643555,-7.89998722076416,-7.89998722076416,-8.422268867492676
18,-8.690386772155762,-7.470582485198975,-9.026549339294434,-8.431757926940918,-7.9807868003845215,-8.460587501525879
19,-7.880887508392334,-8.505617141723633,-7.313169479370117,-6.75620698928833,-8.090412139892578,-8.140585899353027
