,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_483,agent1_483,agent2_483,agent3_483,agent4_483,agent5_483
0,-2.5779731273651123,-4.844986915588379,-6.49213457107544,-1.776501178741455,-1.76543927192688,-2.4308066368103027,-4.201556205749512,-4.169868469238281,-7.274990081787109,-1.652275323867798,-1.8823591470718384,-0.8152735233306885,-7.133066177368164,-7.842994213104248,-6.550543308258057,-2.0680737495422363,-4.632195472717285,-0.3186479210853576,-6.583508968353272,-7.141958236694336,-5.697329044342041,-2.063848733901977,-2.611400365829468,-0.3923362195491791,-7.734616756439209,-7.996348857879639,-7.176991939544678,-2.4779303073883057,-4.231011867523193,-0.2168010026216507,-8.889296531677246,-8.009149551391602,-6.764091491699219,-1.804669618606568,-4.144838333129883,-0.4473373293876648,-5.912086009979248,-3.050175666809082,-7.134740829467773,-7.234628677368164,-5.894314765930176,-4.782818794250488,-6.1436848640441895,-6.223927021026611,-5.948705196380615,-8.490954399108887,-5.707485198974609,-7.383888244628906,-5.854401111602783,-8.069883346557617,-5.61482572555542,-6.492400169372559,-6.747586727142334,-9.794434547424316,-6.41137170791626,-6.951279640197754,-7.432194709777832,-9.748819351196287,-6.181463718414307,-5.492634296417236,-0.94391131401062,-0.4075411260128021,-7.45914888381958,-10.56496524810791,-19.87532615661621,-37.360084533691406
2,-2.273047685623169,-4.58860969543457,-6.344967842102051,-2.109640121459961,-1.4156017303466797,-2.301753044128418,-4.800166606903076,-4.272853851318359,-7.424523830413818,-1.1551101207733154,-2.7574055194854736,-0.800980269908905,-6.882013320922852,-5.861086845397949,-7.004794120788574,-2.140826940536499,-2.718538999557495,-0.9403436779975892,-7.726315975189209,-7.28179407119751,-8.123836517333984,-2.4022974967956543,-4.194334030151367,-0.5301737785339355,-7.6321916580200195,-6.984042644500732,-8.12509822845459,-2.5510685443878174,-4.087985038757324,-0.6484825611114502,-7.996392726898193,-8.076522827148438,-9.079442977905272,-2.6476762294769287,-4.712230205535889,-0.6799885630607605,-5.800627708435059,-3.210005521774292,-6.770588397979736,-6.756198406219482,-5.133974552154541,-5.562305450439453,-6.555032253265381,-6.438303470611572,-6.499856948852539,-7.961394786834717,-5.860966205596924,-4.426760673522949,-6.896434307098389,-9.513319969177246,-6.62979793548584,-6.022929668426514,-6.88465690612793,-9.265624046325684,-6.621862888336182,-5.83368730545044,-7.519043445587158,-8.920744895935059,-6.475005626678467,-7.00762939453125,-0.2527800500392914,-0.2903984189033508,-7.148567199707031,-11.904478073120115,-10.881139755249023,-22.69559097290039
4,-2.252929925918579,-4.312244415283203,-6.388422012329102,-1.612653732299805,-1.3073710203170776,-2.213968276977539,-2.9690656661987305,-3.553939819335937,-7.480705261230469,-1.6120119094848633,-1.6988340616226196,-1.596968650817871,-3.523223161697388,-4.349102020263672,-7.84268856048584,-1.6346218585968018,-0.5847471952438354,-2.000827074050904,-6.233135223388672,-6.35975980758667,-6.356115341186523,-0.90028977394104,-2.389302968978882,-1.1890394687652588,-7.13632345199585,-7.406915664672852,-6.539781093597412,-2.2484257221221924,-4.220133304595947,-0.2861989140510559,-6.8966474533081055,-7.914278507232666,-7.257894515991211,-2.2060883045196533,-5.271295070648193,-0.244672030210495,-5.297060966491699,-2.685990333557129,-6.770962238311768,-7.153031826019287,-4.790022850036621,-3.7708024978637695,-6.666258335113525,-6.826229572296143,-4.822434425354004,-5.0649590492248535,-6.653306484222412,-6.375033855438232,-5.801923751831055,-6.597108364105225,-5.580864906311035,-6.2877726554870605,-6.271720409393311,-8.449897766113281,-6.459307193756104,-7.758709907531738,-6.692008018493652,-8.898026466369629,-6.556766510009766,-7.81278657913208,-0.0903084799647331,-0.122134044766426,-0.4939252138137817,-0.7491999864578247,-14.332294464111328,-33.842140197753906
5,-2.051323175430298,-4.883440971374512,-6.865273475646973,-2.121149063110352,-1.201865315437317,-1.917710423469544,-6.23872184753418,-5.759176254272461,-7.023116111755371,-2.5601460933685303,-3.0363245010375977,-0.6696584224700928,-5.511104583740234,-5.404107570648193,-6.516873359680176,-1.984159469604492,-3.903462886810303,-0.4987754225730896,-6.66900634765625,-6.8419108390808105,-7.178799629211426,-2.1215028762817383,-4.3385772705078125,-0.3107479810714721,-6.66900634765625,-6.8419108390808105,-7.178799629211426,-2.1215028762817383,-4.3385772705078125,-0.3107479810714721,-6.517493724822998,-7.040111064910889,-7.25275182723999,-2.190329074859619,-4.412143707275391,-0.3151498734951019,-6.415411949157715,-3.622278690338135,-6.565506458282471,-6.390130996704102,-6.433598518371582,-8.169635772705078,-6.617045402526856,-5.373505115509033,-6.335447311401367,-7.648473262786865,-6.533298492431641,-5.735603332519531,-6.8252363204956055,-9.28439235687256,-6.719176292419434,-6.484955310821533,-6.8252363204956055,-9.28439235687256,-6.719176292419434,-6.484955310821533,-6.319335460662842,-7.768801689147949,-6.653305530548096,-6.972864151000977,-0.8067439198493958,-13.047215461730955,-33.78153610229492,-35.134395599365234,-35.134395599365234,-36.07060241699219
6,-2.138936281204224,-4.390651702880859,-6.059121131896973,-1.7879362106323242,-1.4550641775131226,-2.0900793075561523,-4.4645209312438965,-5.081934452056885,-7.4998602867126465,-1.1389013528823853,-1.977327585220337,-1.1833044290542605,-7.067105293273926,-7.48511266708374,-7.0737810134887695,-1.915153741836548,-4.234842300415039,-0.2679521739482879,-8.09184455871582,-8.28056526184082,-8.053629875183105,-2.3820180892944336,-5.391145706176758,-0.250670462846756,-7.535964012145996,-7.729338645935059,-7.0276594161987305,-2.1954288482666016,-4.4830098152160645,-0.2501659095287323,-7.634710788726807,-8.370124816894531,-7.253283023834228,-2.3764634132385254,-4.554112911224365,-0.1935335248708725,-5.203500747680664,-2.6170854568481445,-6.711676120758057,-6.8776535987854,-5.666417598724365,-5.994386196136475,-5.893261432647705,-6.277628421783447,-6.1065673828125,-8.443355560302734,-5.959638595581055,-7.484854698181152,-6.536379814147949,-9.155285835266112,-6.1527099609375,-7.332636833190918,-5.793567657470703,-8.28492546081543,-6.018588066101074,-7.266868591308594,-6.377936840057373,-8.133269309997559,-6.262273788452148,-7.632752895355225,-0.0104097025468945,-1.334562063217163,-9.35745334625244,-19.42210960388184,-9.320917129516602,-10.590129852294922
1,-2.380067110061645,-4.722733497619629,-6.714319229125977,-1.926090955734253,-1.6307954788208008,-2.557541608810425,-4.734002590179443,-4.525631904602051,-6.351871013641357,-1.1772454977035522,-1.3704192638397217,-1.608817458152771,-3.723399162292481,-4.39134693145752,-6.945547103881836,-1.032841682434082,-2.490374565124512,-1.4019994735717771,-4.813959121704102,-5.377015113830566,-7.2195634841918945,-1.4328453540802002,-1.717922925949097,-0.7018234133720398,-5.822021007537842,-5.88800048828125,-7.674840450286865,-1.7036806344985962,-2.939007520675659,-0.3583208322525024,-7.820201873779297,-7.643241405487059,-7.795851707458496,-2.550987243652344,-5.020474910736084,-0.2260664850473404,-6.094539642333984,-2.795751571655273,-6.810887813568115,-7.2895731925964355,-4.868679523468018,-5.6219353675842285,-6.883676528930664,-6.704455852508545,-4.827714920043945,-4.502160549163818,-7.333526134490967,-7.886354923248291,-5.61573600769043,-6.244959354400635,-7.028872489929199,-7.339593410491943,-6.170814037322998,-8.937405586242676,-6.233964920043945,-6.013772010803223,-6.969162940979004,-9.807487487792969,-6.8323588371276855,-6.7978620529174805,-0.2298887819051742,-0.245091825723648,-0.3044943511486053,-0.0105727650225162,-3.8741917610168457,-23.234251022338867
3,-2.216107130050659,-4.664272785186768,-6.456680774688721,-1.5987972021102903,-1.427658200263977,-2.155727863311768,-3.924081802368164,-4.493448734283447,-7.247475624084473,-1.7184542417526243,-1.2907946109771729,-1.2340315580368042,-5.85542106628418,-5.6900811195373535,-7.206023216247559,-1.3866472244262695,-2.0421597957611084,-0.8201474547386169,-5.975409507751465,-5.993892192840576,-7.157470703125,-2.00027847290039,-2.974050045013428,-0.5467186570167542,-6.233720302581787,-5.604172706604004,-6.527257442474365,-1.7985368967056274,-3.1884446144104004,-0.6690794229507446,-7.166697025299072,-6.338913440704346,-6.929449558258057,-2.0954749584198,-3.597665786743164,-0.7170245051383972,-5.745412349700928,-2.8964855670928955,-6.710814476013184,-6.887485027313232,-5.839211463928223,-4.953405857086182,-6.15916919708252,-6.659712314605713,-6.447817802429199,-6.974811553955078,-6.008344650268555,-5.368266582489014,-6.340898513793945,-8.630319595336914,-6.309150695800781,-6.100679874420166,-6.038822650909424,-8.572564125061035,-6.185769557952881,-5.577314853668213,-6.724384784698486,-8.576961517333984,-6.290322780609131,-6.171460151672363,-0.0152748087421059,-0.2776098549365997,-0.2405578196048736,-2.354797601699829,-21.22468376159668,-23.76778221130371
8,-3.206943988800049,-5.119182586669922,-8.256180763244629,-3.3966217041015625,-2.280430555343628,-3.2471399307250977,-5.654520034790039,-5.374924659729004,-7.321081161499023,-2.8011066913604736,-2.534844160079956,-0.9118740558624268,-6.842347621917725,-6.806487560272217,-8.854848861694336,-3.345431566238404,-3.876624822616577,-1.225550889968872,-6.683201313018799,-6.393970966339111,-7.491634368896484,-3.099092483520508,-2.8171145915985107,-1.2850456237792969,-6.864380836486816,-6.570874214172363,-5.605190277099609,-1.5055344104766846,-3.0476222038269043,-0.6147053241729736,-7.515164375305176,-7.295958042144775,-6.402154922485352,-1.8488332033157349,-3.841055631637573,-0.5915414094924927,-7.097073554992676,-3.7551324367523193,-7.569014072418213,-7.461657047271728,-6.119060516357422,-7.100070476531982,-6.099399089813232,-5.296168327331543,-7.4467997550964355,-9.383771896362305,-6.983997821807861,-6.562027931213379,-7.221068382263184,-8.747784614562988,-6.161845207214356,-5.798480987548828,-6.688189506530762,-9.040303230285645,-6.366349220275879,-5.9506611824035645,-6.817394256591797,-9.598626136779783,-6.325472831726074,-7.02455472946167,-1.2904881238937378,-9.839418411254885,-10.498856544494627,-15.591049194335938,-24.03060340881348,-26.58469581604004
7,-2.70566987991333,-4.605976104736328,-7.44830322265625,-2.136678695678711,-1.754197120666504,-3.0052709579467773,-4.700066566467285,-4.6568922996521,-6.716800689697266,-1.336782693862915,-0.576984703540802,-2.5560991764068604,-5.402723789215088,-5.401612281799316,-6.914075374603272,-2.571729183197021,-1.886756896972656,-0.8100753426551819,-6.621763229370117,-6.259284019470215,-6.946324348449707,-2.1301686763763428,-2.9684321880340576,-0.6246526837348938,-7.089729309082031,-7.479921340942383,-7.040816307067871,-1.956322431564331,-3.5799784660339355,-0.4187209904193878,-7.009068489074707,-6.479042530059815,-6.604378700256348,-1.9206486940383911,-2.735005617141724,-0.590103268623352,-6.209595680236816,-2.61932373046875,-7.372459888458252,-7.12261438369751,-5.457683563232422,-5.076279640197754,-7.332295894622803,-6.603635311126709,-5.592483997344971,-7.02777099609375,-6.211004734039307,-5.872265815734863,-6.152907371520996,-8.840322494506836,-6.680212497711182,-5.616771221160889,-6.732754707336426,-9.756470680236816,-6.597338199615479,-6.87412166595459,-6.3825273513793945,-8.049670219421387,-7.03510332107544,-6.760274410247803,-1.543720006942749,-0.1198259145021438,-11.43315315246582,-7.788268089294434,-12.632209777832031,-28.69422149658203
10,-2.6861939430236816,-5.157342433929443,-7.302746772766113,-2.568084716796875,-1.7765648365020752,-2.877825736999512,-3.9768099784851074,-4.225691795349121,-7.438989162445068,-1.536027431488037,-1.205744385719299,-1.5978827476501465,-5.342468738555908,-5.347579956054688,-5.750710964202881,-0.7455438375473022,-1.9791606664657595,-1.2732232809066772,-6.391703128814697,-6.680543422698975,-6.716689586639404,-2.3103671073913574,-3.942567825317383,-0.2983621954917907,-5.912616729736328,-6.484391689300537,-6.300363540649414,-1.9338797330856323,-3.019202709197998,-0.4604815244674682,-6.92673921585083,-7.2891130447387695,-7.109376430511475,-2.0853288173675537,-4.061641216278076,-0.3276955187320709,-6.77734375,-3.7563304901123047,-7.135422229766846,-6.833555698394775,-5.48718786239624,-5.609479427337647,-6.326669216156006,-6.0880866050720215,-5.768407344818115,-6.771368980407715,-5.419470310211182,-5.676417350769043,-5.414991855621338,-7.570721626281738,-6.358961582183838,-6.571256637573242,-4.867824554443359,-6.76400899887085,-5.68615198135376,-6.827016830444336,-5.837203502655029,-7.670198440551758,-6.582545280456543,-7.0480570793151855,-0.9161077737808228,-0.0849995166063308,-1.22833251953125,-21.98524475097656,-35.182960510253906,-40.04742813110352
