,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-1.3590030670166016,-3.193497657775879,-8.36707878112793,-6.086359977722168,-5.151627063751221,-5.054439067840576,-3.100267171859741,-7.772240161895752,-6.857144832611084,-8.514546394348145,-1.0436021089553833,-0.7663460969924927,-6.577824592590332,-7.09724235534668,-6.037567138671875,-5.844428062438965,-2.4882915019989014,-6.560733795166016,-5.093117713928223,-6.64183521270752,-1.4994220733642578,-0.3869324028491974,-6.460845947265625,-6.925525665283203,-7.537384986877441,-9.457100868225098,-4.043029308319092,-5.964505672454834,-7.815435409545898,-6.792374610900879,-1.650962233543396,-0.3538240492343902,-6.537174701690674,-7.200167179107666,-7.4134039878845215,-9.696382522583008,-3.715720891952514,-5.928696155548096,-7.5781941413879395,-6.78330135345459,-1.8630491495132449,-0.3260713815689087,-6.750631809234619,-6.796432971954346,-7.513701915740967,-9.826837539672852,-3.887430429458618,-5.954643726348877,-7.742747783660889,-6.563213348388672,-1.804669618606568,-0.4473373293876648,-7.432194709777832,-6.764091491699219,-8.889296531677246,-9.748819351196287,-4.144838333129883,-6.181463718414307,-8.009149551391602,-5.492634296417236
1,-1.743297100067139,-2.453077793121338,-6.797362804412842,-7.667646884918213,-3.3119325637817383,-4.487793922424316,-1.971125841140747,-7.357905387878418,-5.543977737426758,-7.3033552169799805,-0.7233470678329468,-1.4259113073349,-5.549937725067139,-6.906384944915772,-5.748523235321045,-6.901547431945801,-1.9058220386505127,-7.160575866699219,-5.352402687072754,-7.067610263824463,-0.741694450378418,-1.1161088943481443,-6.054186820983887,-7.374441146850586,-4.597833633422852,-5.992552757263184,-2.3697216510772705,-7.639761447906494,-5.022280693054199,-7.4168291091918945,-1.899772047996521,-0.2334721982479095,-6.929861545562744,-8.129940032958984,-6.523451328277588,-8.654304504394531,-3.691920042037964,-7.144651889801025,-7.1227850914001465,-7.369466304779053,-1.4230848550796509,-0.4038797914981842,-6.388402462005615,-7.363111972808838,-6.421188831329346,-9.170397758483888,-3.3935036659240723,-6.609542846679688,-6.663343906402588,-6.342627048492432,-2.550987243652344,-0.2260664850473404,-6.969162940979004,-7.795851707458496,-7.820201873779297,-9.807487487792969,-5.020474910736084,-6.8323588371276855,-7.643241405487059,-6.7978620529174805
2,-1.848112940788269,-2.2785720825195312,-6.314056396484375,-7.381340980529785,-2.4624111652374268,-3.1293704509735107,-1.512467384338379,-7.213106632232666,-4.972294807434082,-6.994262218475342,-1.7685446739196775,-0.3978647589683532,-5.676993846893311,-7.750614643096924,-5.2572102546691895,-6.730636596679688,-3.1774790287017822,-7.188833713531494,-4.959865570068359,-6.628756523132324,-1.753015160560608,-0.4978558123111725,-6.489273548126221,-6.999171733856201,-6.845963954925537,-8.97698974609375,-3.412031650543213,-5.908078193664551,-6.892548084259033,-5.818251609802246,-2.128044366836548,-0.2988818287849426,-6.596359729766846,-8.34702205657959,-7.496022701263428,-9.561564445495604,-4.442997932434082,-6.67760181427002,-7.596092224121094,-7.03365421295166,-2.0534472465515137,-0.3258622884750366,-6.786987781524658,-7.774109363555908,-6.947849750518799,-9.25320053100586,-4.257395267486572,-6.627591133117676,-7.553200721740723,-6.815361499786377,-2.6476762294769287,-0.6799885630607605,-7.519043445587158,-9.079442977905272,-7.996392726898193,-8.920744895935059,-4.712230205535889,-6.475005626678467,-8.076522827148438,-7.00762939453125
3,-1.364060640335083,-1.9511444568634035,-6.307726860046387,-7.559859275817871,-2.748713254928589,-3.207161664962769,-2.0704190731048584,-7.258406162261963,-5.252404689788818,-7.616962909698486,-1.497544288635254,-1.219468116760254,-5.9293975830078125,-7.646726608276367,-4.352668762207031,-5.247678756713867,-1.3002735376358032,-6.405094146728516,-4.969771862030029,-7.021549701690674,-0.9958823323249816,-0.8162158131599426,-6.3509955406188965,-6.928683757781982,-6.091409206390381,-7.817463397979736,-2.4534170627593994,-5.845967769622803,-6.264780044555664,-6.27824068069458,-1.8486093282699585,-0.4570745229721069,-6.128034114837647,-6.7920241355896,-6.224616527557373,-9.30949592590332,-3.0304651260375977,-5.916028022766113,-6.372862339019775,-6.301537036895752,-1.652480125427246,-0.4202317595481872,-6.278091430664063,-6.457398414611816,-6.537628173828125,-9.440133094787598,-3.643317461013794,-6.061346530914307,-6.96190071105957,-6.709131717681885,-2.0954749584198,-0.7170245051383972,-6.724384784698486,-6.929449558258057,-7.166697025299072,-8.576961517333984,-3.597665786743164,-6.290322780609131,-6.338913440704346,-6.171460151672363
5,-2.158154964447021,-2.633711338043213,-6.604074001312256,-6.940932750701904,-2.534359931945801,-3.7194745540618896,-1.6579639911651611,-7.107881546020508,-4.904511451721191,-7.047188758850098,-1.954198122024536,-0.4475415050983429,-6.368374347686768,-7.015023708343506,-6.30166482925415,-8.748783111572266,-3.4064416885375977,-6.590090751647949,-6.18136739730835,-6.255009174346924,-2.066195249557495,-0.2321764677762985,-6.537473201751709,-6.86628007888794,-6.529187679290772,-9.105902671813965,-4.769669055938721,-6.817169666290283,-7.098945617675781,-7.2914814949035645,-2.527287006378174,-0.1672157198190689,-6.541419506072998,-7.257889270782471,-6.865686893463135,-10.091936111450195,-4.775109767913818,-6.6346755027771,-8.04217529296875,-7.793533802032471,-2.30808687210083,-0.2189373075962066,-6.592645168304443,-7.324890613555908,-7.0869879722595215,-9.826701164245604,-4.742312908172607,-6.563191890716553,-7.682205200195312,-7.355707168579102,-2.190329074859619,-0.3151498734951019,-6.319335460662842,-7.25275182723999,-6.517493724822998,-7.768801689147949,-4.412143707275391,-6.653305530548096,-7.040111064910889,-6.972864151000977
4,-1.8762142658233645,-1.9038097858428955,-5.6885480880737305,-6.966073036193848,-1.5438265800476074,-3.0746216773986816,-1.373446345329285,-7.078780651092529,-4.5977396965026855,-7.309092998504639,-1.6677290201187134,-1.8930917978286743,-5.055992603302002,-7.452277660369873,-1.7670981884002686,-3.2149016857147217,-1.4122166633605957,-7.262662887573242,-3.0464391708374023,-7.360613346099853,-2.3179402351379395,-2.5542359352111816,-5.095734119415283,-7.8067307472229,-4.109652996063232,-5.152185440063477,-0.285418838262558,-6.861070156097412,-5.137550354003906,-6.761721134185791,-1.0300345420837402,-1.1019244194030762,-6.01215124130249,-6.685629367828369,-6.000462055206299,-7.326266288757324,-1.9285669326782229,-5.886760234832764,-6.06406307220459,-6.100888252258301,-1.7608139514923096,-0.5033695697784424,-5.296836853027344,-6.411409378051758,-6.034969329833984,-8.236082077026367,-3.33137321472168,-5.796102523803711,-5.955512046813965,-7.0742034912109375,-2.2060883045196533,-0.244672030210495,-6.692008018493652,-7.257894515991211,-6.8966474533081055,-8.898026466369629,-5.271295070648193,-6.556766510009766,-7.914278507232666,-7.81278657913208
7,-2.212857484817505,-2.9588987827301025,-6.202213287353516,-7.938704490661621,-2.759136915206909,-3.679302215576172,-1.646129488945007,-7.595592021942139,-5.009280204772949,-7.266430854797363,-1.3100582361221311,-2.188933849334717,-5.233118534088135,-7.118907451629639,-4.713352680206299,-4.981114387512207,-0.652286171913147,-7.646238327026367,-4.797042369842529,-7.040123462677002,-2.3694376945495605,-0.998006284236908,-5.601725101470947,-6.85761022567749,-5.210695743560791,-7.698919296264648,-1.260403752326965,-6.322688102722168,-5.270568370819092,-5.5819854736328125,-1.90114426612854,-0.4798262119293213,-6.310025215148926,-6.964817047119141,-6.985724449157715,-9.136445999145508,-3.142814874649048,-6.677265644073486,-6.790263652801514,-6.543185710906982,-1.91292691230774,-0.4729416370391845,-6.606081962585449,-7.131565093994141,-6.824518203735352,-9.107837677001951,-3.473700046539306,-6.516299724578857,-7.090959548950195,-7.039385795593262,-1.9206486940383911,-0.590103268623352,-6.3825273513793945,-6.604378700256348,-7.009068489074707,-8.049670219421387,-2.735005617141724,-7.03510332107544,-6.479042530059815,-6.760274410247803
12,-1.4961926937103271,-1.2983338832855225,-5.503270149230957,-8.80127239227295,-2.64089584350586,-2.4084949493408203,-2.748828649520874,-6.59113359451294,-3.93261456489563,-7.685825347900391,-1.572587251663208,-0.8640244007110596,-5.423240661621094,-8.175593376159668,-3.62060284614563,-3.637821674346924,-2.331716775894165,-6.909982681274414,-3.801764249801636,-7.457309246063232,-2.1431708335876465,-1.3370441198349,-4.88997220993042,-8.668224334716797,-4.175721645355225,-3.3752498626708984,-3.6422581672668457,-7.276775360107422,-3.7211523056030273,-7.991024494171143,-1.6299525499343872,-0.3744002878665924,-6.160210609436035,-8.502020835876465,-5.768002510070801,-6.255973815917969,-3.711478710174561,-6.961909294128418,-6.27007532119751,-7.571139812469482,-2.3466007709503174,-0.2604802250862121,-6.493500232696533,-8.23177433013916,-7.012699604034424,-8.175533294677734,-4.426290988922119,-6.476541042327881,-7.567287445068359,-7.263348579406738,-1.871008276939392,-0.8519290685653687,-5.169071674346924,-7.10554838180542,-5.845150470733643,-6.6038312911987305,-3.6992034912109375,-5.5926384925842285,-6.793826103210449,-6.969211578369141
6,-2.23291563987732,-2.967140913009644,-5.771766662597656,-7.090928077697754,-3.0438108444213867,-3.6691298484802246,-2.2166748046875,-7.604653835296631,-6.061774253845215,-8.316617965698242,-1.7588367462158203,-0.9309768080711364,-4.804898262023926,-7.656567573547363,-3.8111629486083984,-6.076947212219238,-1.896883845329285,-5.735467433929443,-4.302011013031006,-6.314535617828369,-2.2739005088806152,-0.2131572365760803,-6.154682636260986,-7.659580707550049,-7.0903191566467285,-8.837152481079102,-4.584245681762695,-6.004654407501221,-7.806423187255859,-7.696821689605713,-2.4124438762664795,-0.2369525283575058,-6.7600417137146,-8.038468360900879,-7.942093372344971,-9.907219886779783,-5.347237586975098,-6.085582256317139,-8.420607566833496,-7.424829959869385,-2.468965530395508,-0.1973437964916229,-6.025465965270996,-7.626675605773926,-7.424304008483887,-8.741460800170898,-4.824997425079346,-6.301909446716309,-8.001570701599121,-7.580451011657715,-2.3764634132385254,-0.1935335248708725,-6.377936840057373,-7.253283023834228,-7.634710788726807,-8.133269309997559,-4.554112911224365,-6.262273788452148,-8.370124816894531,-7.632752895355225
8,-2.755650043487549,-2.708652973175049,-6.5970892906188965,-7.97748327255249,-3.1298093795776367,-3.933319330215454,-1.5933222770690918,-7.801694869995117,-5.040464878082275,-6.994488716125488,-2.295461654663086,-0.4692172408103943,-6.113720893859863,-7.455066680908203,-6.042707443237305,-8.557456016540527,-2.8323464393615723,-5.991748332977295,-6.224758625030518,-6.435458660125732,-1.7936203479766846,-0.4152195751667022,-6.520411014556885,-7.8556809425354,-6.895565509796143,-9.18990421295166,-3.5663535594940186,-6.477790832519531,-6.982783317565918,-6.683704853057861,-2.5612850189208984,-0.7382086515426636,-6.583871841430664,-6.864099502563477,-6.420742034912109,-9.151992797851562,-2.6469292640686035,-6.125357627868652,-6.176589488983154,-5.855504989624023,-1.6041700839996338,-0.4597436785697937,-6.854496002197266,-6.085569381713867,-7.396980285644531,-9.907618522644045,-3.518563270568848,-6.330802440643311,-7.2997612953186035,-6.709595680236816,-1.8488332033157349,-0.5915414094924927,-6.817394256591797,-6.402154922485352,-7.515164375305176,-9.598626136779783,-3.841055631637573,-6.325472831726074,-7.295958042144775,-7.02455472946167
9,-2.619663715362549,-2.964478015899658,-6.392409801483154,-7.716926097869873,-2.314802885055542,-2.9993467330932617,-1.4490400552749634,-7.4640960693359375,-5.185543537139893,-7.424066543579102,-1.6466940641403198,-0.9721773862838744,-5.098934173583984,-7.700320243835449,-4.556852340698242,-5.537159442901611,-1.4328738451004028,-5.700177192687988,-4.464904308319092,-6.721538066864014,-2.2568576335906982,-3.727119207382202,-5.280284881591797,-7.978726387023926,-3.237269163131714,-3.531477689743042,-0.3423314392566681,-8.24427604675293,-4.349659442901611,-8.601595878601074,-1.6831389665603638,-1.1488810777664185,-5.181064605712891,-7.442148208618164,-4.349163055419922,-5.722279071807861,-1.263201117515564,-5.806872367858887,-4.348479747772217,-6.7903900146484375,-2.665440082550049,-0.7200132012367249,-5.811203479766846,-7.681912899017334,-5.533828258514404,-7.702489376068115,-3.238589286804199,-6.387434959411621,-5.799492359161377,-6.832353591918945,-3.053234100341797,-0.4867686629295349,-6.467596054077148,-8.689187049865723,-6.96453857421875,-7.6799468994140625,-5.3645524978637695,-7.532649517059326,-6.899144172668457,-6.980555057525635
10,-1.7187306880950928,-2.4103305339813232,-7.170341491699219,-7.880326271057129,-3.168274164199829,-4.160327911376953,-2.1277434825897217,-7.620666980743408,-5.461165428161621,-7.522728443145752,-1.0645073652267456,-1.396983027458191,-5.381961822509766,-7.193452835083008,-4.444240570068359,-5.430656433105469,-1.2717013359069824,-6.382889747619629,-4.964911937713623,-6.30361795425415,-0.6485589146614075,-1.1854946613311768,-6.205494403839111,-6.441521167755127,-5.988840579986572,-7.367515087127685,-2.3809988498687744,-6.225686550140381,-5.846627712249756,-6.10273551940918,-1.7884063720703125,-0.396734207868576,-6.080208778381348,-6.754965782165527,-7.125484466552734,-8.17119026184082,-4.417356491088867,-5.643476486206055,-7.370267391204834,-6.7525787353515625,-1.6444551944732666,-0.506696879863739,-4.740203857421875,-6.826590538024902,-5.307019233703613,-6.497845649719238,-2.766989231109619,-5.84123420715332,-6.096795082092285,-7.130246162414551,-2.0853288173675537,-0.3276955187320709,-5.837203502655029,-7.109376430511475,-6.92673921585083,-7.670198440551758,-4.061641216278076,-6.582545280456543,-7.2891130447387695,-7.0480570793151855
11,-2.0506584644317627,-2.111285448074341,-6.720278739929199,-7.45928955078125,-3.34998083114624,-3.646066665649414,-1.8735915422439573,-7.504053592681885,-4.8645920753479,-7.51648998260498,-1.918229937553405,-0.4973581731319427,-6.571501731872559,-6.937950134277344,-7.390435218811035,-9.387226104736328,-3.6932590007781982,-6.018791675567627,-6.88687801361084,-5.502806663513184,-2.2537827491760254,-0.3294662535190582,-6.846315860748291,-7.471724033355713,-8.166751861572266,-10.501096725463867,-4.415553569793701,-6.229545593261719,-7.661965847015381,-6.228134632110596,-2.083374261856079,-0.3094331920146942,-6.708333969116211,-7.297643661499023,-8.130433082580566,-10.415949821472168,-4.327263832092285,-6.194084644317627,-7.578225612640381,-6.0506744384765625,-2.193638801574707,-0.3108205795288086,-6.517946243286133,-7.168400764465332,-8.060490608215332,-10.434179306030272,-4.162683010101318,-5.995985507965088,-7.691484451293945,-6.1745805740356445,-2.151031970977783,-0.6379245519638062,-6.989080905914307,-7.292240619659424,-7.856702327728271,-9.129278182983398,-4.045053005218506,-6.429829120635986,-7.619443893432617,-5.8788909912109375
13,-1.1338989734649658,-3.423621416091919,-6.857416152954102,-7.104152679443359,-4.525713443756104,-5.992034912109375,-1.0890350341796875,-7.997444629669189,-6.427935123443604,-6.532734394073486,-1.4254615306854248,-1.3047282695770264,-4.5319013595581055,-6.917214393615723,-3.655358076095581,-6.35922908782959,-1.2556968927383425,-6.136419296264648,-3.9686779975891113,-6.480534553527832,-2.6582863330841064,-2.5717928409576416,-5.59796667098999,-6.671566486358643,-3.8912975788116455,-5.870857238769531,-0.3283533155918121,-7.0214715003967285,-4.0707173347473145,-5.23763370513916,-1.9261796474456787,-0.635204017162323,-5.969227313995361,-7.086101055145264,-6.2633233070373535,-8.750109672546387,-2.4959537982940674,-5.647593021392822,-6.345004558563232,-6.132948398590088,-2.210974931716919,-0.424702912569046,-6.256938457489014,-7.904002666473389,-7.092983722686768,-9.66395092010498,-3.6342732906341553,-6.244324207305908,-7.204483509063721,-6.363321304321289,-2.072361469268799,-0.915121614933014,-6.856222629547119,-7.586876392364502,-7.677595615386963,-9.248858451843262,-3.459111213684082,-6.218344211578369,-7.267096519470215,-5.866318225860596
15,-1.894959568977356,-2.69417667388916,-6.758338928222656,-6.868023872375488,-3.3305487632751465,-4.787225246429443,-1.235041260719299,-6.823017597198486,-5.5486159324646,-6.254063606262207,-1.397012710571289,-1.7450408935546875,-5.097148895263672,-6.29817008972168,-4.734233856201172,-5.29420804977417,-0.9543400406837464,-6.221200466156006,-4.21075439453125,-5.363771915435791,-1.1437135934829712,-1.3297849893569946,-5.078282833099365,-6.624769687652588,-4.987907886505127,-5.951691150665283,-1.302931547164917,-5.8865485191345215,-4.862096786499023,-4.999943733215332,-1.5471842288970947,-0.6136648654937744,-5.255714416503906,-7.723349571228027,-5.1004638671875,-6.953960418701172,-2.1355788707733154,-5.560439109802246,-5.450981616973877,-5.637877464294434,-1.7616660594940186,-2.653977155685425,-5.489640235900879,-7.288484573364258,-5.210354804992676,-6.642805099487305,-0.4526859819889068,-5.833396434783936,-5.176217079162598,-4.759609222412109,-3.0939035415649414,-1.033095359802246,-6.276397705078125,-7.77958869934082,-7.037508964538574,-7.874069690704346,-3.2004547119140625,-6.391462802886963,-6.229777812957764,-4.9404826164245605
