,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-4.99609375,-5.12109375,-7.18359375,-6.20703125,-6.28125,-7.03515625
1,-5.2578125,-7.609375,-7.56640625,-8.1875,-7.33203125,-7.53125
2,-4.51953125,-7.73046875,-7.44140625,-6.4921875,-7.23046875,-7.23828125
3,-5.0703125,-7.76953125,-7.35546875,-6.8828125,-6.81640625,-7.02734375
4,-5.06640625,-5.5390625,-4.1796875,-7.73828125,-7.0625,-7.93359375
5,-5.19140625,-7.3984375,-8.5546875,-9.0859375,-9.59375,-7.25390625
6,-5.69140625,-6.2578125,-8.03125,-7.8125,-7.74609375,-7.6328125
7,-4.8984375,-6.26171875,-8.7578125,-7.40234375,-7.734375,-8.4296875
8,-5.1796875,-6.25390625,-4.30859375,-5.734375,-5.0078125,-7.98828125
9,-5.50390625,-5.6484375,-6.609375,-7.13671875,-6.43359375,-7.04296875
10,-4.98046875,-8.3203125,-7.60546875,-8.953125,-7.9453125,-8.328125
11,-5.375,-4.98828125,-5.8984375,-7.01953125,-7.65625,-8.28125
12,-5.16796875,-5.54296875,-5.78125,-6.453125,-6.75390625,-5.59375
13,-5.5625,-6.15234375,-7.06640625,-8.4921875,-7.71875,-7.6953125
14,-5.33203125,-7.078125,-8.171875,-7.7421875,-7.91796875,-7.9140625
15,-5.34765625,-7.50390625,-6.9609375,-6.74609375,-6.984375,-7.40234375
16,-5.77734375,-8.6171875,-8.4375,-7.16015625,-6.93359375,-6.88671875
17,-5.35546875,-8.03125,-8.0078125,-7.671875,-8.1328125,-7.53125
18,-5.33984375,-5.33984375,-6.5546875,-6.69921875,-6.64453125,-7.00390625
19,-5.421875,-5.23828125,-4.515625,-7.91796875,-7.40234375,-8.4765625
