,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-5.875,-9.65625,-8.8984375,-8.640625,-9.296875,-9.7734375
1,-6.0390625,-7.9375,-10.0625,-9.546875,-8.703125,-9.6640625
2,-6.25,-7.75390625,-9.5,-9.8203125,-9.875,-9.09375
3,-4.8984375,-4.9140625,-5.6484375,-5.54296875,-8.3046875,-9.9765625
4,-5.89453125,-6.67578125,-9.0234375,-9.96875,-9.0859375,-9.6640625
5,-6.2734375,-6.15625,-6.04296875,-6.72265625,-7.35546875,-10.46875
6,-6.1640625,-5.19140625,-9.5,-8.234375,-8.4140625,-8.6171875
7,-5.90234375,-10.109375,-11.265625,-10.328125,-10.5078125,-11.375
8,-5.6953125,-10.8984375,-8.09375,-8.1875,-8.4296875,-9.5078125
9,-6.01953125,-6.99609375,-5.625,-11.578125,-8.828125,-9.1796875
10,-7.09765625,-8.21875,-8.3671875,-11.2734375,-7.7265625,-9.6484375
11,-5.88671875,-8.015625,-10.6796875,-7.78125,-8.4765625,-9.8203125
12,-6.8671875,-6.51171875,-9.0546875,-9.2265625,-9.265625,-8.1796875
13,-6.125,-7.90234375,-10.0234375,-9.921875,-10.6015625,-9.5703125
14,-6.17578125,-9.4140625,-8.421875,-9.1640625,-9.0390625,-9.3203125
15,-5.65625,-9.1875,-9.6171875,-8.546875,-8.5625,-9.6484375
16,-5.88671875,-7.46484375,-10.0546875,-8.8046875,-8.3125,-9.609375
17,-7.3828125,-8.1953125,-9.796875,-8.546875,-8.5234375,-11.984375
18,-6.7421875,-10.3125,-10.1953125,-10.234375,-10.234375,-10.9375
19,-5.60546875,-6.03515625,-7.73046875,-9.296875,-8.4296875,-9.8515625
