,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_588,agent1_588,agent2_588,agent3_588,agent4_588,agent5_588
0,-4.0936808586120605,-6.343749046325684,-6.116135597229004,-1.3134377002716064,-1.4869306087493896,-1.7530205249786377,-4.777020454406738,-4.427474021911621,-7.619610786437988,-2.0561084747314453,-1.4187679290771484,-1.1120014190673828,-6.472044467926025,-6.117773056030273,-6.908344745635986,-2.219006061553955,-3.074615716934204,-0.6181932687759399,-6.649413585662842,-6.742191791534424,-6.691451549530029,-2.382209300994873,-3.1823503971099854,-0.503959059715271,-7.6046552658081055,-7.5258331298828125,-7.589663505554199,-2.0412261486053467,-3.9011616706848153,-0.4295528531074524,-7.710893154144287,-7.663399696350098,-7.572970867156982,-2.028948307037353,-4.462673187255859,-0.3932251930236816,-6.720429420471191,-3.5912113189697266,-7.481823444366455,-8.473226547241211,-5.8926849365234375,-5.967184543609619,-5.566787242889404,-7.12224817276001,-6.130761623382568,-7.889297008514404,-6.08562707901001,-5.394942283630371,-6.065944194793701,-7.7888875007629395,-5.7378363609313965,-5.17280387878418,-6.789755821228027,-9.296404838562012,-6.403675079345703,-5.636209487915039,-6.763081073760986,-8.981270790100098,-6.29449462890625,-5.8898701667785645,-1.3564759492874146,-0.0174549575895071,-1.9973359107971191,-12.092912673950195,-12.214981079101562,-13.515082359313965
2,-3.4209530353546143,-5.772039890289307,-5.268338203430176,-1.840449333190918,-1.2130134105682373,-1.6381597518920898,-4.1148881912231445,-4.179477214813232,-6.671667098999023,-1.5851690769195557,-2.73418402671814,-0.8553545475006104,-3.1619086265563965,-3.937866687774658,-6.152312755584717,-2.0023951530456543,-1.46246600151062,-1.6310516595840454,-5.940807342529297,-4.8664326667785645,-9.90772819519043,-5.516936302185059,-1.6121323108673096,-4.216872215270996,-7.589283466339111,-7.119966506958008,-7.85758638381958,-2.913952350616455,-4.241166114807129,-1.157213807106018,-7.991988182067871,-7.76033353805542,-8.052310943603516,-2.663258552551269,-4.428625106811523,-0.5535515546798706,-6.112068176269531,-2.862107992172241,-7.109405040740967,-8.468750953674316,-5.220415115356445,-3.592538833618164,-5.3607707023620605,-6.693911075592041,-4.450225353240967,-4.479989528656006,-6.450818061828613,-6.220987796783447,-7.429062843322754,-6.6092705726623535,-8.672185897827148,-7.139435768127441,-6.859778881072998,-8.22663402557373,-6.895782470703125,-6.133245468139648,-7.362092018127441,-9.05549144744873,-7.03507137298584,-6.474382400512695,-0.4779610633850097,-0.1363493204116821,-0.145620122551918,-2.531944751739502,-22.200410842895508,-18.66098022460937
4,-3.6655561923980713,-6.2322998046875,-5.327219009399414,-1.4244805574417114,-0.9626689553260804,-1.808805584907532,-5.350759506225586,-5.316493034362793,-6.283167839050293,-1.5062657594680786,-0.8403773307800293,-1.681778073310852,-7.640183448791504,-7.306007385253906,-7.391305923461914,-2.4369821548461914,-4.021706581115723,-0.3782853186130523,-8.033769607543945,-8.334535598754883,-7.948565483093262,-2.2151691913604736,-4.768332004547119,-0.2500336170196533,-7.801037311553955,-8.096535682678223,-7.355691432952881,-2.3052542209625244,-4.611870765686035,-0.2335036396980285,-7.328470706939697,-7.512042999267578,-7.227878093719482,-2.1350619792938232,-4.535641670227051,-0.3110395967960357,-6.239468574523926,-3.3736069202423096,-7.390391826629639,-8.316590309143066,-5.878241539001465,-6.686182498931885,-5.454498291015625,-5.705642223358154,-6.989862442016602,-9.076921463012695,-6.136972904205322,-5.681369781494141,-6.913753509521484,-9.46049690246582,-6.003232479095459,-6.80255937576294,-6.686097621917725,-9.003405570983887,-6.427498817443848,-6.77994966506958,-6.104552745819092,-7.904159545898437,-6.411309242248535,-6.245941638946533,-0.141356810927391,-0.0528558939695358,-11.646170616149902,-14.065256118774414,-8.780560493469238,-21.09443473815918
6,-3.646764039993286,-5.869183540344238,-5.602008819580078,-1.6597596406936646,-1.3165690898895264,-1.5499669313430786,-3.931758403778076,-4.3493475914001465,-7.095273494720459,-1.58859121799469,-2.232240915298462,-0.8071905374526978,-4.832069873809815,-5.2626118659973145,-7.183703899383545,-1.8127386569976809,-0.5423284769058228,-2.500305414199829,-5.0655694007873535,-5.176682949066162,-6.190279483795166,-1.7166447639465332,-1.1434917449951172,-1.3314175605773926,-8.19644832611084,-7.68527364730835,-6.193916320800781,-1.8324530124664309,-4.071150302886963,-0.3055822253227234,-7.913951873779297,-8.010144233703613,-7.434156894683838,-2.0523693561553955,-4.239830017089844,-0.2564995884895324,-6.254246711730957,-2.5261669158935547,-7.326250553131103,-8.466443061828613,-4.94658899307251,-3.4265899658203125,-5.898942947387695,-7.047759532928467,-5.057663440704346,-3.8559513092041016,-6.563492298126221,-6.914046287536621,-5.38161039352417,-6.295373439788818,-5.191098690032959,-4.8873395919799805,-5.770472526550293,-10.154701232910156,-6.12929630279541,-6.414163589477539,-5.35127592086792,-10.037079811096191,-6.6120123863220215,-6.734982013702393,-2.470244169235229,-5.62570333480835,-0.148447573184967,-0.6294198632240295,-20.01060485839844,-31.237762451171875
5,-3.399330139160156,-5.982183933258057,-5.713372230529785,-1.6335551738739014,-1.163354992866516,-1.5496795177459717,-4.577259540557861,-5.495375633239746,-6.979060649871826,-1.4839814901351929,-0.8502845168113708,-1.8986104726791384,-4.446056365966797,-5.149317264556885,-6.983190059661865,-2.4693636894226074,-0.9230247139930724,-2.622960567474365,-6.864110946655273,-6.044357299804688,-6.797512054443359,-1.8662817478179927,-2.856894254684448,-1.0405046939849854,-6.864645481109619,-6.622128486633301,-8.116334915161133,-2.214542865753174,-3.604146242141724,-0.8757272362709045,-6.5560688972473145,-5.937065601348877,-8.537328720092773,-3.731833934783936,-3.1199791431427,-2.062353610992432,-6.368985176086426,-2.974472999572754,-7.258529186248779,-8.704052925109863,-5.69892168045044,-4.418604373931885,-6.544633388519287,-6.865909576416016,-5.721642017364502,-4.769896507263184,-6.205225467681885,-5.388797283172607,-6.847213745117188,-8.483646392822266,-6.37464714050293,-5.160994529724121,-7.0345635414123535,-9.608792304992676,-6.207339286804199,-5.859575748443604,-7.19651460647583,-8.446793556213379,-7.693472385406494,-6.2938103675842285,-0.3888891339302063,-0.1200646162033081,-0.0445803627371788,-6.413965702056885,-12.295117378234863,-11.72623062133789
1,-3.461313486099243,-5.888933181762695,-4.987604141235352,-1.4681034088134766,-1.1304291486740112,-1.853128433227539,-5.335452079772949,-6.340481758117676,-6.589839935302734,-1.1069366931915283,-1.1749019622802734,-1.4744961261749268,-5.498740196228027,-5.988387584686279,-5.686569213867188,-1.1135027408599854,-1.1051212549209597,-1.625713586807251,-6.279346942901611,-6.377858638763428,-7.285398960113525,-2.297615528106689,-3.645072221755981,-0.503343939781189,-7.372314929962158,-7.515351295471191,-7.908759593963623,-2.0979905128479004,-4.255319595336914,-0.4635892510414123,-7.094438552856445,-7.169552803039551,-7.19919490814209,-2.2655067443847656,-3.898358583450317,-0.5233116149902344,-6.374297142028809,-3.264721393585205,-7.295076847076416,-8.212080001831055,-6.574911117553711,-6.148189544677734,-6.343161106109619,-6.263180732727051,-6.62098503112793,-6.05096960067749,-6.114983081817627,-5.862686634063721,-6.513646602630615,-7.33164119720459,-6.579949855804443,-6.503463268280029,-6.9714674949646,-9.056733131408691,-6.563297748565674,-6.66319465637207,-6.944527626037598,-8.257694244384766,-6.660029888153076,-6.711012840270996,-0.5652178525924683,-0.047027301043272,-0.1412363797426223,-11.763113021850586,-14.789852142333984,-14.863323211669922
3,-3.2960774898529053,-5.629996299743652,-4.9880051612854,-1.7194849252700806,-0.8711588978767395,-2.000275135040283,-7.555690288543701,-7.622150897979736,-7.734809398651123,-1.5270229578018188,-3.977872371673584,-0.4009300470352173,-5.563714504241943,-6.028464794158936,-7.661270618438721,-2.293234348297119,-2.674808979034424,-0.3099960684776306,-7.264508247375488,-7.184020042419434,-8.193581581115723,-2.1172754764556885,-4.187448024749756,-0.2641985416412353,-4.81620454788208,-4.480270385742188,-7.990927696228027,-2.047961473464966,-3.024460792541504,-0.6799995303153992,-3.572333812713623,-4.31967830657959,-8.164779663085938,-2.134652614593506,-2.630177497863769,-0.5018898248672485,-5.905543804168701,-2.704309225082397,-7.428893089294434,-8.442395210266113,-6.396280765533447,-7.456679821014404,-6.11122465133667,-7.4600701332092285,-5.473238468170166,-6.915920734405518,-6.171964168548584,-7.388179779052734,-6.470598220825195,-8.074718475341797,-6.3187408447265625,-7.14148473739624,-4.507057189941406,-4.693442344665527,-6.224696159362793,-7.72692060470581,-3.732530117034912,-3.753409385681152,-6.016620635986328,-8.150574684143066,-0.0208215620368719,-5.900047779083252,-0.068153291940689,-3.4446632862091064,-7.138792991638184,-0.0975477695465087
7,-3.32289719581604,-5.690123558044434,-5.328537940979004,-1.6211328506469729,-1.205299973487854,-2.0190134048461914,-3.589250326156616,-3.682738780975342,-7.419963359832764,-2.544312000274658,-0.8986002802848816,-3.4914040565490723,-3.368604898452759,-4.972894668579102,-5.391055583953857,-2.5803682804107666,-0.6791078448295593,-2.829962968826294,-3.656629800796509,-4.297369480133057,-5.42465877532959,-3.043658494949341,-1.5587835311889648,-0.8162243366241455,-5.089417457580566,-5.641430854797363,-6.411494255065918,-2.790635108947754,-2.168830156326294,-0.5055761337280273,-4.635231971740723,-5.179145336151123,-6.28279972076416,-3.026840209960937,-2.2232253551483154,-0.4797238707542419,-6.246811866760254,-2.860079526901245,-7.277445316314697,-8.536355972290039,-5.342268466949463,-3.0735864639282227,-6.780211448669434,-7.609604358673096,-5.2948079109191895,-4.343906402587891,-6.06950569152832,-6.502494812011719,-4.2238359451293945,-7.565291404724121,-5.382453918457031,-4.402986526489258,-5.103672027587891,-8.276946067810059,-5.641796112060547,-4.87447452545166,-4.864450454711914,-7.686389446258545,-6.0889506340026855,-4.750802040100098,-1.3455445766448977,-0.1142809316515922,-0.046014092862606,-14.723142623901367,-19.92234230041504,-18.234479904174805
8,-3.430288076400757,-5.42907190322876,-5.707112789154053,-1.692567229270935,-1.331183910369873,-1.3811372518539429,-4.918869018554688,-5.843755722045898,-6.1705427169799805,-0.9528581500053406,-1.064822554588318,-1.6527788639068604,-6.700588703155518,-6.7362589836120605,-6.176284313201904,-0.9739556312561036,-1.436518907546997,-1.2389702796936035,-6.211356163024902,-5.697164535522461,-6.459982872009277,-1.5582523345947266,-3.1309473514556885,-0.6247634291648865,-7.294957160949707,-7.501264572143555,-7.147675514221191,-2.574115753173828,-4.55191707611084,-0.2808075249195099,-6.573624134063721,-6.5589776039123535,-6.9444756507873535,-1.8855482339859009,-4.024590969085693,-0.3512502908706665,-6.164132595062256,-3.20699429512024,-7.157623291015625,-8.1809663772583,-5.983110427856445,-5.031881332397461,-6.650186061859131,-7.330070495605469,-5.254733562469482,-6.030727386474609,-5.395226955413818,-6.106186389923096,-6.055459022521973,-8.686295509338379,-6.4133501052856445,-5.981614589691162,-7.039878845214844,-9.82978057861328,-6.622326850891113,-7.017082691192627,-6.04860258102417,-7.895125865936279,-6.745760917663574,-7.309000492095947,-1.7264933586120603,-0.2389245480298996,-0.3884862959384918,-3.002651691436768,-14.635522842407228,-22.51202964782715
10,-3.2038774490356445,-5.424627780914307,-5.516276836395264,-1.924302577972412,-1.4720364809036257,-2.115905284881592,-4.933868885040283,-5.800332546234131,-7.2344207763671875,-1.886179804801941,-0.5007235407829285,-2.6698789596557617,-7.007846832275391,-6.811437606811523,-7.716991424560547,-2.309048652648926,-4.06163501739502,-0.4542721807956695,-7.209512710571289,-6.962625503540039,-7.632399559020996,-2.623341560363769,-4.109014511108398,-0.778565526008606,-7.324013710021973,-6.9871826171875,-7.727106094360352,-2.1102960109710693,-3.701027870178223,-0.6691758632659912,-8.066572189331055,-7.886773586273193,-7.85240364074707,-2.5071277618408203,-4.33838415145874,-0.940770983695984,-6.632968425750732,-2.360270500183105,-6.948749542236328,-8.428404808044434,-5.8061723709106445,-3.899869203567505,-6.5702738761901855,-7.300134658813477,-6.771176338195801,-9.221345901489258,-6.3101420402526855,-5.879932880401611,-7.240623474121094,-8.54977798461914,-6.758792400360107,-5.495433807373047,-6.961039543151856,-9.31335163116455,-6.426187038421631,-5.927207946777344,-7.501303672790527,-8.917899131774902,-6.724517345428467,-6.413243293762207,-0.680776059627533,-0.1913739293813705,-14.2687349319458,-7.849880695343018,-13.35758113861084,-14.28564167022705
