,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-10.2734375,-9.3125,-8.3203125,-8.640625,-8.75,-8.8515625
1,-7.99609375,-10.375,-8.8125,-9.28125,-9.859375,-10.0234375
2,-9.1484375,-10.1328125,-11.4609375,-8.921875,-9.3046875,-9.9296875
3,-8.0703125,-8.796875,-8.6796875,-8.703125,-9.0703125,-9.3671875
4,-10.640625,-8.953125,-8.6875,-8.7890625,-7.8046875,-8.0234375
5,-9.4609375,-10.015625,-9.75,-9.3671875,-9.6484375,-10.1640625
6,-10.1015625,-9.8359375,-9.5625,-9.484375,-9.5625,-10.5859375
7,-9.8125,-10.3203125,-10.3515625,-9.4765625,-10.4140625,-9.8671875
8,-9.015625,-10.7578125,-10.375,-9.6484375,-9.671875,-10.140625
9,-10.4375,-10.5390625,-10.5,-10.328125,-10.0390625,-12.078125
10,-9.4140625,-9.4140625,-8.5,-8.3203125,-8.8046875,-8.9375
11,-8.515625,-10.65625,-8.9921875,-9.671875,-8.96875,-9.9140625
12,-10.09375,-10.1953125,-8.3203125,-8.40625,-8.734375,-9.6484375
13,-8.4609375,-9.2421875,-8.0859375,-8.0390625,-8.7734375,-9.375
14,-8.6875,-10.2734375,-9.328125,-9.3515625,-9.25,-9.421875
15,-8.359375,-9.15625,-7.890625,-7.796875,-6.390625,-7.20703125
16,-9.0859375,-10.0,-10.515625,-8.9765625,-9.1328125,-9.15625
17,-8.34375,-10.0859375,-9.3828125,-8.9609375,-10.078125,-9.1171875
18,-9.28125,-9.9921875,-9.3515625,-9.828125,-10.2890625,-9.7109375
19,-9.7890625,-10.296875,-10.7734375,-10.5078125,-9.25,-8.234375
