,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
1,-3.0212581157684326,-10.015570640563965,-10.158953666687012,-10.094915390014648,-9.682178497314451,-9.86697006225586
3,-3.9995248317718506,-10.08760929107666,-11.219701766967772,-10.698854446411133,-9.800572395324709,-9.776320457458496
8,-4.128702640533447,-11.525593757629396,-10.865326881408691,-10.53359317779541,-11.003807067871094,-10.712806701660156
2,-4.124360084533691,-4.779963493347168,-9.727710723876951,-9.78065299987793,-9.977075576782228,-10.363622665405272
14,-2.6483891010284424,-4.69481086730957,-7.039388656616211,-8.847949028015137,-10.587754249572754,-11.181171417236328
12,-3.476623773574829,-10.136591911315918,-9.595548629760742,-9.930890083312988,-9.666993141174316,-10.55013656616211
21,-4.382909297943115,-10.18928050994873,-10.29917812347412,-10.699821472167969,-9.475207328796388,-9.543519020080566
23,-4.161902904510498,-11.015195846557615,-10.527408599853516,-9.731436729431152,-9.96942138671875,-9.874101638793944
9,-5.242315769195557,-7.702245712280273,-6.234095096588135,-9.497854232788086,-9.390421867370604,-9.635886192321776
11,-3.129565477371216,-7.642570495605469,-10.36906623840332,-10.302728652954102,-10.253669738769531,-10.837799072265623
0,-3.5947425365448,-9.81028938293457,-10.21404266357422,-9.787908554077148,-9.157093048095703,-10.016305923461914
10,-3.693687438964844,-10.51133155822754,-10.791786193847656,-11.018531799316406,-10.317115783691406,-10.08491325378418
17,-5.73426628112793,-6.229909420013428,-10.676143646240234,-9.563620567321776,-9.416587829589844,-9.700020790100098
18,-5.759697437286377,-8.073060035705566,-6.105483055114746,-9.670727729797363,-9.509967803955078,-10.275915145874023
19,-3.019123315811157,-9.814258575439451,-9.297163963317873,-9.167109489440918,-8.87276554107666,-9.621071815490724
16,-5.057816028594971,-7.354909420013428,-9.474668502807615,-10.53510284423828,-9.907954216003418,-10.046537399291992
4,-5.191511154174805,-7.475545883178711,-10.809343338012695,-9.921900749206545,-9.527870178222656,-9.09173583984375
20,-5.146949291229248,-11.145133018493652,-10.260826110839844,-9.928135871887209,-9.506155967712402,-10.365498542785645
5,-3.768708467483521,-10.917168617248535,-10.63225555419922,-10.800926208496094,-10.705032348632812,-10.365260124206545
13,-4.438075065612793,-5.609589576721191,-10.310914039611816,-10.836861610412598,-10.166495323181152,-11.076933860778809
6,-3.7959542274475098,-10.671466827392578,-9.9329252243042,-9.616384506225586,-9.109622955322266,-9.413841247558594
7,-6.12109375,-8.0703125,-10.1015625,-8.8671875,-9.0703125,-9.0078125
15,-3.380859375,-8.9765625,-9.9375,-9.90625,-10.0703125,-10.0
