,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-11.4453125,-19.90625,-22.140625,-21.171875,-21.984375,-20.71875
1,-10.9921875,-21.0,-21.234375,-20.65625,-19.890625,-20.484375
2,-9.7109375,-18.390625,-17.640625,-17.40625,-17.6875,-14.109375
3,-9.109375,-20.328125,-21.109375,-21.65625,-21.3125,-21.5625
4,-10.1875,-22.046875,-21.609375,-21.375,-20.109375,-20.296875
5,-11.140625,-21.09375,-21.328125,-19.578125,-20.90625,-20.5625
6,-10.0,-21.078125,-19.609375,-19.609375,-20.828125,-20.203125
7,-8.6484375,-21.84375,-19.6875,-17.78125,-18.46875,-18.578125
8,-9.75,-19.34375,-21.359375,-21.953125,-22.328125,-20.625
9,-16.15625,-20.0,-18.375,-18.203125,-18.015625,-18.96875
10,-9.8359375,-19.890625,-19.859375,-21.125,-21.671875,-21.265625
11,-10.3203125,-21.265625,-17.046875,-17.1875,-17.578125,-18.1875
12,-11.5703125,-21.640625,-18.234375,-21.734375,-20.4375,-20.640625
13,-8.21875,-20.96875,-22.71875,-20.6875,-19.765625,-19.890625
14,-11.0,-19.359375,-19.84375,-19.21875,-19.515625,-17.828125
15,-11.3125,-21.484375,-20.875,-21.1875,-20.375,-21.46875
16,-10.6796875,-21.265625,-19.859375,-20.59375,-20.203125,-20.34375
17,-8.5625,-19.203125,-18.484375,-19.578125,-19.828125,-20.25
18,-10.3828125,-20.96875,-19.171875,-19.375,-20.21875,-20.546875
19,-8.4140625,-20.609375,-19.4375,-20.359375,-21.125,-19.9375
