,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_952,agent1_952,agent2_952,agent3_952,agent4_952,agent5_952
0,-2.085411310195923,-4.116871356964111,-6.465365409851074,-2.226591110229492,-1.9530048370361328,-1.7873992919921875,-3.073852062225342,-3.976064682006836,-7.287539005279541,-3.230781078338623,-0.5999020934104919,-2.6679091453552246,-5.936662197113037,-5.597976207733154,-7.552398204803467,-3.3465142250061035,-2.370012283325196,-1.6775517463684082,-7.04283332824707,-7.470345497131348,-8.5859956741333,-2.906231641769409,-3.9865643978118896,-0.3793418705463409,-8.496793746948242,-9.492835998535156,-8.52393627166748,-3.020213842391968,-6.388029098510742,-0.1100155711174011,-8.424205780029297,-9.879985809326172,-9.73525047302246,-3.766237497329712,-7.550922393798828,-0.1368448138236999,-4.3122968673706055,-2.329489231109619,-7.584610462188721,-8.235832214355469,-4.490016460418701,-3.4905476570129395,-7.056407928466797,-5.942281246185303,-6.446988582611084,-6.8878493309021,-6.495311737060547,-4.789566040039063,-6.554853439331055,-8.275184631347656,-6.555923938751221,-6.209409713745117,-7.306474208831787,-8.204882621765137,-6.451194286346436,-8.269989013671875,-8.170994758605957,-8.329029083251953,-6.52919864654541,-8.64572525024414,-0.4096916019916534,-0.1131692454218864,-10.176265716552734,-14.056300163269045,-38.45701217651367,-38.968353271484375
1,-2.2108426094055176,-4.1801066398620605,-6.962345123291016,-3.2002649307250977,-2.3565385341644287,-2.850236892700196,-3.223282814025879,-4.086921215057373,-7.513688087463379,-1.970020413398743,-1.1594491004943848,-1.3278332948684692,-6.242497444152832,-6.410651206970215,-7.540553092956543,-1.5938769578933716,-2.757462978363037,-0.5831042528152466,-4.73611307144165,-5.015234470367432,-6.094146251678467,-1.4118741750717163,-2.024777173995972,-0.9267534017562866,-6.836638927459717,-6.552534103393555,-7.767021656036377,-2.4422144889831543,-4.0651469230651855,-0.5927404761314392,-6.817714691162109,-6.634969234466553,-7.464237213134766,-2.2429006099700928,-3.6843323707580566,-0.5312097668647766,-4.81743049621582,-2.855478286743164,-7.806349277496338,-9.063183784484863,-5.135454177856445,-5.582347393035889,-6.778530120849609,-6.139997005462647,-6.335627555847168,-8.150876998901367,-6.054495811462402,-5.6380934715271,-5.4015727043151855,-6.965585231781006,-6.147145748138428,-5.874000072479248,-6.749144077301025,-9.02214813232422,-6.690539360046387,-6.250642776489258,-6.546263694763184,-8.648638725280762,-6.448760509490967,-6.612749099731445,-0.0896486714482307,-0.1814786195755005,-0.7675203084945679,-8.211935043334961,-10.682733535766602,-11.057751655578612
2,-2.400014162063598,-4.260746479034424,-6.890295028686523,-3.311203956604004,-1.845523715019226,-3.10418701171875,-5.937633991241455,-6.163896560668945,-7.563425540924072,-2.158709049224853,-3.547636747360229,-0.3750825226306915,-3.9176442623138414,-4.662154197692871,-7.655584335327148,-3.092393636703491,-2.950066089630127,-1.5777194499969482,-5.770609855651856,-5.998471260070801,-7.799973487854004,-2.385116577148437,-3.3651702404022217,-0.3045483827590942,-3.3207595348358154,-4.327198505401611,-7.421167373657227,-2.86460280418396,-2.486915111541748,-1.0060746669769287,-3.3018455505371094,-4.301458358764648,-8.531198501586914,-2.9860105514526367,-2.5444464683532715,-0.3097325265407562,-4.658360481262207,-2.758396863937378,-8.130454063415527,-8.756068229675293,-5.151029109954834,-5.654516220092773,-6.256495475769043,-7.91494083404541,-4.218640327453613,-3.5928773880004883,-7.423205852508545,-8.58277416229248,-4.963791847229004,-6.264850616455078,-6.12469482421875,-7.352897644042969,-4.312229156494141,-3.635901689529419,-6.4942545890808105,-7.919474124908447,-4.246159553527832,-4.273934841156006,-6.845357418060303,-8.345887184143066,-0.3897472620010376,-6.851522445678711,-0.3121487200260162,-7.176018238067627,-1.437843680381775,-2.2269527912139893
3,-2.237205266952514,-3.708451509475708,-6.486518859863281,-2.5079147815704346,-1.4056031703948977,-2.239325761795044,-4.9227070808410645,-5.4593915939331055,-7.4833598136901855,-2.710967779159546,-2.4694066047668457,-0.4891535937786102,-6.834630012512207,-7.606224060058594,-8.447078704833984,-2.7527427673339844,-3.977797746658325,-0.241794541478157,-6.834630012512207,-7.606224060058594,-8.447078704833984,-2.7527427673339844,-3.977797746658325,-0.241794541478157,-6.834630012512207,-7.606224060058594,-8.447078704833984,-2.7527427673339844,-3.977797746658325,-0.241794541478157,-6.421304225921631,-7.182286739349365,-7.753692150115967,-2.711588382720948,-3.585756778717041,-0.3317056894302368,-4.393398284912109,-2.150202512741089,-7.423999309539795,-8.13308334350586,-5.003333568572998,-6.949795722961426,-5.024872779846191,-6.197622299194336,-6.009974479675293,-9.130767822265623,-5.619762897491455,-6.984086513519287,-6.009974479675293,-9.130767822265623,-5.619762897491455,-6.984086513519287,-6.009974479675293,-9.130767822265623,-5.619762897491455,-6.984086513519287,-5.848541736602783,-7.597516059875488,-5.829362392425537,-6.918826580047607,-0.0475329756736755,-12.412993431091309,-14.854724884033203,-14.854724884033203,-14.854724884033203,-19.487451553344727
4,-2.274210214614868,-4.008997440338135,-6.356869697570801,-2.8692169189453125,-2.0573618412017822,-2.3501739501953125,-4.422647476196289,-4.572059631347656,-7.027857780456543,-1.6709187030792236,-2.049045324325561,-0.8065083026885986,-6.447731971740723,-6.27821683883667,-7.263806343078613,-2.609774589538574,-3.8552615642547607,-0.5091105699539185,-7.742731094360352,-7.854249000549316,-8.330270767211914,-2.885187149047852,-5.126535892486572,-0.2530384957790375,-7.629055023193359,-7.360121250152588,-8.148026466369629,-2.63700795173645,-4.679464340209961,-0.3945762813091278,-7.780791282653809,-7.654460906982422,-8.014528274536133,-2.32366943359375,-4.337453365325928,-0.484604001045227,-4.32492733001709,-2.053749084472656,-7.894335269927978,-8.344943046569824,-4.709551811218262,-5.060905456542969,-6.106162071228027,-5.903296947479248,-6.357394218444824,-7.9076056480407715,-6.65791654586792,-6.408200263977051,-7.216737747192383,-8.993119239807129,-6.943835258483887,-6.961802005767822,-6.926702499389648,-8.377406120300293,-6.8342156410217285,-5.556649684906006,-7.050819396972656,-8.881468772888184,-6.4648051261901855,-6.356733322143555,-0.1264294981956482,-1.5046550035476685,-9.908495903015137,-13.076958656311035,-11.336151123046877,-13.90875244140625
5,-2.237298488616944,-4.2477874755859375,-7.068153381347656,-3.2826244831085205,-2.0699944496154785,-2.953731775283813,-3.03696608543396,-4.30707597732544,-7.619251251220703,-2.290749311447144,-2.333042860031128,-1.553058385848999,-6.166131973266602,-6.114471912384033,-7.681569099426269,-2.037850141525269,-2.746179580688477,-0.3833663463592529,-8.083673477172852,-8.102081298828125,-8.135215759277344,-2.981431007385254,-5.004798889160156,-0.1480112969875335,-8.102455139160156,-8.229192733764648,-8.413156509399414,-3.062255620956421,-5.394820213317871,-0.1394937187433242,-7.775927543640137,-7.496404647827148,-8.153097152709961,-2.6981983184814453,-5.156560897827148,-0.2734259665012359,-4.828391075134277,-2.530035734176636,-8.058930397033691,-8.468659400939941,-4.992803573608398,-4.204530239105225,-7.214210987091064,-7.42458963394165,-5.752326965332031,-7.60746431350708,-6.307037353515625,-6.409665584564209,-6.606860160827637,-10.18602180480957,-6.697719573974609,-7.009395599365234,-7.143750190734863,-9.999063491821287,-6.678336143493652,-7.14997148513794,-6.722771644592285,-8.540125846862793,-6.801070690155029,-6.835919380187988,-0.1987197399139404,-2.681245803833008,-5.1065754890441895,-12.284046173095703,-12.08124828338623,-17.237865447998047
6,-3.0569751262664795,-4.828032493591309,-7.12459135055542,-3.2016758918762207,-2.3484036922454834,-3.282976627349853,-5.9076738357543945,-6.29956579208374,-7.294865131378174,-1.8458865880966189,-3.268669366836548,-0.4419711530208587,-4.46221923828125,-5.085831165313721,-6.850909233093262,-1.8835992813110352,-1.0694069862365725,-1.4235906600952148,-5.701401233673096,-6.357064723968506,-6.699892520904541,-0.6744408011436462,-1.3205275535583496,-2.6105828285217285,-7.283968448638916,-6.8570966720581055,-6.45902681350708,-0.7708841562271118,-3.4078469276428223,-1.2020498514175415,-7.950730323791504,-7.8953752517700195,-7.070755958557129,-1.1960108280181885,-4.147008419036865,-0.6381189823150635,-5.4125075340271,-3.090893268585205,-8.416459083557129,-8.379854202270508,-5.971874713897705,-6.950199127197266,-5.817214012145996,-6.202962875366211,-5.701010704040527,-6.2598958015441895,-5.926335334777832,-5.4060797691345215,-6.096131801605225,-6.971297740936279,-6.205524921417236,-5.375209808349609,-6.39678430557251,-8.569441795349121,-6.207515239715576,-4.804871559143066,-6.848508834838867,-8.987812995910645,-6.231823444366455,-6.04815673828125,-3.0625674724578857,-2.4524013996124268,-0.1099078431725502,-0.2389354258775711,-8.767377853393555,-24.55291557312012
7,-3.265191078186035,-4.889322280883789,-7.604985237121582,-3.44265365600586,-2.7644004821777344,-3.5304746627807617,-2.512415885925293,-3.3567757606506348,-8.143594741821289,-1.460562825202942,-2.057466745376587,-1.3470717668533323,-5.518650054931641,-4.698257923126221,-7.540179252624512,-2.417447090148926,-1.7767400741577148,-1.289211392402649,-7.978662967681885,-7.520101547241211,-8.349011421203613,-2.205061435699463,-4.425593376159668,-0.5684305429458618,-7.997648239135742,-7.574521541595459,-8.361961364746094,-2.199239730834961,-4.375230312347412,-0.5801430940628052,-7.96213436126709,-7.4109272956848145,-8.280595779418945,-2.612459421157837,-4.425994396209717,-1.0150911808013916,-5.706457138061523,-3.8014729022979736,-8.602300643920898,-8.901850700378418,-4.009459495544434,-3.00970196723938,-7.075118064880371,-6.6303534507751465,-5.3322038650512695,-6.477969169616699,-5.795739650726318,-5.063517093658447,-7.019598484039307,-9.403070449829102,-6.544455528259277,-6.13720703125,-7.049515724182129,-9.438590049743652,-6.501189708709717,-6.110984802246094,-7.527561187744141,-9.030179977416992,-6.832474708557129,-6.422885417938232,-1.5210022926330566,-0.4020407199859619,-7.656933784484863,-12.62452507019043,-12.408751487731934,-14.080577850341797
8,-2.4633634090423584,-4.000726699829102,-7.163101673126221,-2.7887072563171387,-2.627711772918701,-2.7025809288024902,-3.0217342376708984,-3.6646530628204346,-7.122508049011231,-1.6029216051101685,-1.92707633972168,-1.164639592170715,-4.622751235961914,-4.703673362731934,-7.016159057617188,-0.9215317368507384,-1.9011509418487549,-1.1708412170410156,-3.583736658096313,-4.561371803283691,-6.209081649780273,-0.8398659229278564,-1.9762701988220213,-1.2220585346221924,-3.378927230834961,-5.011154651641846,-5.771964550018311,-0.8686155676841736,-1.4148072004318235,-2.0589194297790527,-2.4423153400421143,-4.532209396362305,-6.316542625427246,-1.5504236221313477,-0.8170269131660461,-3.373358726501465,-4.94679594039917,-2.573697566986084,-7.867404937744141,-8.841399192810059,-4.456482887268066,-3.553120851516724,-6.961976528167725,-6.833796977996826,-4.203629493713379,-5.118366718292236,-6.439359188079834,-6.8989691734313965,-4.548529624938965,-4.828145980834961,-6.214340686798096,-5.606073379516602,-3.60701322555542,-5.307246685028076,-6.147015571594238,-6.471243858337402,-2.675953865051269,-3.0547034740448,-6.459706783294678,-6.998805999755859,-1.460042953491211,-0.1416635662317276,-1.0681577920913696,-0.0490320175886154,-0.533702552318573,-0.1490156352519989
9,-2.1149826049804688,-3.53319787979126,-6.941566467285156,-3.0061681270599365,-1.757084846496582,-3.015857458114624,-3.199718713760376,-4.303213119506836,-6.867818832397461,-2.074892044067383,-0.4517078101634979,-3.3865890502929688,-5.689426422119141,-6.404168128967285,-5.821162223815918,-1.524773359298706,-2.856877565383911,-0.5050475597381592,-6.760793685913086,-7.139572620391846,-6.098520278930664,-1.8377552032470703,-3.318207025527954,-0.4141884446144104,-7.341372966766357,-8.659269332885742,-7.011890888214111,-2.499951839447021,-4.725851535797119,-0.2226232886314392,-6.384280681610107,-6.5676093101501465,-5.663455486297607,-1.4713093042373655,-3.976566076278688,-0.9036022424697876,-4.446703910827637,-2.414375305175781,-7.926178455352783,-8.39778995513916,-4.538287162780762,-3.740785598754883,-6.805263042449951,-6.500424385070801,-5.888974189758301,-8.492754936218262,-5.953311920166016,-6.457265377044678,-6.056378364562988,-8.973173141479492,-6.414731502532959,-6.83300256729126,-6.390716075897217,-10.017383575439451,-6.131407260894775,-8.0463285446167,-5.6109938621521,-5.630354881286621,-5.628778457641602,-6.963026523590088,-1.599693775177002,-0.0899187549948692,-8.580975532531738,-19.07674598693848,-33.18904113769531,-31.12728500366211
