,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-5.98828125,-12.4140625,-12.765625,-12.265625,-12.6171875,-13.2734375
1,-6.71875,-12.1328125,-12.296875,-12.578125,-12.640625,-12.203125
2,-6.03125,-12.1875,-12.65625,-12.3671875,-12.8515625,-12.9609375
3,-5.2265625,-5.56640625,-6.83203125,-10.5234375,-10.9921875,-9.328125
4,-5.90625,-11.7265625,-12.6328125,-12.5703125,-12.7421875,-11.3515625
5,-6.359375,-10.4296875,-13.296875,-11.8515625,-11.8359375,-12.4921875
6,-6.9140625,-11.8046875,-12.9296875,-13.0703125,-13.2734375,-12.828125
7,-8.25,-11.2421875,-11.7265625,-12.890625,-13.640625,-13.3984375
8,-6.89453125,-8.78125,-12.828125,-12.5234375,-11.6484375,-11.6796875
9,-6.8515625,-9.4296875,-12.8671875,-11.5859375,-12.40625,-12.875
10,-7.78515625,-10.3828125,-11.9765625,-12.359375,-12.484375,-12.3046875
11,-6.04296875,-12.0625,-11.546875,-12.234375,-12.609375,-12.1328125
12,-5.7421875,-12.6015625,-12.703125,-12.5,-12.4296875,-11.859375
13,-6.32421875,-7.70703125,-11.328125,-13.3515625,-13.09375,-12.6328125
14,-5.88671875,-7.75390625,-8.0703125,-11.375,-11.7109375,-12.171875
15,-6.01953125,-13.0625,-12.7265625,-11.703125,-12.328125,-12.59375
16,-5.39453125,-12.6875,-12.8828125,-12.328125,-12.3125,-11.8046875
17,-7.375,-8.8203125,-6.5234375,-6.77734375,-11.4140625,-13.125
18,-6.6875,-12.5390625,-13.703125,-13.0390625,-13.2578125,-13.609375
19,-6.15625,-7.99609375,-8.734375,-10.8046875,-11.640625,-10.8046875
