,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-5.953125,-12.03125,-13.015625,-11.6015625,-12.265625,-13.2734375
1,-6.72265625,-10.921875,-11.484375,-11.203125,-12.546875,-12.203125
2,-6.45703125,-10.6484375,-12.328125,-11.2421875,-12.015625,-12.9609375
3,-5.2734375,-5.20703125,-6.28515625,-10.1171875,-11.2734375,-9.328125
4,-5.72265625,-11.34375,-12.25,-11.9296875,-12.8046875,-11.3515625
5,-5.69140625,-6.3671875,-12.140625,-11.3671875,-10.8515625,-12.4921875
6,-6.0,-10.7421875,-12.9765625,-12.203125,-12.6796875,-12.828125
7,-6.7109375,-10.6875,-11.5,-11.8828125,-13.265625,-13.3984375
8,-5.79296875,-8.5390625,-12.2421875,-12.6015625,-11.796875,-11.6796875
9,-5.99609375,-8.59375,-12.140625,-11.0625,-11.5078125,-12.875
10,-6.609375,-9.6484375,-10.796875,-11.5234375,-11.5234375,-12.3046875
11,-5.84375,-11.71875,-10.75,-11.4765625,-11.828125,-12.1328125
12,-5.30859375,-11.640625,-11.9140625,-11.4296875,-12.125,-11.859375
13,-5.64453125,-5.734375,-9.6875,-12.3828125,-12.0234375,-12.6328125
14,-5.71484375,-7.4453125,-8.3125,-10.71875,-11.3359375,-12.171875
15,-5.74609375,-11.1484375,-12.59375,-10.7421875,-12.296875,-12.59375
16,-4.87109375,-11.1953125,-12.3046875,-11.765625,-11.9765625,-11.8046875
17,-6.99609375,-8.1484375,-7.09765625,-7.46484375,-10.578125,-13.125
18,-5.73828125,-10.671875,-13.1796875,-11.953125,-12.4609375,-13.609375
19,-6.08984375,-7.92578125,-9.0859375,-11.421875,-10.421875,-10.8046875
