,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-1.4619140625,-11.109375,-10.9921875,-11.28125,-9.875,-10.546875
1,-2.2109375,-5.4140625,-3.916015625,-9.1953125,-11.3125,-11.3046875
2,-1.7880859375,-3.388671875,-10.6953125,-10.5859375,-10.2265625,-11.140625
3,-2.0390625,-4.3046875,-12.1171875,-11.375,-10.78125,-11.703125
4,-1.595703125,-5.6875,-5.47265625,-12.5390625,-10.828125,-10.9296875
5,-1.509765625,-3.162109375,-6.2890625,-10.875,-11.328125,-10.71875
6,-1.439453125,-4.32421875,-11.59375,-10.9609375,-11.0078125,-12.15625
7,-1.736328125,-13.03125,-13.0703125,-10.2578125,-8.3203125,-11.828125
8,-2.08984375,-5.40234375,-5.60546875,-11.6015625,-10.28125,-9.4921875
9,-3.109375,-5.6796875,-13.5546875,-13.3046875,-13.4375,-13.8359375
10,-1.875,-12.7421875,-11.9296875,-12.578125,-13.0234375,-11.2421875
11,-2.71875,-8.359375,-10.4375,-10.4375,-11.6875,-10.65625
12,-1.65234375,-6.140625,-11.2265625,-11.21875,-11.53125,-12.59375
13,-1.705078125,-11.4140625,-12.4765625,-11.71875,-12.3515625,-12.6171875
14,-2.125,-4.44140625,-11.203125,-11.3671875,-10.5625,-11.09375
15,-1.5498046875,-9.1796875,-9.6328125,-9.9765625,-11.3359375,-11.7421875
16,-1.91015625,-10.796875,-11.5234375,-9.8359375,-10.7109375,-11.125
17,-2.671875,-10.71875,-11.9296875,-9.515625,-10.4296875,-10.2890625
18,-1.6650390625,-9.75,-12.3984375,-10.3984375,-8.8203125,-10.8359375
19,-2.431640625,-10.6953125,-10.7890625,-10.7890625,-12.3984375,-12.5234375
