,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-2.037109375,-11.5078125,-10.5859375,-11.1953125,-10.5859375,-10.546875
1,-3.45703125,-5.2890625,-4.47265625,-10.25,-11.6640625,-11.3046875
2,-2.36328125,-4.84765625,-11.3359375,-10.6171875,-10.484375,-11.140625
3,-3.087890625,-6.67578125,-12.2109375,-11.2578125,-10.96875,-11.703125
4,-1.6796875,-6.88671875,-8.90625,-11.6640625,-11.1875,-10.9296875
5,-1.88671875,-5.2578125,-7.9921875,-11.15625,-11.546875,-10.71875
6,-1.5185546875,-10.328125,-11.421875,-11.21875,-11.203125,-12.15625
7,-2.18359375,-12.9375,-12.890625,-11.015625,-10.4296875,-11.828125
8,-2.41015625,-9.3984375,-5.87890625,-9.578125,-9.7265625,-9.4921875
9,-4.0546875,-6.2734375,-13.4609375,-13.8203125,-13.59375,-13.8359375
10,-2.255859375,-13.296875,-12.609375,-12.6640625,-12.8515625,-11.2421875
11,-3.107421875,-10.6171875,-11.4921875,-11.4609375,-11.40625,-10.65625
12,-1.8232421875,-10.2109375,-12.203125,-11.9140625,-12.28125,-12.59375
13,-2.724609375,-12.2109375,-12.09375,-12.0390625,-12.546875,-12.6171875
14,-2.8984375,-5.21875,-11.796875,-11.3515625,-11.625,-11.09375
15,-2.216796875,-9.1484375,-9.8359375,-10.5859375,-11.1953125,-11.7421875
16,-1.9951171875,-11.1328125,-11.2421875,-10.5,-10.5703125,-11.125
17,-3.298828125,-11.3515625,-11.8828125,-10.9453125,-10.3203125,-10.2890625
18,-1.8642578125,-12.2265625,-12.3671875,-11.4140625,-10.9609375,-10.8359375
19,-2.103515625,-11.4296875,-11.1328125,-11.3203125,-12.203125,-12.5234375
