,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-9.0625,-12.25,-13.9375,-11.359375,-11.03125,-12.7734375
1,-7.55859375,-12.7890625,-10.90625,-10.28125,-9.828125,-12.40625
2,-7.921875,-9.265625,-7.95703125,-12.9375,-11.703125,-12.2734375
3,-7.30859375,-7.76171875,-11.296875,-11.4765625,-11.421875,-12.1640625
4,-5.7890625,-11.296875,-11.0859375,-9.40625,-9.5546875,-9.484375
5,-6.71875,-9.625,-12.21875,-12.0078125,-11.4375,-10.328125
6,-6.26171875,-8.296875,-11.9921875,-12.4921875,-11.5078125,-11.9140625
7,-6.2890625,-8.7734375,-11.890625,-11.90625,-11.71875,-13.078125
8,-6.40234375,-13.09375,-11.1640625,-11.0234375,-10.65625,-11.8828125
9,-6.6171875,-7.87890625,-13.421875,-12.1875,-10.234375,-11.1953125
10,-6.3359375,-6.19921875,-8.2109375,-11.59375,-10.9453125,-11.90625
11,-4.5234375,-7.03515625,-8.1875,-9.03125,-9.3046875,-10.7421875
12,-8.984375,-8.4140625,-8.296875,-11.7890625,-12.484375,-13.7890625
13,-6.60546875,-9.359375,-12.25,-11.78125,-11.828125,-12.4921875
14,-7.92578125,-9.2890625,-11.1015625,-11.3203125,-11.3125,-11.0859375
15,-6.12890625,-11.3515625,-11.4453125,-12.21875,-10.1796875,-9.4921875
16,-7.48046875,-6.69140625,-7.484375,-10.8359375,-10.5078125,-8.9765625
17,-7.35546875,-6.984375,-8.6640625,-7.38671875,-8.8125,-10.453125
18,-7.1953125,-11.21875,-12.203125,-11.921875,-10.40625,-8.0234375
19,-6.8984375,-7.32421875,-8.234375,-13.921875,-11.890625,-11.34375
