,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-7.53515625,-10.7890625,-14.046875,-10.796875,-10.6875,-12.7734375
1,-7.1875,-11.6015625,-11.140625,-9.890625,-10.140625,-12.40625
2,-6.1640625,-8.5703125,-7.55859375,-11.5546875,-10.890625,-12.2734375
3,-6.44140625,-6.71484375,-10.6953125,-10.6953125,-10.6953125,-12.1640625
4,-5.39453125,-8.828125,-11.4453125,-9.265625,-9.3828125,-9.484375
5,-6.12109375,-6.32421875,-10.5078125,-11.75,-10.5859375,-10.328125
6,-5.5859375,-5.390625,-11.78125,-12.1484375,-10.1015625,-11.9140625
7,-5.43359375,-8.125,-11.84375,-11.28125,-11.3046875,-13.078125
8,-5.6328125,-13.25,-10.8125,-11.2421875,-10.9453125,-11.8828125
9,-6.06640625,-6.44140625,-12.140625,-11.7734375,-10.703125,-11.1953125
10,-6.4140625,-4.8046875,-9.453125,-10.6640625,-11.0625,-11.90625
11,-5.2578125,-7.63671875,-9.4921875,-9.3046875,-9.640625,-10.7421875
12,-6.421875,-7.15625,-6.9140625,-10.7109375,-13.484375,-13.7890625
13,-6.05859375,-7.2109375,-11.96875,-11.75,-10.5390625,-12.4921875
14,-6.53125,-8.234375,-10.765625,-10.6953125,-13.0546875,-11.0859375
15,-5.98046875,-8.4609375,-10.6015625,-12.609375,-9.828125,-9.4921875
16,-6.58203125,-6.26953125,-6.6328125,-10.453125,-10.1640625,-8.9765625
17,-6.5703125,-6.7734375,-9.9375,-8.0,-9.9921875,-10.453125
18,-6.25,-9.5234375,-11.0234375,-12.28125,-10.1015625,-8.0234375
19,-6.0390625,-6.95703125,-7.65234375,-14.5078125,-12.0390625,-11.34375
