,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-7.47265625,-7.03125,-9.078125,-10.8359375,-10.8828125,-11.40625
1,-7.1796875,-11.5,-11.796875,-11.859375,-11.9765625,-10.9921875
2,-6.09375,-8.2890625,-12.078125,-12.3203125,-12.4609375,-13.3203125
3,-6.921875,-9.8671875,-11.0859375,-11.359375,-11.640625,-11.484375
4,-6.68359375,-11.46875,-11.8515625,-12.609375,-11.734375,-11.375
5,-6.73046875,-6.12109375,-12.3046875,-10.40625,-9.96875,-11.890625
6,-8.1953125,-9.0546875,-12.3203125,-11.8828125,-11.8515625,-12.4296875
7,-7.359375,-10.1796875,-13.5390625,-13.5078125,-12.1015625,-11.6640625
8,-7.8046875,-7.73046875,-6.3203125,-11.109375,-10.4140625,-9.4140625
9,-6.81640625,-11.5390625,-11.1796875,-11.4296875,-11.21875,-11.609375
10,-8.8671875,-10.1328125,-10.71875,-9.9609375,-10.890625,-10.671875
11,-7.1796875,-8.6171875,-12.6796875,-12.375,-12.78125,-12.296875
12,-7.02734375,-10.625,-11.7578125,-11.6484375,-12.2265625,-10.7265625
13,-7.984375,-6.81640625,-11.0234375,-11.328125,-12.1015625,-12.265625
14,-6.9609375,-11.5625,-11.6171875,-12.640625,-11.1484375,-10.890625
15,-7.6328125,-8.140625,-12.046875,-10.5,-10.15625,-11.4375
16,-8.5625,-8.4765625,-12.6875,-10.3203125,-11.203125,-12.4375
17,-6.3046875,-6.21875,-6.7421875,-11.5234375,-10.90625,-10.3515625
18,-9.875,-10.671875,-11.828125,-10.875,-10.609375,-10.4375
19,-6.76171875,-11.921875,-11.46875,-11.7890625,-12.3671875,-12.7578125
