,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-8.265625,-10.484375,-9.796875,-9.8125,-9.4453125,-10.875
1,-8.0390625,-11.2734375,-10.21875,-9.5234375,-9.0390625,-10.1875
2,-7.90625,-11.265625,-12.265625,-11.234375,-11.4453125,-9.3515625
3,-8.65625,-11.7109375,-11.2890625,-10.03125,-9.390625,-12.015625
4,-8.859375,-14.4140625,-11.0546875,-10.96875,-10.5625,-9.40625
5,-8.46875,-11.875,-10.953125,-10.2578125,-9.3359375,-10.890625
6,-8.6328125,-12.1171875,-10.875,-11.046875,-11.9296875,-12.4140625
7,-7.6796875,-10.5234375,-9.5546875,-9.7890625,-9.8828125,-12.4453125
8,-8.4609375,-11.4296875,-9.453125,-8.640625,-9.1953125,-10.2109375
9,-8.140625,-12.3359375,-10.1171875,-11.2890625,-10.890625,-12.4375
10,-8.53125,-10.6796875,-9.96875,-8.796875,-9.6015625,-10.3515625
11,-7.77734375,-11.46875,-11.03125,-11.1484375,-10.6953125,-12.0
12,-8.25,-10.71875,-10.0859375,-9.40625,-8.6171875,-10.6484375
13,-8.71875,-12.0234375,-11.75,-12.4296875,-11.109375,-12.78125
14,-8.65625,-11.0859375,-11.171875,-10.90625,-11.25,-12.6015625
15,-9.234375,-11.8671875,-10.109375,-10.796875,-10.84375,-12.2265625
16,-8.3046875,-11.5,-9.546875,-11.703125,-12.8203125,-12.6171875
17,-8.734375,-11.703125,-10.2421875,-10.34375,-10.34375,-12.2265625
18,-8.4296875,-10.9921875,-9.4140625,-8.84375,-9.203125,-10.0234375
19,-8.5234375,-10.78125,-9.9296875,-9.921875,-10.3984375,-11.109375
