,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-9.8046875,-11.4375,-8.9453125,-9.421875,-10.5234375,-10.875
1,-8.21875,-13.3984375,-10.5,-9.6953125,-9.34375,-10.1875
2,-12.2109375,-12.8203125,-13.1953125,-11.4140625,-12.046875,-9.3515625
3,-8.7109375,-12.859375,-11.3671875,-10.5625,-10.90625,-12.015625
4,-10.5546875,-15.96875,-10.9140625,-11.8203125,-9.9375,-9.40625
5,-8.828125,-14.2890625,-12.46875,-10.6484375,-10.3203125,-10.890625
6,-11.46875,-14.046875,-13.078125,-12.3046875,-13.21875,-12.4140625
7,-8.53125,-11.0703125,-10.3203125,-10.4609375,-11.0390625,-12.4453125
8,-9.140625,-12.0859375,-10.4765625,-9.4140625,-9.6484375,-10.2109375
9,-10.71875,-12.5703125,-11.7265625,-11.5234375,-11.8671875,-12.4375
10,-9.296875,-13.046875,-11.6015625,-9.4375,-10.0078125,-10.3515625
11,-8.5625,-12.765625,-11.09375,-11.421875,-11.921875,-12.0
12,-8.453125,-11.9140625,-10.8828125,-9.3125,-9.9375,-10.6484375
13,-10.3984375,-13.8359375,-14.3671875,-13.7265625,-11.640625,-12.78125
14,-10.3984375,-12.0390625,-12.7265625,-12.515625,-12.0078125,-12.6015625
15,-8.890625,-13.484375,-11.9140625,-10.859375,-11.6015625,-12.2265625
16,-9.671875,-13.421875,-11.5625,-12.3671875,-12.375,-12.6171875
17,-9.53125,-12.6484375,-11.734375,-11.921875,-11.8984375,-12.2265625
18,-8.4375,-10.9765625,-9.8046875,-9.3671875,-10.46875,-10.0234375
19,-8.7265625,-12.1796875,-10.421875,-9.546875,-9.1640625,-11.109375
