,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-5.7243242263793945,-6.954443454742432,-7.910331249237059,-6.606109142303467,-6.948836326599121,-6.5378098487854
1,-5.4254469871521,-8.120400428771973,-7.505682468414307,-7.545688152313232,-6.884581089019775,-7.291533470153809
2,-5.590631484985352,-7.011721134185791,-6.6634202003479,-6.785369873046875,-6.823025703430176,-7.281169891357422
4,-5.042266368865967,-6.83555269241333,-7.249917984008789,-7.575042247772217,-7.728541374206543,-8.638550758361816
3,-6.295497894287109,-6.168648719787598,-6.924198627471924,-7.26145601272583,-7.022536754608154,-7.629208087921143
5,-6.53783655166626,-7.87095832824707,-7.6688055992126465,-7.597283363342285,-6.439545631408691,-6.961527824401856
7,-5.223963737487793,-5.536672115325928,-7.799572467803955,-7.864658355712891,-7.864658355712891,-7.798463344573975
6,-5.854422092437744,-6.038628101348877,-8.389530181884766,-7.844604969024658,-7.646016597747803,-7.879855632781982
8,-5.882120132446289,-5.446166038513184,-6.803582668304443,-6.39956521987915,-6.978259086608887,-7.2041015625
15,-5.994877815246582,-4.78505802154541,-7.505223274230957,-7.58436918258667,-6.567875862121582,-7.212984561920166
9,-5.584659576416016,-7.461967945098877,-7.137979507446289,-6.823678016662598,-7.058591842651367,-8.08791446685791
14,-5.890117645263672,-5.478684902191162,-6.948426246643066,-6.589155197143555,-7.427866458892822,-7.8113908767700195
10,-6.627766132354736,-8.849983215332031,-6.783082485198975,-6.924154281616211,-6.783180236816406,-7.06271505355835
12,-6.344236850738525,-6.55829668045044,-6.267220973968506,-6.584529399871826,-6.881435394287109,-7.292635917663574
11,-5.249171257019043,-8.266582489013672,-8.500078201293945,-7.411428451538086,-8.744972229003906,-9.571711540222168
13,-6.159284591674805,-7.6967997550964355,-8.032425880432129,-7.547086238861084,-7.621933460235596,-7.9717535972595215
16,-5.33677339553833,-8.368101119995117,-7.01664400100708,-6.449496746063232,-6.835045337677002,-7.042834281921387
17,-5.185544013977051,-8.046031951904297,-7.820688247680664,-7.874125480651855,-7.932794094085693,-7.663221836090088
18,-7.186811447143555,-7.809337139129639,-7.419402122497559,-6.653452396392822,-6.898732662200928,-7.374573707580566
19,-5.521140098571777,-7.914731979370117,-6.9074320793151855,-6.862362384796143,-6.870757579803467,-7.749649524688721
