,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.776045083999634,-10.09815502166748,-10.078205108642578,-9.889619827270508,-9.601551055908203,-10.858941078186035
1,-4.347764492034912,-7.328064441680908,-10.457562446594238,-9.94921588897705,-9.815317153930664,-10.022734642028809
2,-3.264382839202881,-4.368002891540527,-10.649904251098633,-9.253007888793944,-10.235774040222168,-9.82261085510254
4,-3.3843491077423096,-4.179882526397705,-5.781888008117676,-9.071951866149902,-9.911253929138184,-9.449376106262209
3,-3.1384897232055664,-5.067033290863037,-9.534289360046388,-9.695833206176758,-8.784279823303223,-8.158418655395508
5,-3.867243528366089,-8.135110855102539,-10.304551124572754,-9.329182624816896,-8.917128562927246,-9.667680740356444
7,-3.7884390354156494,-8.42408275604248,-9.40796947479248,-9.122000694274902,-10.386256217956545,-9.71296215057373
6,-4.156227111816406,-5.286455154418945,-9.122831344604492,-10.10105037689209,-9.786499977111816,-9.786890029907228
8,-3.4200401306152344,-6.589367866516113,-9.369754791259766,-9.065668106079102,-9.056894302368164,-9.816535949707031
15,-3.396857261657715,-9.820293426513672,-9.656005859375,-9.27241039276123,-9.243724822998049,-9.839922904968262
9,-3.7075719833374015,-10.063597679138184,-10.517082214355469,-9.988347053527832,-9.654160499572754,-9.514518737792969
14,-4.635378360748291,-6.198067665100098,-8.60234260559082,-9.185832023620604,-9.713056564331056,-9.757267951965332
10,-3.722683906555176,-9.480266571044922,-10.40941333770752,-8.918127059936523,-9.400102615356444,-10.181013107299805
12,-5.213724613189697,-8.838871002197266,-9.940224647521973,-9.394488334655762,-9.19300365447998,-9.746167182922363
11,-4.393377780914307,-9.426660537719728,-9.405231475830078,-9.791028022766112,-9.582509994506836,-10.03599452972412
13,-3.761287927627564,-5.981464385986328,-9.768622398376465,-9.05384349822998,-9.184115409851074,-9.28093147277832
16,-3.262275457382202,-5.774003505706787,-11.227486610412598,-9.227032661437988,-10.263053894042969,-8.344756126403809
17,-4.413290500640869,-10.403387069702148,-10.646029472351074,-10.646029472351074,-10.663430213928224,-10.89159870147705
18,-4.144065856933594,-9.462854385375977,-9.284050941467283,-9.636688232421877,-9.25260066986084,-9.483162879943848
19,-3.696842670440674,-9.231074333190918,-10.303177833557127,-9.452919006347656,-9.29880428314209,-9.487724304199219
