,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
1,-7.642245292663574,-6.499910354614258,-11.020480155944824,-11.155019760131836,-11.089791297912598,-12.062832832336426
3,-8.538317680358887,-10.576053619384766,-10.030926704406738,-10.342076301574709,-9.482059478759766,-10.65330982208252
8,-7.075454235076904,-8.094114303588867,-10.642698287963867,-10.597346305847168,-9.362398147583008,-10.302186012268066
15,-8.51113224029541,-9.20661163330078,-8.89169692993164,-9.824329376220703,-9.609971046447754,-10.85655403137207
2,-9.025569915771484,-7.940404891967773,-7.219023704528809,-9.76974105834961,-10.346094131469728,-10.496611595153809
14,-8.019222259521484,-7.568263530731201,-7.8771820068359375,-9.808449745178224,-10.141654014587402,-11.25270175933838
12,-7.869555473327637,-6.606845378875732,-6.524922847747803,-8.578457832336426,-8.997243881225586,-9.386540412902832
21,-9.755363464355469,-7.877384185791016,-10.858192443847656,-10.517192840576172,-10.25447940826416,-10.423310279846191
23,-7.534142971038818,-10.324663162231444,-10.348990440368652,-10.565661430358888,-9.778590202331545,-10.629997253417969
9,-7.939864635467529,-7.009552478790283,-9.058650016784668,-11.572577476501465,-10.397502899169922,-11.14832592010498
11,-8.277144432067871,-8.545083999633789,-11.137243270874023,-11.504864692687988,-11.145545959472656,-10.620112419128418
10,-6.921330451965332,-6.81896448135376,-6.850531578063965,-10.966719627380373,-10.330251693725586,-11.348709106445312
20,-7.771658897399902,-7.460124969482422,-11.085899353027344,-8.386459350585938,-8.866659164428711,-9.171772956848145
0,-7.865975379943848,-8.659258842468262,-9.784361839294434,-10.605189323425291,-10.83782196044922,-11.329216003417969
6,-7.281460285186768,-7.146726608276367,-10.957822799682615,-9.958955764770508,-9.995843887329102,-11.261401176452637
5,-8.365878105163574,-9.14092254638672,-10.957480430603027,-10.86856746673584,-10.87098789215088,-11.484922409057615
7,-7.176750659942627,-7.064788341522217,-10.522685050964355,-10.472023963928224,-9.230199813842772,-10.549772262573242
4,-7.513885498046875,-9.631068229675291,-10.381669998168944,-9.955565452575684,-9.734158515930176,-10.228503227233888
17,-8.428735733032227,-9.407953262329102,-8.229325294494629,-10.902897834777832,-10.664227485656738,-10.97290325164795
18,-8.263093948364258,-10.660143852233888,-11.391664505004885,-11.35944366455078,-10.425416946411133,-10.731199264526367
19,-8.757048606872559,-8.687546730041504,-7.916195392608643,-10.990805625915527,-11.417006492614746,-11.644195556640623
16,-8.273886680603027,-6.991696834564209,-8.183740615844727,-10.282179832458496,-10.993602752685549,-11.58824062347412
13,-8.79959774017334,-8.81957721710205,-10.892082214355469,-10.088605880737305,-10.286540985107422,-10.371528625488281
