,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-1.4785507917404177,-1.3665237426757812,-0.9145148992538452,-0.9433742761611938,-2.175645589828491,-3.2748708724975586
1,-0.9546584486961364,-1.0230168104171753,-1.0932000875473022,-1.1543879508972168,-4.073575973510742,-3.605449676513672
2,-2.252065896987915,-0.563949704170227,-2.4700894355773926,-2.583454370498657,-2.478582859039306,-4.1981353759765625
3,-1.1732536554336548,-3.1079535484313965,-3.489459991455078,-3.368478536605835,-3.209519147872925,-3.777984380722046
5,-1.2045215368270874,-4.596944332122803,-4.27969217300415,-3.192038059234619,-4.795959949493408,-4.82802677154541
7,-1.5950696468353271,-0.6240084171295166,-0.7724025249481201,-1.206308364868164,-1.342502474784851,-4.956377029418945
6,-3.5769476890563965,-2.3662562370300293,-2.4398739337921143,-2.5366196632385254,-4.494064331054688,-5.438531875610352
8,-0.9039604067802428,-1.009499192237854,-1.6802386045455933,-3.1419999599456787,-4.440971851348877,-3.238234519958496
9,-0.8265558481216431,-1.0638498067855835,-0.597378134727478,-3.712749719619751,-2.8905460834503174,-3.882902145385742
10,-1.2445486783981323,-1.435286283493042,-1.1287003755569458,-3.895508289337158,-5.65944766998291,-5.001311779022217
11,-2.1178574562072754,-2.861207962036133,-2.422136783599853,-1.2188762426376345,-1.3105148077011108,-0.5978350639343262
13,-1.0892866849899292,-3.305975914001465,-1.367095708847046,-1.4923814535140991,-4.180154323577881,-3.5651204586029053
12,-1.456023097038269,-3.688343286514282,-4.302962303161621,-4.130987167358398,-3.213270664215088,-4.153698444366455
14,-1.37326180934906,-2.01872992515564,-2.8180978298187256,-4.709609031677246,-5.05014705657959,-4.619530200958252
23,-0.7076538801193237,-1.7617197036743164,-1.2533469200134275,-0.6521835923194885,-3.142996311187744,-4.590120315551758
16,-1.1951799392700195,-2.5786585807800293,-4.920359611511231,-5.1748762130737305,-5.483992576599121,-5.385594367980957
17,-2.1094179153442383,-1.492762327194214,-1.7015135288238523,-2.878827810287476,-3.1682772636413574,-4.532576084136963
18,-1.3343504667282104,-0.3751218616962433,-1.095071792602539,-4.513447284698486,-4.827484130859375,-4.82705020904541
19,-1.5034373998641968,-2.0385096073150635,-4.258778095245361,-4.329006195068359,-3.0745420455932617,-4.503397464752197
4,-3.290060520172119,-2.371876716613769,-2.6915297508239746,-0.5792711973190308,-3.4507901668548584,-3.645344257354736
22,-1.1526877880096436,-0.775182843208313,-1.4574179649353027,-1.0673109292984009,-1.0180013179779053,-3.3548688888549805
21,-1.9862157106399536,-3.4229214191436768,-3.281064510345459,-2.7888076305389404,-1.4259028434753418,-1.6590654850006104
15,-1.080668330192566,-2.5364110469818115,-4.355403423309326,-3.833103656768799,-3.927556037902832,-4.209590435028076
20,-1.0253970623016355,-4.000962734222412,-3.1901557445526123,-4.421602725982666,-4.450935363769531,-4.352144241333008
