,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-0.8129489421844482,-3.5227813720703125,-3.1326982975006104,-2.372020959854126,-2.983025550842285,-1.913794040679932
1,-0.6387824416160583,-1.384546160697937,-2.54951286315918,-4.129973411560059,-5.519359588623047,-4.440618991851807
2,-0.8386759757995605,-1.4845271110534668,-0.8694626092910767,-2.8649630546569824,-3.3556160926818848,-3.123018264770508
3,-0.6463544964790344,-1.1892162561416626,-2.979083776473999,-4.560728073120117,-4.242359161376953,-4.150188446044922
5,-0.8938053250312805,-2.481170177459717,-4.090184688568115,-4.376667022705078,-5.374165058135986,-4.788587093353272
7,-1.1312246322631836,-1.6107758283615112,-2.795126914978028,-4.169567108154297,-3.839701652526856,-4.501598834991455
6,-0.656043529510498,-3.170062065124512,-2.4738247394561768,-4.090835571289063,-4.549649715423584,-4.74698543548584
8,-1.0771368741989136,-0.7320297360420227,-1.7074639797210691,-1.737519145011902,-4.549613952636719,-4.761674880981445
9,-0.5319572687149048,-1.996721625328064,-3.7063591480255127,-5.343789577484131,-5.173279285430908,-3.947380304336548
10,-0.8198748826980591,-0.8306192755699158,-3.782384872436523,-3.995830774307251,-4.726095199584961,-4.3152265548706055
11,-1.6898342370986938,-3.1295242309570312,-3.491938829421997,-3.38188910484314,-4.507424831390381,-4.070624351501465
13,-0.9752499461174012,-1.5833492279052734,-1.8314751386642456,-2.078168630599976,-2.0142624378204346,-4.2180585861206055
12,-0.7667816877365112,-0.998843789100647,-4.673873424530029,-4.287609577178955,-5.199946880340576,-5.139449596405029
14,-1.257376790046692,-1.0232013463974,-4.094635009765625,-4.101151466369629,-4.019186496734619,-3.830512762069702
23,-1.1244604587554932,-0.5042204856872559,-1.4976346492767334,-4.629627227783203,-4.795351505279541,-4.687367916107178
16,-1.035875916481018,-1.4990593194961548,-0.7844313383102417,-0.8345326781272888,-0.4807663559913635,-3.4091789722442627
17,-0.9216206073760986,-1.3149062395095823,-1.539295315742493,-2.474891662597656,-4.694696426391602,-4.411179065704346
18,-1.178102731704712,-2.6642191410064697,-4.21983528137207,-4.187825679779053,-4.397725582122803,-4.386942863464356
19,-1.3038121461868286,-2.0777688026428223,-3.6696176528930655,-3.533302068710327,-3.7513487339019775,-4.146596431732178
4,-0.7786779403686523,-0.9568958282470704,-1.4650647640228271,-1.643318772315979,-3.1994149684906006,-1.5015441179275513
22,-0.6766571402549744,-1.004904866218567,-3.1101205348968506,-2.9540274143218994,-4.578120231628418,-4.047566890716553
21,-1.2622129917144775,-1.6485849618911743,-3.3011255264282227,-4.043672561645508,-4.314568042755127,-4.459010601043701
15,-0.7389545440673828,-3.810679912567138,-5.137120246887207,-6.262131214141846,-5.54144287109375,-3.2017061710357666
20,-0.8599922060966492,-0.7163584232330322,-4.388461112976074,-4.688160419464111,-4.657608985900879,-4.35679817199707
