,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-1.07802414894104,-1.4946765899658203,-1.8069822788238523,-2.8568809032440186,-3.043446779251098,-3.022544860839844
1,-0.4802462160587311,-0.193355306982994,-0.9373846054077148,-2.6198925971984863,-2.671788692474365,-2.4131007194519043
2,-1.3042268753051758,-1.8302619457244875,-1.7111221551895142,-2.6349148750305176,-2.625282526016236,-3.184830665588379
3,-0.4781895875930786,-1.028934121131897,-2.423321485519409,-1.7154191732406616,-1.8488860130310056,-2.277027130126953
5,-0.9437978863716124,-0.6095766425132751,-0.7408507466316223,-0.9160194396972656,-2.33982515335083,-2.4479801654815674
7,-0.6514700055122375,-1.228777527809143,-2.264582395553589,-2.581479549407959,-2.929288864135742,-2.941002368927002
6,-0.7031954526901245,-1.7698911428451538,-0.6565422415733337,-1.5181934833526611,-2.749753475189209,-3.026228904724121
8,-0.8378692865371704,-0.7364148497581482,-1.529369235038757,-1.7407066822052002,-1.7803817987442017,-1.843688726425171
9,-1.165249943733215,-0.8281819224357605,-2.5368471145629883,-2.548551082611084,-3.1595451831817627,-2.9879162311553955
10,-0.9513442516326904,-0.5823453068733215,-1.4015552997589111,-1.998270034790039,-2.094168901443481,-2.219010829925537
11,-1.3584723472595217,-0.8236184120178223,-2.15176773071289,-1.916584014892578,-1.55568265914917,-2.449349403381348
13,-1.1669646501541138,-1.117586612701416,-0.6711400151252747,-2.5350258350372314,-2.7040822505950928,-2.6628177165985107
12,-0.7035551071166992,-1.096807599067688,-0.7329539656639099,-3.065182447433472,-2.900187492370605,-2.842213630676269
14,-0.7415052056312561,-0.9636839628219604,-0.5812077522277832,-0.7061135768890381,-0.3853082358837127,-2.022603273391724
23,-0.7802826166152954,-1.295925259590149,-1.4390144348144531,-2.3075647354125977,-1.9684343338012693,-1.3145503997802734
16,-1.2513662576675415,-0.3596261143684387,-0.6585986614227295,-1.9482436180114744,-2.1587045192718506,-2.498831272125244
17,-0.6285244822502136,-1.2767131328582764,-0.9907825589179992,-3.287572145462036,-2.625744342803955,-2.456727981567383
18,-0.9802132844924928,-1.1354830265045166,-0.5506662130355835,-1.8038691282272337,-2.1544666290283203,-2.4315693378448486
19,-0.9587397575378418,-1.215118169784546,-2.030414581298828,-1.803462505340576,-2.47554874420166,-1.6995151042938232
4,-1.163543701171875,-1.2844998836517334,-2.646919250488281,-2.529979944229126,-2.5419604778289795,-2.857734203338623
22,-0.8816595673561096,-0.6050741672515869,-0.6684576272964478,-0.6897257566452026,-1.948946237564087,-2.6996989250183105
21,-0.6764745712280273,-1.1074345111846924,-1.5349091291427612,-1.945250988006592,-1.842667579650879,-2.1249988079071045
15,-1.2558082342147827,-0.6543458700180054,-2.856849670410156,-3.0389719009399414,-3.1912200450897217,-2.568190097808838
20,-1.1543796062469482,-2.1622533798217773,-2.0365865230560303,-2.0786736011505127,-2.2116496562957764,-2.3162333965301514
