,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-10.0859375,-19.734375,-20.578125,-21.453125,-21.3125,-21.328125
1,-10.65625,-20.40625,-20.28125,-20.890625,-19.109375,-19.453125
2,-8.390625,-19.609375,-19.4375,-18.28125,-18.953125,-18.046875
3,-8.203125,-20.078125,-19.28125,-20.859375,-18.0,-18.546875
4,-9.5390625,-21.390625,-19.5,-18.8125,-17.359375,-14.6796875
5,-8.0390625,-21.21875,-19.921875,-20.078125,-22.5625,-20.296875
6,-11.8984375,-20.890625,-21.09375,-21.890625,-21.328125,-21.0
7,-10.8203125,-21.6875,-22.265625,-21.46875,-20.515625,-20.4375
8,-11.953125,-20.859375,-20.765625,-20.625,-20.328125,-19.703125
9,-8.6640625,-20.703125,-23.46875,-23.25,-23.390625,-19.71875
10,-14.1171875,-21.046875,-19.34375,-19.0625,-18.453125,-19.03125
11,-9.6328125,-18.8125,-18.359375,-18.203125,-18.125,-18.5
12,-8.421875,-19.28125,-18.546875,-18.765625,-17.359375,-18.765625
13,-10.4140625,-21.3125,-20.625,-20.90625,-19.96875,-18.34375
14,-8.140625,-20.65625,-18.640625,-19.421875,-17.0,-18.5625
15,-9.4140625,-19.015625,-19.78125,-19.34375,-19.46875,-19.875
16,-11.2734375,-21.15625,-21.0,-22.171875,-22.921875,-23.5
17,-7.67578125,-19.375,-17.09375,-17.46875,-18.40625,-18.71875
18,-9.953125,-19.75,-19.671875,-20.765625,-21.875,-18.53125
19,-7.66796875,-19.625,-20.046875,-19.6875,-18.046875,-16.34375
