,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-3.99609375,-7.609375,-7.6484375,-7.96484375,-6.91015625,-7.10546875
1,-5.1953125,-8.8125,-8.2578125,-6.53515625,-6.109375,-5.7421875
2,-3.2734375,-7.84375,-6.7734375,-6.88671875,-6.453125,-6.05859375
3,-3.453125,-7.33203125,-5.83984375,-6.64453125,-6.59375,-6.21484375
4,-2.923828125,-6.8515625,-6.45703125,-6.7265625,-6.5546875,-7.6640625
5,-2.853515625,-7.51171875,-7.33203125,-6.6328125,-6.6484375,-6.4609375
6,-4.2890625,-6.0703125,-7.859375,-7.53125,-6.87109375,-6.578125
7,-4.1796875,-7.58984375,-6.890625,-6.609375,-7.86328125,-7.0078125
8,-4.546875,-6.15234375,-7.51171875,-7.39453125,-6.33984375,-6.265625
9,-3.294921875,-7.30078125,-6.80859375,-6.7109375,-6.25,-5.80859375
10,-4.5078125,-3.666015625,-7.6796875,-6.4140625,-5.62890625,-6.0078125
11,-3.16015625,-7.56640625,-7.16015625,-6.60546875,-7.3671875,-7.453125
12,-3.751953125,-9.2109375,-7.9609375,-7.56640625,-6.265625,-7.88671875
13,-3.423828125,-6.36328125,-7.453125,-7.48046875,-6.91015625,-6.3515625
14,-3.599609375,-5.08203125,-4.56640625,-7.31640625,-6.76953125,-7.3359375
15,-3.30078125,-7.87109375,-6.86328125,-6.85546875,-7.07421875,-6.7265625
16,-3.484375,-7.078125,-6.0,-6.24609375,-6.3515625,-7.0390625
17,-4.24609375,-8.6171875,-6.4921875,-5.79296875,-7.68359375,-7.328125
18,-4.11328125,-5.71484375,-5.16796875,-5.3984375,-8.328125,-7.59375
19,-3.96875,-7.6953125,-7.81640625,-6.2109375,-6.00390625,-5.40234375
