,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-6.33984375,-5.921875,-7.74609375,-5.375,-6.72265625,-6.44140625
1,-6.01171875,-6.9140625,-11.1640625,-11.390625,-11.078125,-11.1796875
2,-6.83203125,-7.484375,-9.609375,-10.6953125,-9.296875,-9.5625
3,-5.79296875,-7.76171875,-8.578125,-8.8671875,-8.8046875,-9.1484375
4,-5.796875,-10.015625,-8.765625,-9.2265625,-9.484375,-9.6015625
5,-6.20703125,-6.7421875,-9.6015625,-9.53125,-9.3515625,-10.6796875
6,-6.03125,-7.04296875,-7.9296875,-8.09375,-7.98828125,-10.4140625
7,-6.23828125,-7.08984375,-9.9296875,-9.53125,-9.4375,-10.4375
8,-6.7890625,-6.81640625,-9.390625,-10.734375,-9.3203125,-9.328125
9,-6.13671875,-6.75390625,-9.859375,-9.4296875,-9.6875,-10.21875
10,-6.4296875,-7.0703125,-9.25,-8.578125,-7.96484375,-9.1796875
11,-5.484375,-8.234375,-9.8359375,-8.8984375,-9.7109375,-10.125
12,-5.8984375,-8.640625,-9.9921875,-8.5625,-8.484375,-10.828125
13,-7.30078125,-9.390625,-9.65625,-10.4453125,-9.1328125,-10.90625
14,-6.14453125,-8.4375,-9.828125,-9.3203125,-8.546875,-9.8984375
15,-7.19921875,-8.0,-8.515625,-8.515625,-8.7734375,-10.0
16,-6.37890625,-8.859375,-8.890625,-9.2578125,-8.5859375,-10.5546875
17,-5.84765625,-8.765625,-9.578125,-9.34375,-10.0,-9.9765625
18,-6.453125,-7.60546875,-9.484375,-9.1484375,-9.53125,-10.328125
19,-5.96875,-8.6640625,-8.7890625,-8.8359375,-9.0234375,-9.6875
