,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-6.488444805145264,-11.049482345581056,-11.864290237426758,-11.770170211791992,-11.770170211791992,-13.2575101852417
1,-5.2007365226745605,-9.35870361328125,-10.862651824951172,-10.92869472503662,-10.55698585510254,-11.66085433959961
2,-5.9762959480285645,-3.643599271774292,-10.45981216430664,-10.33225440979004,-7.857010841369629,-10.718791961669922
4,-5.660907745361328,-12.285093307495115,-13.238924980163574,-11.0668363571167,-11.93844509124756,-12.010268211364746
3,-6.604548454284668,-11.55751609802246,-12.519319534301758,-13.681907653808594,-13.396432876586914,-14.57640552520752
5,-7.37085485458374,-3.5772809982299805,-14.180622100830078,-9.93932056427002,-12.158512115478516,-10.086484909057615
7,-6.7782816886901855,-10.503451347351074,-9.270716667175291,-9.928251266479492,-8.694214820861816,-9.936453819274902
6,-6.629589080810547,-5.467977046966553,-6.418871402740479,-4.448929309844971,-10.340169906616213,-10.87445068359375
8,-5.547370910644531,-11.40891170501709,-10.013304710388184,-8.865684509277344,-8.411922454833984,-9.92406177520752
15,-6.522820472717285,-8.651989936828613,-14.068480491638184,-10.334444999694824,-11.63097858428955,-12.12490177154541
9,-6.439210414886475,-12.903524398803713,-11.822301864624023,-11.74072551727295,-11.74072551727295,-12.971108436584473
14,-6.695842266082764,-7.497631549835205,-13.315831184387209,-10.981314659118652,-10.133479118347168,-12.677964210510254
10,-6.700430393218994,-11.338616371154783,-11.79638957977295,-11.79638957977295,-11.79638957977295,-12.280054092407228
12,-6.843142986297607,-13.63139533996582,-13.448171615600586,-12.301066398620604,-12.885272026062012,-11.307899475097656
11,-7.001290321350098,-8.65800666809082,-10.250673294067385,-13.2836275100708,-10.661298751831056,-12.805953979492188
13,-5.936786651611328,-9.936864852905272,-13.119905471801758,-10.83586311340332,-11.555330276489258,-12.331838607788086
16,-7.306417465209961,-7.52493953704834,-11.374683380126951,-11.22470474243164,-11.486761093139648,-12.088436126708984
17,-6.289829254150391,-8.954034805297852,-11.423060417175291,-11.423060417175291,-11.494603157043455,-12.643004417419434
18,-6.168894767761231,-11.327686309814451,-10.403444290161133,-10.136165618896484,-10.082273483276367,-11.36991024017334
19,-7.111495018005371,-9.045597076416016,-10.903206825256348,-10.176740646362305,-10.153756141662598,-11.329605102539062
