,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
1,-5.3304877281188965,-9.51121425628662,-11.514656066894531,-11.520263671875,-10.410198211669922,-11.66085433959961
3,-8.86568832397461,-12.527612686157228,-13.305583953857422,-13.062152862548828,-14.943535804748535,-14.57640552520752
8,-6.579405784606934,-10.66862678527832,-9.40563678741455,-9.244888305664062,-8.229074478149414,-9.92406177520752
2,-6.857482433319092,-6.233040809631348,-10.877067565917969,-11.482681274414062,-10.053720474243164,-10.718791961669922
14,-7.868010997772217,-10.188802719116213,-12.677740097045898,-11.906045913696287,-11.296072959899902,-12.677964210510254
12,-9.102516174316406,-13.870680809020996,-13.739891052246094,-12.66636562347412,-12.417679786682127,-11.307899475097656
21,-9.243693351745604,-10.948492050170898,-12.54035472869873,-12.708776473999023,-11.42393398284912,-11.797832489013672
23,-7.014588356018066,-8.114847183227539,-11.289175987243652,-10.03668975830078,-9.739018440246582,-10.877674102783203
9,-7.525788307189941,-12.920052528381348,-11.466556549072266,-10.719393730163574,-11.011940002441406,-12.971108436584473
11,-8.543464660644531,-10.029692649841309,-11.122671127319336,-12.605064392089844,-12.057539939880373,-12.805953979492188
10,-8.670867919921875,-11.424759864807127,-11.772665977478027,-12.215981483459473,-12.654751777648926,-12.280054092407228
0,-8.731091499328613,-12.435049057006836,-11.840472221374512,-12.606311798095703,-13.211477279663086,-13.2575101852417
17,-8.045499801635742,-10.881499290466309,-13.120298385620115,-13.347448348999023,-13.428003311157228,-12.643004417419434
18,-7.138405799865723,-11.289159774780272,-11.176897048950195,-9.53393840789795,-9.93123722076416,-11.36991024017334
19,-7.856869697570801,-10.042892456054688,-11.64730453491211,-10.568780899047852,-10.468406677246094,-11.329605102539062
16,-8.57597541809082,-11.26976203918457,-12.171655654907228,-12.565569877624512,-12.355064392089844,-12.088436126708984
4,-7.22558069229126,-12.172317504882812,-12.382951736450195,-10.829891204833984,-10.898929595947266,-12.010268211364746
20,-9.378252029418944,-13.398195266723633,-12.675551414489746,-10.29298973083496,-11.610971450805664,-10.47069263458252
5,-9.352134704589844,-4.503520488739014,-13.774087905883787,-11.262857437133787,-10.955761909484863,-10.086484909057615
13,-8.110907554626465,-10.709593772888184,-12.389841079711914,-11.254406929016112,-11.74197769165039,-12.331838607788086
6,-8.458019256591797,-6.001550674438477,-5.709147930145264,-6.031738758087158,-10.74530792236328,-10.87445068359375
7,-7.59375,-10.109375,-9.296875,-9.8046875,-9.078125,-9.9375
15,-7.1875,-10.5546875,-13.75,-10.640625,-10.8515625,-12.1171875
