,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-3.082315921783448,-1.303469181060791,-6.339831829071045,-7.712192058563232,-4.50955867767334,-2.507115602493286,-0.792339563369751,-7.487661838531494,-5.557492256164551,-8.90074634552002,-1.1755460500717163,-1.3553041219711304,-6.226363658905029,-7.739395618438721,-4.509064197540283,-3.5032920837402344,-1.1443579196929932,-7.613455295562744,-4.650069236755371,-7.375252723693848,-1.5978460311889648,-1.142165184020996,-5.865367889404297,-7.81143856048584,-5.112215042114258,-4.509225368499756,-1.4728964567184448,-6.156386375427246,-5.029454231262207,-6.068646430969238,-2.2285501956939697,-0.313303142786026,-6.258458137512207,-7.1800384521484375,-7.143478393554688,-7.832537174224853,-4.84052324295044,-6.264657974243164,-8.014740943908691,-7.322683811187744,-2.857828140258789,-0.1858025044202804,-6.157678604125977,-7.515970230102539,-7.505461692810059,-9.124334335327148,-5.012205123901367,-6.490933418273926,-8.629677772521973,-7.682131767272949,-2.4212749004364014,-0.4028612971305847,-5.942915439605713,-6.860808849334717,-6.738124370574951,-6.25333833694458,-4.348922729492188,-6.233649253845215,-7.10468053817749,-6.391249656677246
1,-2.66306209564209,-1.2752933502197266,-5.136025428771973,-7.409103393554687,-4.3127217292785645,-2.2557287216186523,-1.010972261428833,-7.560784339904785,-4.529446125030518,-8.788154602050781,-1.2960267066955566,-2.047304630279541,-5.216841220855713,-7.154475688934326,-4.502351760864258,-4.652293682098389,-0.6920691132545471,-7.871752738952637,-3.8035457134246826,-8.652823448181152,-1.75972580909729,-1.5070536136627195,-5.233051300048828,-7.378192901611328,-3.897526264190674,-3.862974166870117,-0.7509250640869141,-7.559619426727295,-3.8592958450317374,-7.247634410858154,-1.772067666053772,-1.6803127527236938,-4.9304022789001465,-8.151671409606934,-2.6210970878601074,-2.5411646366119385,-1.4111967086791992,-6.657253265380859,-2.799312353134156,-7.060919284820557,-2.130558967590332,-0.7603617906570435,-4.864416122436523,-8.302053451538086,-4.365303993225098,-3.949069023132324,-2.4383156299591064,-6.212385654449463,-4.202009201049805,-7.4876227378845215,-3.2186055183410645,-0.8156856894493103,-6.396131992340088,-8.642792701721191,-5.8876824378967285,-5.752800464630127,-3.58327579498291,-6.56636905670166,-5.701040744781494,-7.590826988220215
2,-3.6759095191955566,-1.5233243703842163,-5.615960597991943,-8.668340682983398,-4.651277542114258,-3.135223388671875,-1.3660330772399902,-7.535422325134277,-6.101434230804443,-10.05608367919922,-0.9877561926841736,-1.2087645530700684,-5.133511066436768,-7.022127628326416,-5.899622440338135,-5.7895708084106445,-1.3274794816970823,-7.633116245269775,-5.282776355743408,-7.555099487304687,-1.935912013053894,-0.2731217443943023,-6.010185241699219,-5.969036102294922,-7.339264869689941,-9.522393226623535,-3.250239133834839,-7.132568359375,-7.094281196594238,-7.163302421569824,-2.8755271434783936,-0.0943419709801673,-7.652205944061279,-7.756185054779053,-9.028011322021484,-11.65123176574707,-5.8147687911987305,-7.506406784057617,-9.37191390991211,-8.815411567687988,-2.544283866882324,-0.1597471535205841,-6.152983665466309,-6.995172500610352,-7.608881950378418,-10.130120277404783,-4.043898105621338,-7.189880847930908,-7.602931499481201,-7.726606845855713,-2.2337796688079834,-0.4341312944889068,-5.588036060333252,-7.061288356781006,-6.613165378570557,-7.692967414855957,-3.259469985961914,-7.1452317237854,-5.546587467193604,-6.610947132110596
3,-2.665148973464966,-1.2369167804718018,-5.77501392364502,-7.572866439819336,-4.690005779266357,-2.407675743103028,-0.7887241840362549,-7.759076118469238,-5.132266998291016,-9.272860527038574,-1.1763941049575806,-1.072748780250549,-5.5857834815979,-6.936529636383057,-5.612280368804932,-4.999526500701904,-1.5553628206253052,-6.820802211761475,-5.394230842590332,-5.931458473205566,-1.1755099296569824,-1.0526995658874512,-6.232165813446045,-7.088784694671631,-5.466565608978272,-4.349344730377197,-1.4079629182815552,-7.389183044433594,-5.218326091766357,-6.801033020019531,-1.158219575881958,-0.7452499270439148,-7.188376426696777,-7.795843124389648,-7.504866600036621,-7.608770370483398,-3.212573766708374,-6.894628047943115,-6.734605312347412,-6.2805657386779785,-2.3012564182281494,-0.2550585865974426,-7.391770839691162,-8.250297546386719,-8.368000030517578,-10.097031593322754,-5.132019519805908,-6.704036712646484,-8.0526704788208,-6.556568622589111,-2.357829093933105,-0.5676679015159607,-7.474834442138672,-8.27802562713623,-7.903901100158691,-8.39725399017334,-4.314671039581299,-6.478888034820557,-7.764176845550537,-6.486451625823975
5,-2.825733184814453,-0.975284457206726,-5.363905906677246,-7.709816932678223,-4.174228668212891,-2.316396474838257,-1.0666929483413696,-8.080771446228027,-5.279626846313477,-10.027063369750977,-0.7766869068145752,-1.5636837482452393,-5.495149612426758,-7.399621963500977,-3.9706661701202393,-4.651627540588379,-1.3346675634384155,-7.74572229385376,-4.721025943756104,-8.175008773803711,-0.5401899814605713,-1.581606149673462,-5.9333038330078125,-6.498315811157227,-4.722035884857178,-5.482595443725586,-1.882515549659729,-7.209188938140869,-5.651718616485596,-7.494098663330078,-0.2272340655326843,-2.2212812900543213,-6.222247123718262,-6.68271541595459,-7.547168731689453,-7.203320503234863,-2.5473761558532715,-7.724604606628418,-8.140390396118164,-8.454167366027832,-1.6492795944213867,-0.355688989162445,-6.113469123840332,-5.676083564758301,-6.70435905456543,-8.730031967163086,-3.980152368545532,-5.511169910430908,-8.295480728149414,-7.577664375305176,-2.5875422954559326,-0.1521804183721542,-6.6153244972229,-8.861719131469727,-7.045573711395264,-7.972046852111816,-4.922888278961182,-7.284438133239746,-8.711766242980957,-8.537936210632324
7,-2.5658180713653564,-1.1700079441070557,-5.314084053039551,-7.805129051208496,-4.24707555770874,-3.412646770477295,-1.2499769926071167,-7.872032165527344,-5.056391716003418,-9.129010200500488,-1.531267762184143,-0.4312902688980102,-5.711239337921143,-7.328822612762451,-5.73247766494751,-6.408874988555908,-2.4759764671325684,-8.006853103637695,-5.628514766693115,-7.180150985717773,-1.9623905420303345,-0.3243175446987152,-6.039516925811768,-8.581480979919434,-4.541871547698975,-7.271642208099365,-2.482195377349853,-7.951165199279785,-5.317851066589356,-7.754010200500488,-1.7591290473937988,-0.2549157738685608,-7.515856266021728,-8.266517639160156,-7.231374263763428,-9.38724422454834,-3.859817504882813,-8.342175483703613,-7.221580982208252,-7.444872379302978,-2.533658981323242,-0.1265772879123687,-7.6832170486450195,-8.235279083251953,-9.239402770996094,-12.644124031066896,-6.5604329109191895,-7.453454971313477,-9.62839412689209,-7.975532531738281,-2.491713047027588,-0.1766648441553115,-7.81734037399292,-8.184015274047852,-8.605294227600098,-10.836141586303713,-5.53303337097168,-7.177608489990234,-8.95804500579834,-7.16911506652832
12,-1.769962191581726,-1.165399432182312,-6.726526260375977,-7.595627784729004,-5.180435657501221,-3.708595275878906,-1.3610968589782717,-7.247133731842041,-5.578782081604004,-8.096885681152344,-0.8585984706878662,-1.1306722164154053,-6.457559585571289,-7.339421272277832,-5.71774959564209,-5.045758724212647,-1.7261704206466677,-7.54036808013916,-5.546301364898682,-6.826176643371582,-1.2318904399871826,-0.674429714679718,-5.758289337158203,-6.872736930847168,-5.281914710998535,-7.268528461456299,-2.049182176589966,-6.650753498077393,-5.458827018737793,-6.665076732635498,-1.813700079917908,-0.2735579907894134,-7.426477909088135,-7.482766628265381,-7.776575565338135,-10.127167701721191,-3.976298332214356,-6.877321720123291,-7.4123921394348145,-6.675647735595703,-1.8849992752075195,-0.3039083480834961,-7.034083366394043,-7.980398178100586,-8.581427574157715,-9.737984657287598,-4.837775707244873,-6.2528486251831055,-8.24880313873291,-6.814373016357422,-2.130450963973999,-0.5107667446136475,-7.148748397827148,-8.199957847595215,-8.067023277282715,-8.85801887512207,-4.0064802169799805,-6.44090747833252,-7.621325016021728,-5.75004243850708
6,-3.805173397064209,-1.3797496557235718,-5.46747636795044,-8.102496147155762,-4.324287414550781,-2.749963760375977,-0.5934156775474548,-8.124449729919434,-5.770289897918701,-9.871588706970217,-1.3033769130706787,-0.7629373669624329,-7.084208488464356,-7.419107437133789,-5.81443977355957,-5.775951862335205,-2.343804359436035,-7.034492492675781,-5.779687404632568,-6.195213794708252,-2.515494108200073,-0.3790633380413055,-7.1921868324279785,-7.832957744598389,-7.496461391448975,-9.400897026062012,-3.815982580184937,-6.91040563583374,-7.292736530303955,-5.700902462005615,-2.1686151027679443,-0.3184679448604584,-6.706025123596191,-7.075870513916016,-6.751926422119141,-8.996541023254395,-2.9234960079193115,-6.645912170410156,-6.321699619293213,-5.736603736877441,-2.481997489929199,-0.1783207952976226,-7.172816276550293,-7.848361015319824,-7.178505897521973,-10.121139526367188,-4.378050327301025,-6.802212238311768,-7.910852909088135,-7.071202278137207,-2.907886028289795,-0.659029483795166,-7.122937679290772,-6.695384502410889,-6.5115065574646,-8.853503227233887,-3.125037670135498,-6.566353797912598,-6.5132670402526855,-4.942739963531494
8,-2.2630860805511475,-1.4020287990570068,-6.026859760284424,-7.81051778793335,-4.533524036407471,-2.7907586097717285,-0.7487201690673828,-7.621912002563477,-5.123176574707031,-8.884025573730469,-1.2735427618026731,-1.7587283849716189,-5.521155834197998,-8.11506462097168,-3.760495662689209,-3.795943021774292,-0.8092027902603149,-7.668070316314697,-4.23582935333252,-8.00725269317627,-3.227698802947998,-3.218418598175049,-5.119161128997803,-9.512763023376465,-2.4193501472473145,-3.068861722946167,-1.2724107503890991,-7.424299716949463,-3.11031174659729,-8.342339515686035,-2.910497665405273,-0.5241767168045044,-5.665135383605957,-7.934438705444336,-5.079510688781738,-6.914883136749268,-2.383187294006348,-6.256004810333252,-5.342213153839111,-6.879909038543701,-1.7048789262771606,-0.35285484790802,-6.759028434753418,-7.304191589355469,-8.092738151550293,-10.269250869750977,-4.404266357421875,-6.288949489593506,-7.850105285644531,-6.463766098022461,-2.733210563659668,-0.1981115192174911,-5.9485368728637695,-7.655126571655273,-7.67488956451416,-8.4881010055542,-5.008163928985596,-6.594995021820068,-7.66805362701416,-6.897508144378662
9,-2.34674072265625,-0.8166121244430542,-5.677519798278809,-8.451284408569336,-4.682767868041992,-2.969207763671875,-1.3781089782714844,-7.85347843170166,-5.253230571746826,-9.604832649230955,-1.0867931842803955,-0.5919182300567627,-5.939990997314453,-8.229732513427734,-5.948686599731445,-5.387995719909668,-2.9329962730407715,-7.006682395935059,-5.765891075134277,-7.0781965255737305,-1.1863844394683838,-0.7397425770759583,-5.965588092803955,-8.209278106689453,-4.949961185455322,-4.994248390197754,-1.9081227779388428,-7.046450138092041,-4.890995979309082,-6.939271450042725,-1.5651122331619265,-0.33698570728302,-5.950489044189453,-8.570818901062012,-6.581071853637695,-6.221909046173096,-3.170782804489136,-7.182282447814941,-6.777166843414307,-7.858822822570801,-2.100626468658448,-0.2324432283639907,-6.725131511688232,-8.024271011352539,-8.08571720123291,-9.641590118408203,-4.615862846374512,-6.543436050415039,-8.270147323608398,-6.96319055557251,-1.952668070793152,-0.2676876783370971,-6.618577003479004,-7.186293601989746,-7.674686431884766,-8.705185890197754,-5.182382106781006,-6.48839807510376,-8.48202133178711,-7.763086318969727
