,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-6.09375,-8.265625,-10.6640625,-9.875,-9.8359375,-11.2265625
1,-7.4140625,-6.453125,-10.1953125,-9.9765625,-10.140625,-10.625
2,-6.80859375,-6.83984375,-8.4765625,-10.234375,-10.4609375,-11.7890625
3,-6.8125,-6.5,-8.3046875,-10.953125,-10.4140625,-11.140625
4,-6.22265625,-7.21875,-8.3671875,-9.8984375,-9.9609375,-10.7578125
5,-6.546875,-7.3828125,-10.8046875,-10.3828125,-9.7734375,-11.8125
6,-7.2109375,-7.5625,-10.734375,-9.9765625,-10.203125,-11.0078125
7,-7.17578125,-9.15625,-11.046875,-10.453125,-10.59375,-10.0703125
8,-7.27734375,-7.21484375,-10.1796875,-10.4140625,-10.0234375,-10.46875
9,-6.87890625,-6.62109375,-9.921875,-10.2734375,-9.6640625,-10.7734375
10,-7.5,-6.9140625,-6.86328125,-6.7890625,-9.1796875,-10.890625
11,-8.453125,-8.453125,-10.4609375,-11.015625,-10.34375,-10.96875
12,-7.03515625,-9.9609375,-10.765625,-9.8671875,-9.8828125,-10.171875
13,-6.9609375,-6.9296875,-10.5078125,-10.4140625,-10.6640625,-11.046875
14,-7.1015625,-9.6953125,-9.8671875,-9.34375,-9.640625,-10.671875
15,-7.19140625,-7.9296875,-9.5859375,-9.1484375,-8.6953125,-8.953125
16,-6.921875,-7.1328125,-10.546875,-10.625,-9.953125,-11.3359375
17,-6.96484375,-10.015625,-9.5,-9.9609375,-9.6953125,-11.0625
18,-7.22265625,-10.078125,-10.0859375,-9.8828125,-8.9375,-10.3671875
19,-7.54296875,-5.5546875,-9.5859375,-9.4921875,-9.515625,-10.515625
