,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-5.69921875,-8.25,-11.8125,-10.1484375,-10.5,-11.2265625
1,-6.07421875,-5.1171875,-10.1171875,-10.8046875,-10.71875,-10.625
2,-5.83984375,-6.08203125,-7.99609375,-9.984375,-11.1640625,-11.7890625
3,-5.0703125,-5.80859375,-6.42578125,-10.6328125,-11.0234375,-11.140625
4,-5.34765625,-7.70703125,-8.171875,-9.9140625,-10.3046875,-10.7578125
5,-5.375,-6.85546875,-11.453125,-10.078125,-10.3359375,-11.8125
6,-6.5,-6.73046875,-9.9921875,-10.5078125,-10.65625,-11.0078125
7,-5.87109375,-8.84375,-11.34375,-10.140625,-10.8828125,-10.0703125
8,-5.7421875,-6.734375,-9.71875,-11.0,-9.875,-10.46875
9,-6.5,-5.625,-10.78125,-10.1875,-9.984375,-10.7734375
10,-5.90625,-7.30859375,-6.69140625,-6.42578125,-8.4609375,-10.890625
11,-6.78125,-8.3984375,-10.3671875,-11.4375,-9.3515625,-10.96875
12,-5.55859375,-10.4921875,-11.4609375,-9.3125,-10.0,-10.171875
13,-5.2578125,-5.21484375,-10.0546875,-9.4765625,-10.53125,-11.046875
14,-5.65234375,-8.796875,-10.453125,-9.1328125,-9.875,-10.671875
15,-5.87109375,-7.08984375,-9.3828125,-9.6953125,-8.7890625,-8.953125
16,-5.54296875,-6.62890625,-11.3125,-10.3125,-10.671875,-11.3359375
17,-6.15625,-9.8515625,-9.84375,-9.890625,-10.3046875,-11.0625
18,-5.5546875,-9.859375,-9.9296875,-9.8515625,-9.6875,-10.3671875
19,-5.43359375,-4.359375,-10.0,-9.3984375,-10.015625,-10.515625
