,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_886,agent1_886,agent2_886,agent3_886,agent4_886,agent5_886
12,-3.714963674545288,-4.46038293838501,-6.74101448059082,-2.058065414428711,-2.9834976196289062,-2.1532039642333984,-3.131744384765625,-4.919937133789063,-7.150424957275391,-1.213409423828125,-2.300817012786865,-1.068096160888672,-3.891197204589844,-4.532087326049805,-7.042505264282227,-1.6403225660324097,-1.7915120124816897,-0.9279030561447144,-6.6440911293029785,-6.7391862869262695,-8.249372482299805,-1.24666166305542,-3.903921604156494,-0.6253066658973694,-5.573875904083252,-5.879602909088135,-5.8570237159729,-0.6934639811515808,-3.1933841705322266,-1.1510865688323977,-6.721493721008301,-6.558124542236328,-7.536723136901855,-2.204838991165161,-3.757949113845825,-0.406489610671997,-5.038094520568848,-3.0795154571533203,-7.904616355895996,-8.562600135803223,-4.079784393310547,-4.55642032623291,-7.309890270233154,-7.977443695068359,-4.797901153564453,-5.176985740661621,-6.271119117736816,-6.731607913970947,-5.885919094085693,-6.566118717193604,-6.638284206390381,-7.063682556152344,-4.4667582511901855,-5.776890277862549,-6.813619613647461,-7.423999309539795,-5.572344779968262,-7.866028308868408,-6.579057216644287,-6.334941864013672,-1.8479737043380733,-1.8626048564910889,-1.8029453754425049,-1.4654440879821775,-3.8827965259552,-13.87006950378418
14,-2.9665277004241943,-4.240785121917725,-7.250522613525391,-2.2904245853424072,-2.990055799484253,-3.304861307144165,-2.7451186180114746,-4.397782325744629,-8.072818756103516,-1.571835994720459,-1.760715126991272,-1.970510005950928,-3.839296340942383,-5.243499279022217,-7.477416515350342,-1.2276065349578855,-1.9365514516830444,-2.927595853805542,-6.817727565765381,-7.603762149810791,-7.162103176116943,-2.2631309032440186,-4.589330673217773,-0.2246215194463729,-5.700567722320557,-6.574892044067383,-7.575324535369873,-1.7527458667755127,-4.058765888214111,-0.3306134045124054,-5.838502883911133,-5.6847825050354,-7.513131141662598,-2.138725519180298,-3.234647274017334,-0.3939802050590515,-5.589265823364258,-2.1602654457092285,-8.20866870880127,-8.480545997619629,-3.398250102996826,-4.13544511795044,-7.231356620788574,-7.295670032501221,-4.456433773040772,-6.819328308105469,-7.365151405334473,-7.0688018798828125,-6.032317638397217,-8.395981788635254,-6.568114757537842,-7.189987659454346,-5.408405780792236,-6.616062641143799,-6.468489170074463,-7.385746002197266,-5.944121360778809,-6.606586933135986,-6.406665325164795,-5.8880615234375,-1.501129388809204,-0.3069159388542175,-0.1128268465399742,-4.089645385742188,-0.900853157043457,-4.996426582336426
13,-3.2466962337493896,-4.75842809677124,-6.84909200668335,-1.9463114738464355,-2.873495101928711,-2.939483165740967,-3.1303253173828125,-4.4357428550720215,-8.188329696655273,-1.5231637954711914,-3.0047144889831543,-0.847811758518219,-2.9222655296325684,-4.523856163024902,-6.943809986114502,-1.9179741144180296,-1.5772159099578855,-1.0354458093643188,-6.859196662902832,-6.027359008789063,-5.886422157287598,-2.0584030151367188,-2.6933023929595947,-0.5305498838424683,-8.777362823486328,-8.296831130981445,-5.997346878051758,-1.6522082090377808,-4.225787162780762,-0.3438529074192047,-8.950791358947754,-8.834704399108887,-6.386265277862549,-1.5130560398101809,-4.586520195007324,-0.4508975148200989,-5.211235523223877,-2.625562191009521,-8.040319442749023,-8.88783073425293,-4.594944953918457,-3.7109622955322266,-7.240851879119873,-8.092048645019531,-5.4007954597473145,-3.8583967685699454,-6.878856182098389,-6.09600830078125,-5.325037002563477,-7.2888102531433105,-5.447093963623047,-4.837691307067871,-6.717870712280273,-9.918028831481934,-6.102141380310059,-6.286840438842773,-7.566842555999756,-9.534720420837402,-6.132802486419678,-6.148126125335693,-0.4915720224380493,-0.1579250991344452,-1.0236910581588743,-0.8902580738067627,-35.576629638671875,-34.884239196777344
11,-3.587210178375244,-4.6753339767456055,-7.538193702697754,-2.380387544631958,-2.682612180709839,-2.557515382766724,-5.6306233406066895,-5.774998188018799,-7.729485988616943,-1.1948446035385132,-2.0012969970703125,-0.8097089529037476,-6.089389324188232,-6.466879367828369,-8.360162734985352,-2.541869640350342,-3.326622009277344,-0.2448593378067016,-7.5561137199401855,-7.0099778175354,-7.67724084854126,-2.411745548248291,-4.158491611480713,-0.332445740699768,-7.859925270080566,-7.241678714752197,-6.755096435546875,-1.993626832962036,-3.9592247009277344,-0.2823955714702606,-7.99307918548584,-7.539742946624756,-7.789853572845459,-2.5008904933929443,-4.296143531799316,-0.2345444411039352,-6.020759582519531,-3.4323441982269287,-7.996498584747314,-7.91786003112793,-5.281059741973877,-7.414634227752685,-6.336392879486084,-5.936435222625732,-5.1542487144470215,-8.168861389160156,-6.992519855499268,-7.260651588439941,-5.805296421051025,-8.74809455871582,-6.528565883636475,-5.880082607269287,-5.48526668548584,-10.761425018310549,-6.222715377807617,-6.0368242263793945,-6.068222522735596,-8.949277877807617,-6.879494667053223,-6.7104315757751465,-0.8701410293579102,-0.2257992923259735,-3.099196672439575,-9.38491153717041,-14.798974990844728,-14.731295585632324
18,-3.68878960609436,-4.520711421966553,-7.43356466293335,-2.4919097423553467,-3.287307977676392,-3.1965091228485107,-3.1167023181915283,-3.851797819137573,-8.294522285461426,-1.6706486940383911,-2.339488983154297,-1.899870038032532,-2.8208131790161133,-3.5228586196899414,-8.342220306396484,-1.3647077083587646,-2.693544387817383,-1.7791650295257568,-5.700672626495361,-5.911770343780518,-7.554835319519043,-1.790659785270691,-3.557445287704468,-0.4035709798336029,-3.292999744415283,-4.654287338256836,-5.683871269226074,-2.217402219772339,-2.3267266750335693,-1.045250654220581,-7.409709930419922,-8.139460563659668,-7.34943962097168,-2.712230920791626,-4.837329864501953,-0.1748411208391189,-5.747948169708252,-2.653729200363159,-8.150738716125488,-8.767008781433105,-3.1490345001220703,-3.2018492221832275,-7.368648052215576,-7.2030134201049805,-3.2057387828826904,-2.608147621154785,-7.634153842926025,-7.214495658874512,-5.214739799499512,-5.701942920684815,-6.36102819442749,-7.249881267547607,-3.8160884380340576,-4.28501033782959,-7.202853679656982,-7.781044006347656,-6.021520614624023,-7.665477752685547,-6.533971786499023,-8.351433753967285,-0.7734106183052063,-0.0876316577196121,-0.2473650574684143,-1.154823660850525,-2.035542249679565,-6.557565212249756
15,-2.725888967514038,-4.869600772857666,-6.107594013214111,-1.6525301933288574,-2.5809926986694336,-1.4060568809509275,-5.681283950805664,-5.456567287445068,-6.841212272644043,-1.2783174514770508,-3.0448293685913086,-0.6376256346702576,-7.594007015228271,-7.195052146911621,-7.644582271575928,-2.453511953353882,-4.125287055969238,-0.3252502977848053,-7.786313533782959,-7.585124969482422,-8.247696876525879,-2.430907726287842,-4.392120361328125,-0.3307393789291382,-7.910634517669678,-7.670791625976562,-8.246148109436035,-2.431030035018921,-4.530339241027832,-0.3219849169254303,-8.21712875366211,-8.287531852722168,-8.057077407836914,-2.5124897956848145,-4.5860981941223145,-0.3128189146518707,-4.490127086639404,-2.841320276260376,-7.514001846313477,-8.444653511047363,-5.376567840576172,-6.796853065490723,-6.707674026489258,-6.418531894683838,-6.361190319061279,-8.640157699584961,-6.605006694793701,-5.8378753662109375,-6.641163349151611,-9.765624046325684,-6.67216682434082,-6.438442230224609,-6.710059642791748,-9.725647926330566,-6.801543235778809,-6.391106128692627,-7.199570178985596,-9.927635192871094,-6.665178298950195,-6.691569805145264,-0.049798235297203,-0.9767413139343262,-9.076577186584473,-12.14413833618164,-12.09888744354248,-14.100521087646484
9,-3.132054090499878,-4.327242851257324,-6.9147820472717285,-2.0777955055236816,-2.8206276893615723,-2.604866504669189,-2.6845033168792725,-3.103691339492798,-7.354202747344971,-2.0424132347106934,-2.725289821624756,-1.177329421043396,-3.862584829330444,-5.433506488800049,-8.85465145111084,-2.0553653240203857,-3.474980592727661,-0.4498604238033294,-8.04297161102295,-8.192582130432129,-9.31867218017578,-2.766617774963379,-4.836352348327637,-0.1402062177658081,-8.203691482543945,-8.466444969177246,-9.116972923278809,-2.921627759933472,-4.90272331237793,-0.144312709569931,-7.475431442260742,-7.863235950469971,-8.800151824951172,-2.8724517822265625,-4.562198638916016,-0.2008095681667328,-4.830295085906982,-2.152089357376098,-8.04537582397461,-8.66618537902832,-3.5506625175476074,-2.519364833831787,-6.99627685546875,-7.428086280822754,-4.849794387817383,-4.949179649353027,-6.758757591247559,-8.048628807067871,-6.298307418823242,-9.251015663146973,-6.147622108459473,-6.887563228607178,-6.703322410583496,-9.868220329284668,-6.36963415145874,-6.890116214752197,-6.473601341247559,-8.271759033203125,-6.046913623809815,-6.511956214904785,-1.1518371105194092,-0.4647742807865143,-0.5269721150398254,-10.877604484558104,-9.991549491882324,-11.29092788696289
16,-2.728306531906128,-4.305565357208252,-7.048144817352295,-2.132236957550049,-2.584759473800659,-2.301187992095948,-4.905622959136963,-5.540877342224121,-6.767131328582764,-1.1086163520812988,-1.4468986988067627,-1.335005283355713,-5.995974540710449,-6.160762310028076,-7.236640930175781,-1.7213765382766724,-2.9688878059387207,-0.524603009223938,-3.638636827468872,-3.814917802810669,-7.571595191955566,-1.2485055923461914,-3.1910502910614014,-1.2781686782836914,-3.848215579986572,-3.4910895824432373,-8.476532936096191,-1.6567436456680298,-3.305582046508789,-0.7407795190811157,-3.361525297164917,-2.414100646972656,-7.0064005851745605,-1.7802003622055054,-2.537106990814209,-1.3375333547592163,-4.5778489112854,-2.028290033340454,-7.531671524047852,-8.625102996826172,-3.833406925201416,-6.108723640441895,-6.326067924499512,-6.434173583984375,-4.648736953735352,-6.188649654388428,-5.9538350105285645,-7.022054672241211,-3.677948951721192,-3.438777446746826,-7.940596103668213,-8.292353630065918,-3.4525952339172363,-4.003632545471191,-7.180464744567871,-8.348445892333984,-2.5503783226013184,-2.690380811691284,-7.216631412506103,-6.849971294403076,-0.5631818175315857,-0.3090561330318451,-1.7175883054733276,-0.1221425458788871,-0.1256306022405624,-0.1703940480947494
19,-2.949345827102661,-4.684249401092529,-6.997454643249512,-2.032079696655273,-3.070129871368408,-2.9766769409179688,-3.582016944885254,-4.782487392425537,-7.731103897094727,-1.866288185119629,-2.517597198486328,-1.4370317459106443,-4.346117973327637,-5.382247447967529,-9.130586624145508,-1.6529452800750732,-3.863336324691773,-0.3264510929584503,-5.8920183181762695,-6.466403484344482,-8.236289024353027,-2.044424057006836,-3.749584913253784,-0.2954311072826385,-8.159992218017578,-8.44025707244873,-8.192999839782715,-3.0743799209594727,-5.402068138122559,-0.1109055951237678,-7.375968933105469,-7.463070869445801,-7.555286407470703,-2.3924691677093506,-4.569705963134766,-0.2520444989204407,-5.355603218078613,-2.606696605682373,-7.873376369476318,-8.832890510559082,-3.01557731628418,-4.557526111602783,-6.834372520446777,-7.397093772888184,-5.450925827026367,-6.214616298675537,-7.57907772064209,-8.362998008728027,-5.102572441101074,-6.612099170684815,-6.776622772216797,-7.201231956481934,-6.6733808517456055,-9.044588088989258,-7.259157657623291,-7.731307029724121,-6.135706901550293,-7.48522138595581,-7.111903667449951,-7.108395099639893,-1.027008056640625,-1.3725544214248655,-0.6852447390556335,-4.441859722137451,-11.211614608764648,-9.875210762023926
17,-2.8871328830718994,-4.5880446434021,-6.607745170593262,-1.758543848991394,-2.824553966522217,-2.167531013488769,-5.2617692947387695,-5.886750221252441,-7.6416015625,-1.8912936449050903,-3.7062418460845934,-0.3644782304763794,-3.771381378173828,-4.863892555236816,-8.148359298706055,-1.059486985206604,-2.325610637664795,-1.196285843849182,-5.637148857116699,-6.596804141998291,-7.45634651184082,-0.4171502888202667,-2.3823695182800293,-1.830085515975952,-6.006034851074219,-6.40867280960083,-6.249238014221191,-1.0009995698928833,-2.8168015480041504,-0.7961999177932739,-5.75169038772583,-7.019577980041504,-7.342586517333984,-1.8871060609817505,-2.652315378189087,-0.4444962739944458,-4.697742462158203,-1.9493168592453003,-7.664951801300049,-8.810990333557129,-4.938614845275879,-5.731262683868408,-6.5419206619262695,-8.178312301635742,-2.69254732131958,-4.357964038848877,-7.631002426147461,-6.589012145996094,-4.302669525146484,-7.508883476257324,-6.984804630279541,-6.2802581787109375,-4.440508842468262,-6.515287399291992,-6.352036476135254,-6.384542465209961,-4.179599761962891,-6.829246044158936,-6.677286148071289,-6.242620468139648,-0.6681572794914246,-6.68522310256958,-0.1598577350378036,-0.6913439631462097,-1.6281954050064087,-1.5253586769104004
