,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-2.728515625,-4.69140625,-4.546875,-4.70703125,-5.0234375,-6.03125
1,-3.587890625,-5.09375,-4.9765625,-5.80078125,-5.48828125,-5.98046875
2,-4.109375,-5.8125,-5.5546875,-6.83984375,-7.1796875,-6.37109375
3,-3.83984375,-4.5625,-5.84375,-5.74609375,-6.22265625,-6.59765625
4,-3.361328125,-6.29296875,-5.046875,-5.40625,-5.0078125,-4.98046875
5,-3.275390625,-6.43359375,-6.1953125,-6.79296875,-5.8828125,-5.77734375
6,-3.720703125,-6.4140625,-5.796875,-5.7109375,-5.55078125,-5.46484375
7,-10.03125,-7.1484375,-6.078125,-5.796875,-6.375,-5.99609375
8,-2.986328125,-5.75390625,-5.12109375,-5.48046875,-5.8046875,-6.21484375
9,-4.47265625,-6.62109375,-4.68359375,-5.05078125,-5.3671875,-5.390625
10,-3.3359375,-7.3203125,-5.68359375,-6.265625,-6.0078125,-6.66796875
11,-5.46484375,-7.08203125,-7.83984375,-6.90234375,-6.7265625,-5.2578125
12,-6.1328125,-6.2734375,-6.6875,-7.890625,-6.05859375,-7.80859375
13,-3.52734375,-5.89453125,-5.94921875,-5.75,-5.54296875,-5.9609375
14,-4.02734375,-6.05078125,-5.4921875,-6.1796875,-6.7734375,-6.0859375
15,-3.537109375,-7.05859375,-6.49609375,-6.7265625,-5.5078125,-6.6171875
16,-3.169921875,-5.5625,-5.1875,-6.07421875,-5.55078125,-6.29296875
17,-4.69140625,-5.95703125,-5.06640625,-5.51953125,-6.53125,-6.703125
18,-3.490234375,-5.90234375,-5.5390625,-6.015625,-5.578125,-6.125
19,-5.98046875,-6.421875,-6.21875,-5.33984375,-5.390625,-5.73828125
