,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-4.38671875,-4.91015625,-4.59375,-4.59375,-4.59375,-6.03125
1,-3.76953125,-5.4765625,-4.62890625,-4.8125,-4.69140625,-5.98046875
2,-4.3125,-5.625,-5.07421875,-6.19921875,-6.875,-6.37109375
3,-4.3828125,-3.931640625,-4.921875,-4.99609375,-4.98828125,-6.59765625
4,-4.15625,-6.1875,-5.21875,-5.6015625,-5.13671875,-4.98046875
5,-4.078125,-5.2109375,-5.484375,-6.37890625,-5.01953125,-5.77734375
6,-3.6015625,-6.515625,-5.68359375,-5.97265625,-5.58203125,-5.46484375
7,-3.537109375,-6.5703125,-5.546875,-6.13671875,-6.1015625,-5.99609375
8,-4.03515625,-4.78515625,-4.90625,-5.32421875,-5.12890625,-6.21484375
9,-4.49609375,-5.51953125,-5.12890625,-5.2734375,-4.69140625,-5.390625
10,-3.83203125,-5.75390625,-5.34765625,-6.36328125,-5.140625,-6.66796875
11,-3.96484375,-6.875,-6.26953125,-6.703125,-5.66015625,-5.2578125
12,-4.75390625,-5.12109375,-6.23828125,-5.94921875,-5.83203125,-7.80859375
13,-3.53515625,-5.37109375,-6.31640625,-5.34375,-5.328125,-5.9609375
14,-3.103515625,-5.6171875,-5.140625,-5.4375,-6.34375,-6.0859375
15,-4.0703125,-6.06640625,-5.734375,-6.10546875,-5.11328125,-6.6171875
16,-3.228515625,-5.3359375,-4.58203125,-5.140625,-5.734375,-6.29296875
17,-3.822265625,-4.6796875,-5.27734375,-5.6015625,-6.42578125,-6.703125
18,-3.81640625,-4.859375,-5.2734375,-5.13671875,-4.61328125,-6.125
19,-4.8203125,-4.796875,-6.01171875,-5.3203125,-5.88671875,-5.73828125
